Speed (CAS), Efficiency
 161.195741,   14.635897
 162.154438,   14.703719
 163.113136,   14.772461
 164.071834,   14.836624
 165.030531,   14.901728
 165.989229,   14.962176
 166.947926,   15.023299
 167.906624,   15.080383
 168.865322,   15.137320
 169.824019,   15.191315
 170.782717,   15.243878
 171.741414,   15.295107
 172.700112,   15.343126
 173.658809,   15.391717
 174.617507,   15.435281
 175.576205,   15.479092
 176.534902,   15.520623
 177.493600,   15.559529
 178.452297,   15.598842
 179.410995,   15.633389
 180.369693,   15.667617
 181.328390,   15.701095
 182.287088,   15.730159
 183.245785,   15.759485
 184.204483,   15.786966
 185.163181,   15.811007
 186.121878,   15.835247
 187.080576,   15.857315
 188.039273,   15.876181
 188.997971,   15.895189
 189.956669,   15.912515
 190.915366,   15.926093
 191.874064,   15.939764
 192.832761,   15.953097
 193.791459,   15.961315
 194.750157,   15.969582
 195.708854,   15.977899
 196.667552,   15.982566
 197.626249,   15.985404
 198.584947,   15.988256
 199.543644,   15.990702
 200.502342,   15.988119
 201.461040,   15.985526
 202.419737,   15.982920
 203.378435,   15.978741
 204.337132,   15.970753
 205.295830,   15.962736
 206.254528,   15.954689
 207.213225,   15.945085
 208.171923,   15.931746
 209.130620,   15.918368
 210.089318,   15.904951
 211.048016,   15.891205
 212.006713,   15.872621
 212.965411,   15.853997
 213.924108,   15.835333
 214.882806,   15.816629
 215.841504,   15.795112
 216.800201,   15.771401
 217.758899,   15.747657
 218.717596,   15.723880
 219.676294,   15.700070
 220.634992,   15.672515
 221.593689,   15.643895
 222.552387,   15.615256
 223.511084,   15.586599
 224.469782,   15.557925
 225.428480,   15.526129
 226.387177,   15.492869
 227.345875,   15.459612
 228.304572,   15.426358
 229.263270,   15.393107
 230.221967,   15.358889
 231.180665,   15.321300
 232.139363,   15.283739
 233.098060,   15.246208
 234.056758,   15.208707
 235.015455,   15.171237
 235.974153,   15.132286
 236.932851,   15.090765
 237.891548,   15.049304
 238.850246,   15.007905
 239.808943,   14.966567
 240.767641,   14.925292
 241.726339,   14.883854
 242.685036,   14.838826
 243.643734,   14.793893
 244.602431,   14.749056
 245.561129,   14.704316
 246.519827,   14.659673
 247.478524,   14.615127
 248.437222,   14.569812
 249.395919,   14.521847
 250.354617,   14.474013
 251.313315,   14.426313
 252.272012,   14.378745
 253.230710,   14.331310
 254.189407,   14.284009
 255.148105,   14.236842
 256.106802,   14.187011
