V/VsTO, Thrust - Yawing Moment
   0.326883, 139350.641117
   0.330389, 139222.459252
   0.333896, 139094.277387
   0.337402, 138966.095522
   0.340909, 138837.913657
   0.344415, 138709.731792
   0.347922, 138581.549927
   0.351428, 138453.368063
   0.354935, 138325.186198
   0.358441, 138197.004333
   0.361948, 138068.822468
   0.365454, 137940.640603
   0.368961, 137812.458738
   0.372467, 137684.276873
   0.375974, 137556.095008
   0.379480, 137427.913143
   0.382987, 137299.731278
   0.386493, 137171.549413
   0.390000, 137043.367548
   0.393506, 136915.185683
   0.397013, 136787.003818
   0.400519, 136658.821953
   0.404026, 136530.640089
   0.407532, 136402.458224
   0.411039, 136274.276359
   0.414545, 136146.094494
   0.418052, 136017.912629
   0.421558, 135889.730764
   0.425065, 135761.548899
   0.428571, 135633.367034
   0.432078, 135505.185169
   0.435584, 135377.003304
   0.439091, 135248.821439
   0.442597, 135120.639574
   0.446104, 134992.457709
   0.449610, 134864.275844
   0.453117, 134736.093979
   0.456623, 134607.912115
   0.460130, 134479.730250
   0.463636, 134351.548385
   0.467143, 134223.366520
   0.470649, 134095.184655
   0.474156, 133967.002790
   0.477662, 133838.820925
   0.481169, 133710.639060
   0.484675, 133582.457195
   0.488181, 133454.275330
   0.491688, 133326.093465
   0.495194, 133197.911600
   0.498701, 133069.729735
   0.502207, 132941.547870
   0.505714, 132813.366005
   0.509220, 132685.184141
   0.512727, 132557.002276
   0.516233, 132428.820411
   0.519740, 132300.638546
   0.523246, 132172.456681
   0.526753, 132044.274816
   0.530259, 131916.092951
   0.533766, 131787.911086
   0.537272, 131659.729221
   0.540779, 131531.547356
   0.544285, 131403.365491
   0.547792, 131275.183626
   0.551298, 131147.001761
   0.554805, 131018.819896
   0.558311, 130890.638031
   0.561818, 130762.456167
   0.565324, 130634.274302
   0.568831, 130506.092437
   0.572337, 130377.910572
   0.575844, 130249.728707
   0.579350, 130121.546842
   0.582857, 129993.364977
   0.586363, 129865.183112
   0.589870, 129737.001247
   0.593376, 129608.819382
   0.596883, 129480.637517
   0.600389, 129352.455652
   0.603896, 129224.273787
   0.607402, 129096.091922
   0.610909, 128967.910057
   0.614415, 128839.728193
   0.617922, 128711.546328
   0.621428, 128583.364463
   0.624935, 128455.182598
   0.628441, 128327.000733
   0.631948, 128198.818868
   0.635454, 128070.637003
   0.638961, 127942.455138
   0.642467, 127814.273273
   0.645974, 127686.091408
   0.649480, 127557.909543
   0.652987, 127429.727678
   0.656493, 127259.611905
   0.660000, 127077.525814
   0.663506, 126895.439723
   0.667013, 126713.353632
   0.670519, 126531.267541
   0.674026, 126349.181450
   0.677532, 126167.095359
   0.681039, 125985.009268
   0.684545, 125802.923176
   0.688052, 125620.837085
   0.691558, 125438.750994
   0.695065, 125256.664903
   0.698571, 125074.578812
   0.702078, 124892.492721
   0.705584, 124710.406630
   0.709091, 124528.320539
   0.712597, 124346.234448
   0.716104, 124164.148357
   0.719610, 123982.062266
   0.723117, 123799.976175
   0.726623, 123617.890084
   0.730130, 123435.803993
   0.733636, 123253.717902
   0.737143, 123071.631811
   0.740649, 122889.545720
   0.744156, 122707.459629
   0.747662, 122525.373537
   0.751169, 122343.287446
   0.754675, 122161.201355
   0.758182, 121979.115264
   0.761688, 121797.029173
   0.765195, 121614.943082
   0.768701, 121432.856991
   0.772208, 121250.770900
   0.775714, 121068.684809
   0.779221, 120886.598718
   0.782727, 120704.512627
   0.786234, 120522.426536
   0.789740, 120340.340445
   0.793247, 120158.254354
   0.796753, 119976.168263
   0.800260, 119794.082172
   0.803766, 119611.996081
   0.807273, 119429.909990
   0.810779, 119247.823899
   0.814286, 119065.737807
   0.817792, 118883.651716
   0.821299, 118701.565625
   0.824805, 118519.479534
   0.828312, 118337.393443
   0.831818, 118155.307352
   0.835325, 117973.221261
   0.838831, 117791.135170
   0.842337, 117609.049079
   0.845844, 117426.962988
   0.849350, 117244.876897
   0.852857, 117062.790806
   0.856363, 116880.704715
   0.859870, 116698.618624
   0.863376, 116516.532533
   0.866883, 116334.446442
   0.870389, 116152.360351
   0.873896, 115970.274260
   0.877402, 115788.188169
   0.880909, 115606.102077
   0.884415, 115424.015986
   0.887922, 115241.929895
   0.891428, 115059.843804
   0.894935, 114877.757713
   0.898441, 114695.671622
   0.901948, 114513.585531
   0.905454, 114331.499440
   0.908961, 114149.413349
   0.912467, 113967.327258
   0.915974, 113785.241167
   0.919480, 113603.155076
   0.922987, 113421.068985
   0.926493, 113238.982894
   0.930000, 113056.896803
   0.933506, 112874.810712
   0.937013, 112692.724621
   0.940519, 112510.638530
   0.944026, 112328.552439
   0.947532, 112146.466347
   0.951039, 111964.380256
   0.954545, 111782.294165
   0.958052, 111600.208074
   0.961558, 111418.121983
   0.965065, 111236.035892
   0.968571, 111053.949801
   0.972078, 110871.863710
   0.975584, 110689.777619
   0.979091, 110507.691528
   0.982597, 110327.399596
   0.986104, 110148.541179
   0.989610, 109969.682763
   0.993117, 109790.824347
   0.996623, 109611.965931
   1.000130, 109433.107515
   1.003636, 109254.249098
   1.007143, 109075.390682
   1.010649, 108896.532266
   1.014156, 108717.673850
   1.017662, 108538.815434
   1.021169, 108359.957017
   1.024675, 108181.098601
   1.028182, 108002.240185
   1.031688, 107823.381769
   1.035195, 107644.523353
   1.038701, 107465.664937
   1.042208, 107286.806520
   1.045714, 107107.948104
   1.049221, 106929.089688
