V/VsTO, Thrust - Yawing Moment
   0.326883, 17826.064826
   0.330389, 18210.559104
   0.333896, 18599.155877
   0.337402, 18991.855145
   0.340909, 19388.656908
   0.344415, 19789.561165
   0.347922, 20194.567917
   0.351428, 20603.677164
   0.354935, 21016.888905
   0.358441, 21434.203141
   0.361948, 21855.619872
   0.365454, 22281.139097
   0.368961, 22710.760817
   0.372467, 23144.485032
   0.375974, 23582.311741
   0.379480, 24024.240945
   0.382987, 24470.272644
   0.386493, 24920.406837
   0.390000, 25374.643525
   0.393506, 25832.982708
   0.397013, 26295.424385
   0.400519, 26761.968557
   0.404026, 27232.615224
   0.407532, 27707.364386
   0.411039, 28186.216042
   0.414545, 28669.170193
   0.418052, 29156.226838
   0.421558, 29647.385978
   0.425065, 30142.647613
   0.428571, 30642.011742
   0.432078, 31145.478367
   0.435584, 31653.047486
   0.439091, 32164.719099
   0.442597, 32680.493207
   0.446104, 33200.369810
   0.449610, 33724.348908
   0.453117, 34252.430500
   0.456623, 34784.614587
   0.460130, 35320.901169
   0.463636, 35861.290245
   0.467143, 36405.781816
   0.470649, 36954.375881
   0.474156, 37507.072442
   0.477662, 38063.871497
   0.481169, 38624.773046
   0.484675, 39189.777091
   0.488181, 39758.883630
   0.491688, 40332.092663
   0.495194, 40909.404192
   0.498701, 41490.818215
   0.502207, 42076.334733
   0.505714, 42665.953745
   0.509220, 43259.675252
   0.512727, 43857.499254
   0.516233, 44459.425750
   0.519740, 45065.454741
   0.523246, 45675.586227
   0.526753, 46289.820208
   0.530259, 46908.156683
   0.533766, 47530.595653
   0.537272, 48157.137117
   0.540779, 48787.781076
   0.544285, 49422.527530
   0.547792, 50061.376479
   0.551298, 50704.327922
   0.554805, 51351.381860
   0.558311, 52002.538292
   0.561818, 52657.797219
   0.565324, 53317.158641
   0.568831, 53980.622558
   0.572337, 54648.188969
   0.575844, 55319.857875
   0.579350, 55995.629276
   0.582857, 56675.503171
   0.586363, 57359.479561
   0.589870, 58047.558446
   0.593376, 58739.739825
   0.596883, 59436.023699
   0.600389, 60136.410068
   0.603896, 60840.898931
   0.607402, 61549.490289
   0.610909, 62262.184142
   0.614415, 62978.980489
   0.617922, 63699.879331
   0.621428, 64424.880668
   0.624935, 65153.984499
   0.628441, 65887.190826
   0.631948, 66624.499646
   0.635454, 67365.910962
   0.638961, 68111.424772
   0.642467, 68861.041077
   0.645974, 69614.759876
   0.649480, 70372.581170
   0.652987, 71134.504959
   0.656493, 71900.531243
   0.660000, 72670.660021
   0.663506, 73444.891294
   0.667013, 74223.225061
   0.670519, 75005.661324
   0.674026, 75792.200080
   0.677532, 76582.841332
   0.681039, 77377.585078
   0.684545, 78176.431319
   0.688052, 78979.380055
   0.691558, 79786.431285
   0.695065, 80597.585010
   0.698571, 81412.841230
   0.702078, 82232.199944
   0.705584, 83055.661153
   0.709091, 83883.224857
   0.712597, 84714.891055
   0.716104, 85550.659748
   0.719610, 86390.530936
   0.723117, 87234.504618
   0.726623, 88082.580795
   0.730130, 88934.759467
   0.733636, 89791.040633
   0.737143, 90651.424295
   0.740649, 91515.910450
   0.744156, 92384.499101
   0.747662, 93257.190246
   0.751169, 94133.983886
   0.754675, 95014.880020
   0.758182, 95899.878649
   0.761688, 96788.979773
   0.765195, 97682.183392
   0.768701, 98579.489505
   0.772208, 99480.898113
   0.775714, 100386.409215
   0.779221, 101296.022812
   0.782727, 102209.738904
   0.786234, 103127.557491
   0.789740, 104049.478572
   0.793247, 104975.502148
   0.796753, 105905.628219
   0.800260, 106839.856784
   0.803766, 107778.187844
   0.807273, 108720.621398
   0.810779, 109667.157448
   0.814286, 110617.795992
   0.817792, 111572.537030
   0.821299, 112531.380564
   0.824805, 113494.326592
   0.828312, 114461.375114
   0.831818, 115432.526132
   0.835325, 116407.779644
