Speed (TAS), Efficiency
 126.788385,   14.813951
 129.125988,   15.135118
 131.463590,   15.435764
 133.801193,   15.708416
 136.138796,   15.960428
 138.476399,   16.190458
 140.814002,   16.395655
 143.151605,   16.580495
 145.489208,   16.745180
 147.826811,   16.890089
 150.164413,   17.015767
 152.502016,   17.122913
 154.839619,   17.212368
 157.177222,   17.285105
 159.514825,   17.342218
 161.852428,   17.380349
 164.190031,   17.403233
 166.527634,   17.413271
 168.865237,   17.411953
 171.202839,   17.391205
 173.540442,   17.361099
 175.878045,   17.320981
 178.215648,   17.264717
 180.553251,   17.203231
 182.890854,   17.126301
 185.228457,   17.044259
 187.566060,   16.949995
 189.903663,   16.850906
 192.241265,   16.740474
 194.578868,   16.628023
 196.916471,   16.502764
 199.254074,   16.377916
 201.591677,   16.242066
 203.929280,   16.104187
 206.266883,   15.963582
 208.604486,   15.814212
 210.942089,   15.665974
 213.279691,   15.513050
 215.617294,   15.355220
 217.954897,   15.198900
 220.292500,   15.039522
 222.630103,   14.875441
 224.967706,   14.713225
 227.305309,   14.552720
 229.642912,   14.384437
 231.980515,   14.218339
 234.318117,   14.054407
 236.655720,   13.890726
 238.993323,   13.722534
 241.330926,   13.556773
 243.668529,   13.393412
 246.006132,   13.232423
 248.343735,   13.066798
 250.681338,   12.903300
 253.018940,   12.742368
 255.356543,   12.583961
 257.694146,   12.427645
 260.031749,   12.267906
 262.369352,   12.110832
 264.706955,   11.956378
 267.044558,   11.804495
 269.382161,   11.655137
 271.719764,   11.505953
 274.057366,   11.356432
 276.394969,   11.209516
 278.732572,   11.065152
 281.070175,   10.923290
 283.407778,   10.783879
 285.745381,   10.646871
 288.082984,   10.508657
 290.420587,   10.372336
 292.758190,   10.238447
 295.095792,   10.106937
 297.433395,    9.977757
 299.770998,    9.850856
 302.108601,    9.726186
 304.446204,    9.603659
 306.783807,    9.480145
 309.121410,    9.358859
 311.459013,    9.239750
 313.796616,    9.122772
 316.134218,    9.007876
 318.471821,    8.895018
 320.809424,    8.784151
 323.147027,    8.675234
 325.484630,    8.568222
 327.822233,    8.462061
 330.159836,    8.356464
 332.497439,    8.252748
 334.835042,    8.150869
 337.172644,    8.050788
 339.510247,    7.952463
 341.847850,    7.855856
 344.185453,    7.760929
 346.523056,    7.667645
 348.860659,    7.575968
 351.198262,    7.485862
 353.535865,    7.397294
 355.873467,    7.309633
 358.211070,    7.222476
