V/VsTO, Thrust - Yawing Moment
   0.303036, 542206.070926
   0.306357, 541918.753322
   0.309679, 541631.597537
   0.313000, 541344.636768
   0.316321, 541057.675999
   0.319642, 540770.715231
   0.322963, 540483.754462
   0.326284, 540196.793693
   0.329605, 539909.832924
   0.332926, 539622.872155
   0.336248, 539335.911387
   0.339569, 539048.950618
   0.342890, 538761.989849
   0.346211, 538475.029080
   0.349532, 538188.068312
   0.352853, 537901.107543
   0.356174, 537614.146774
   0.359496, 537327.186005
   0.362817, 537040.225236
   0.366138, 536753.264468
   0.369459, 536466.303699
   0.372780, 536179.279327
   0.376101, 535892.247514
   0.379422, 535605.215700
   0.382744, 535318.183886
   0.386065, 535031.152072
   0.389386, 534744.120258
   0.392707, 534457.088444
   0.396028, 534170.056631
   0.399349, 533883.024817
   0.402670, 533595.993003
   0.405992, 533308.961189
   0.409313, 533021.929375
   0.412634, 532734.897561
   0.415955, 532447.865747
   0.419276, 532160.833934
   0.422597, 531873.802120
   0.425918, 531586.770306
   0.429240, 531299.738492
   0.432561, 531012.752121
   0.435882, 530725.855144
   0.439203, 530438.958167
   0.442524, 530152.061191
   0.445845, 529865.164214
   0.449166, 529578.267238
   0.452488, 529291.370261
   0.455809, 529004.473285
   0.459130, 528717.576308
   0.462451, 528430.679332
   0.465772, 528143.782355
   0.469093, 527856.885379
   0.472414, 527569.988402
   0.475735, 527283.091426
   0.479057, 526996.194449
   0.482378, 526709.297472
   0.485699, 526422.400496
   0.489020, 526135.503519
   0.492341, 525848.606543
   0.495662, 525562.046811
   0.498983, 525275.582876
   0.502305, 524989.118941
   0.505626, 524702.655006
   0.508947, 524416.191071
   0.512268, 524129.727136
   0.515589, 523843.263201
   0.518910, 523556.799266
   0.522231, 523270.335331
   0.525553, 522983.871396
   0.528874, 522697.407461
   0.532195, 522410.943526
   0.535516, 522124.479591
   0.538837, 521838.015657
   0.542158, 521551.551722
   0.545479, 521265.087787
   0.548801, 520978.623852
   0.552122, 520692.159917
   0.555443, 520406.006740
   0.558764, 520120.951833
   0.562085, 519835.896926
   0.565406, 519550.842019
   0.568727, 519265.787113
   0.572049, 518980.732206
   0.575370, 518695.677299
   0.578691, 518410.622392
   0.582012, 518125.567485
   0.585333, 517840.512579
   0.588654, 517555.457672
   0.591975, 517270.402765
   0.595297, 516985.347858
   0.598618, 516700.292951
   0.601939, 516415.238045
   0.605260, 516130.183138
   0.608581, 515845.128231
   0.611902, 515560.073324
   0.615223, 515275.018417
   0.618544, 514991.845079
   0.621866, 514709.631073
   0.625187, 514427.417067
   0.628508, 514145.203061
   0.631829, 513862.989055
   0.635150, 513580.775050
   0.638471, 513298.561044
   0.641792, 513016.347038
   0.645114, 512734.133032
   0.648435, 512451.919027
   0.651756, 512169.705021
   0.655077, 511887.491015
   0.658398, 511605.277009
   0.661719, 511323.063004
   0.665040, 511040.848998
   0.668362, 510758.634992
   0.671683, 510476.420986
   0.675004, 510194.206980
   0.678325, 509912.395726
   0.681646, 509634.051869
   0.684967, 509355.708011
   0.688288, 509077.364153
   0.691610, 508799.020295
   0.694931, 508520.676437
   0.698252, 508242.332579
   0.701573, 507963.988721
   0.704894, 507685.644863
   0.708215, 507407.301006
   0.711536, 507128.957148
   0.714858, 506850.613290
   0.718179, 506572.269432
   0.721500, 506293.925574
   0.724821, 506015.581716
   0.728142, 505737.237858
   0.731463, 505458.894000
   0.734784, 505180.550143
   0.738106, 504902.206285
   0.741427, 504626.547267
   0.744748, 504353.122211
   0.748069, 504079.697154
   0.751390, 503806.272098
   0.754711, 503532.847041
   0.758032, 503259.421985
   0.761354, 502985.996928
   0.764675, 502712.571872
   0.767996, 502439.146815
   0.771317, 502165.721759
   0.774638, 501892.296702
   0.777959, 501618.871646
   0.781280, 501345.446589
   0.784601, 501072.021533
   0.787923, 500798.596476
   0.791244, 500525.171420
   0.794565, 500251.746363
   0.797886, 499978.321307
   0.801207, 499704.896250
   0.804528, 499435.808383
   0.807849, 499166.774919
   0.811171, 498897.741455
   0.814492, 498628.707990
   0.817813, 498359.674526
   0.821134, 498090.641062
   0.824455, 497821.607598
   0.827776, 497552.574134
   0.831097, 497283.540670
   0.834419, 497014.507205
   0.837740, 496745.473741
   0.841061, 496476.440277
   0.844382, 496207.406813
   0.847703, 495938.373349
   0.851024, 495669.339885
   0.854345, 495400.306421
   0.857667, 495131.272956
   0.860988, 494862.239492
   0.864309, 494593.968282
   0.867630, 494326.710069
   0.870951, 494059.451856
   0.874272, 493792.193643
   0.877593, 493524.935431
   0.880915, 493257.677218
   0.884236, 492990.419005
   0.887557, 492723.160792
   0.890878, 492455.902579
   0.894199, 492188.644367
   0.897520, 491921.386154
   0.900841, 491654.127941
   0.904163, 491386.869728
   0.907484, 491119.611516
   0.910805, 490852.353303
   0.914126, 490585.095090
   0.917447, 490317.836877
   0.920768, 490050.578664
   0.924089, 489783.320452
   0.927410, 489515.626789
   0.930732, 489247.868716
   0.934053, 488980.110643
   0.937374, 488712.352571
   0.940695, 488444.594498
   0.944016, 488176.836425
   0.947337, 487909.078352
   0.950658, 487641.320279
   0.953980, 487373.562207
   0.957301, 487105.804134
   0.960622, 486838.046061
   0.963943, 486570.287988
   0.967264, 486302.529916
   0.970585, 486034.771843
   0.973906, 485767.013770
   0.977228, 485499.255697
   0.980549, 485231.497625
   0.983870, 484963.739552
   0.987191, 484695.525727
   0.990512, 484426.311160
   0.993833, 484157.096592
   0.997154, 483887.882025
   1.000476, 483618.667457
   1.003797, 483349.452890
   1.007118, 483080.238322
   1.010439, 482811.023755
   1.013760, 482541.809187
   1.017081, 482272.594620
   1.020402, 482003.380052
   1.023724, 481734.165485
   1.027045, 481464.950917
   1.030366, 481195.736349
   1.033687, 480926.521782
   1.037008, 480657.307214
   1.040329, 480388.092647
   1.043650, 480118.878079
   1.046972, 479849.663512
   1.050293, 479579.769155
   1.053614, 479309.653817
   1.056935, 479039.538479
   1.060256, 478769.423141
   1.063577, 478499.307803
   1.066898, 478229.192465
   1.070219, 477959.077128
   1.073541, 477688.961790
   1.076862, 477418.846452
   1.080183, 477148.731114
   1.083504, 476878.615776
   1.086825, 476608.500439
   1.090146, 476338.385101
   1.093467, 476068.269763
   1.096789, 475798.154425
   1.100110, 475528.039087
   1.103431, 475257.923749
   1.106752, 474987.808412
   1.110073, 474718.321900
   1.113394, 474451.407637
   1.116715, 474184.493375
   1.120037, 473917.579112
   1.123358, 473650.664850
   1.126679, 473383.750588
   1.130000, 473116.836325
