Ground Distance, 
   0.000000,   50.000000
 787.639352,    8.721571
 824.646390,    6.890125
 861.653429,    5.274582
 898.660468,    3.874777
 935.667506,    2.690567
 972.674545,    1.721832
1009.681584,    0.968473
1046.688622,    0.430414
1083.695661,    0.107601
1120.702699,   -0.000000
1123.401227,    0.000000
1150.347272,    0.000000
1337.266456,    0.000000
1374.238936,    0.000000
1411.075987,    0.000000
1447.778321,    0.000000
1484.346647,    0.000000
1491.949805,    0.000000
1492.088829,    0.000000
1492.181420,    0.000000
1492.208562,    0.000000
1492.233508,    0.000000
1492.482960,    0.000000
1494.977092,    0.000000
1519.879383,    0.000000
1664.029667,    0.000000
1806.800529,    0.000000
1941.376200,    0.000000
1980.998154,    0.000000
2022.897437,    0.000000
2138.668808,    0.000000
2249.654008,    0.000000
2351.957503,    0.000000
2445.482891,    0.000000
2530.404059,    0.000000
2606.988217,    0.000000
2675.575441,    0.000000
2736.559731,    0.000000
2790.367554,    0.000000
2801.751453,    0.000000
2808.960422,    0.000000
2812.912859,    0.000000
2816.712588,    0.000000
2853.061065,    0.000000
2865.343622,    0.000000
2872.947971,    0.000000
2875.710676,    0.000000
2878.682331,    0.000000
2906.870211,    0.000000
2918.933729,    0.000000
2934.443206,    0.000000
2936.140661,    0.000000
2937.371674,    0.000000
2938.472283,    0.000000
2949.091369,    0.000000
2974.671362,    0.000000
2994.911614,    0.000000
2997.207921,    0.000000
2998.208876,    0.000000
2998.624296,    0.000000
2999.283214,    0.000000
3005.238701,    0.000000
3015.193846,    0.000000
3016.228399,    0.000000
3016.727650,    0.000000
3017.055094,    0.000000
3017.248078,    0.000000
3017.328550,    0.000000
3017.333541,    0.000000
3017.333829,    0.000000
3017.333837,    0.000000
