Speed (CAS), Rate of Climb
  63.671745,    4.249878
  64.163149,    4.268819
  64.654554,    4.288118
  65.145958,    4.312119
  65.637363,    4.333826
  66.128767,    4.354620
  66.620171,    4.373453
  67.111576,    4.390801
  67.602980,    4.406919
  68.094385,    4.420876
  68.585789,    4.434165
  69.077194,    4.444805
  69.568598,    4.455057
  70.060003,    4.462571
  70.551407,    4.469763
  71.042811,    4.474182
  71.534216,    4.478340
  72.025620,    4.479668
  72.517025,    4.480584
  73.008429,    4.479089
  73.499834,    4.476671
  73.991238,    4.475182
  74.482643,    4.475402
  74.974047,    4.474948
  75.465451,    4.471827
  75.956856,    4.468324
  76.448260,    4.462767
  76.939665,    4.455800
  77.431069,    4.448399
  77.922474,    4.437898
  78.413878,    4.426918
  78.905283,    4.414834
  79.396687,    4.400209
  79.888091,    4.385055
  80.379496,    4.368527
  80.870900,    4.349626
  81.362305,    4.330146
  81.853709,    4.309461
  82.345114,    4.286139
  82.836518,    4.262189
  83.327923,    4.240743
  83.819327,    4.217616
  84.310731,    4.193793
  84.802136,    4.169346
  85.293540,    4.142921
  85.784945,    4.114529
  86.276349,    4.085463
  86.767754,    4.055723
  87.259158,    4.023110
  87.750563,    3.989309
  88.241967,    3.954785
  88.733371,    3.919535
  89.224776,    3.881176
  89.716180,    3.841761
  90.207585,    3.801572
  90.698989,    3.760607
  91.190394,    3.717033
  91.681798,    3.671811
  92.173203,    3.625764
  92.664607,    3.583460
  93.156011,    3.540368
  93.647416,    3.494284
  94.138820,    3.447378
  94.630225,    3.399648
  95.121629,    3.351093
  95.613034,    3.300876
  96.104438,    3.247980
  96.595843,    3.194209
  97.087247,    3.139563
  97.578651,    3.084037
  98.070056,    3.027476
  98.561460,    2.967515
  99.052865,    2.906628
  99.544269,    2.844812
 100.035674,    2.782064
 100.527078,    2.718382
 101.018483,    2.652830
 101.509887,    2.585331
 102.001291,    2.521280
 102.492696,    2.456295
 102.984100,    2.390373
 103.475505,    2.323512
 103.966909,    2.255374
 104.458314,    2.183953
 104.949718,    2.111546
 105.441123,    2.038150
 105.932527,    1.963763
 106.423931,    1.888380
 106.915336,    1.812000
 107.406740,    1.733830
 107.898145,    1.652767
 108.389549,    1.570661
 108.880954,    1.487508
 109.372358,    1.403305
 109.863763,    1.318050
 110.355167,    1.231738
 110.846571,    1.146180
 111.337976,    1.060550
 111.829380,    0.973228
 112.320785,    0.884844
