Speed (CAS), Rate of Climb
  63.671744,    6.784307
  64.472266,    6.832714
  65.272789,    6.877025
  66.073311,    6.917249
  66.873834,    6.953411
  67.674356,    6.985403
  68.474879,    7.013111
  69.275401,    7.036746
  70.075924,    7.056379
  70.876446,    7.078074
  71.676969,    7.100320
  72.477491,    7.118453
  73.278014,    7.132489
  74.078537,    7.143114
  74.879059,    7.150341
  75.679582,    7.152739
  76.480104,    7.152000
  77.280627,    7.147653
  78.081149,    7.138800
  78.881672,    7.127182
  79.682194,    7.110662
  80.482717,    7.091184
  81.283239,    7.067420
  82.083762,    7.040202
  82.884284,    7.018110
  83.684807,    6.993339
  84.485329,    6.964622
  85.285852,    6.932886
  86.086374,    6.896657
  86.886897,    6.858235
  87.687419,    6.814302
  88.487942,    6.768214
  89.288465,    6.717717
  90.088987,    6.663642
  90.889510,    6.607132
  91.690032,    6.544911
  92.490555,    6.480312
  93.291077,    6.412347
  94.091600,    6.342183
  94.892122,    6.277237
  95.692645,    6.208928
  96.493167,    6.135711
  97.293690,    6.060065
  98.094212,    5.981749
  98.894735,    5.897624
  99.695257,    5.810957
 100.495780,    5.721740
 101.296302,    5.627950
 102.096825,    5.529964
 102.897347,    5.429314
 103.697870,    5.325989
 104.498392,    5.217325
 105.298915,    5.104970
 106.099438,    4.996464
 106.899960,    4.889475
 107.700483,    4.777879
 108.501005,    4.661955
 109.301528,    4.543284
 110.102050,    4.421854
 110.902573,    4.297655
 111.703095,    4.167364
 112.503618,    4.033932
 113.304140,    3.897618
 114.104663,    3.758410
 114.905185,    3.616297
 115.705708,    3.468469
 116.506230,    3.316865
 117.306753,    3.162246
 118.107275,    3.015321
 118.907798,    2.866010
 119.708320,    2.713718
 120.508843,    2.555007
 121.309366,    2.393299
 122.109888,    2.228581
 122.910411,    2.060841
 123.710933,    1.890065
 124.511456,    1.716241
 125.311978,    1.537536
 126.112501,    1.353958
 126.913023,    1.167226
 127.713546,    0.977324
 128.514068,    0.784241
 129.314591,    0.590386
 130.115113,    0.399132
 130.915636,    0.204521
 131.716158,    0.003426
 132.516681,   -0.200882
 133.317203,   -0.408417
 134.117726,   -0.619191
 134.918248,   -0.833220
 135.718771,   -1.050515
 136.519294,   -1.271091
 137.319816,   -1.494962
 138.120339,   -1.723721
 138.920861,   -1.957830
 139.721384,   -2.195337
 140.521906,   -2.436255
 141.322429,   -2.676981
 142.122951,   -2.919044
 142.923474,   -3.164497
