Mach, Efficiency
   0.263943,   15.314965
   0.267338,   15.626529
   0.270732,   15.887222
   0.274127,   16.138073
   0.277522,   16.369877
   0.280916,   16.579003
   0.284311,   16.796183
   0.287705,   16.978962
   0.291100,   17.158117
   0.294494,   17.343262
   0.297889,   17.499077
   0.301283,   17.648476
   0.304678,   17.802185
   0.308072,   17.944812
   0.311467,   18.067137
   0.314861,   18.192509
   0.318256,   18.321022
   0.321650,   18.427949
   0.325045,   18.522408
   0.328439,   18.618848
   0.331834,   18.717315
   0.335228,   18.804464
   0.338623,   18.868253
   0.342017,   18.933125
   0.345412,   18.999099
   0.348806,   19.066192
   0.352201,   19.112815
   0.355595,   19.132207
   0.358990,   19.151825
   0.362384,   19.171670
   0.365779,   19.191744
   0.369173,   19.212047
   0.372568,   19.202650
   0.375962,   19.181107
   0.379357,   19.159418
   0.382751,   19.137583
   0.386146,   19.115605
   0.389540,   19.093483
   0.392935,   19.071219
   0.396329,   19.014771
   0.399724,   18.955348
   0.403118,   18.895794
   0.406513,   18.836113
   0.409907,   18.776313
   0.413302,   18.716399
   0.416696,   18.656376
   0.420091,   18.596251
   0.423485,   18.502480
   0.426880,   18.394285
   0.430274,   18.286499
   0.433669,   18.179130
   0.437063,   18.072185
   0.440458,   17.965672
   0.443853,   17.859598
   0.447247,   17.753969
   0.450642,   17.648791
   0.454036,   17.544071
   0.457431,   17.423818
   0.460825,   17.283174
   0.464220,   17.143767
   0.467614,   17.005593
   0.471009,   16.868646
   0.474403,   16.732919
   0.477798,   16.598409
   0.481192,   16.465107
   0.484587,   16.333008
   0.487981,   16.202105
   0.491376,   16.072392
   0.494770,   15.943862
   0.498165,   15.816507
   0.501559,   15.687108
   0.504954,   15.534338
   0.508348,   15.383514
   0.511743,   15.234610
   0.515137,   15.087597
   0.518532,   14.942451
   0.521926,   14.799145
   0.525321,   14.657653
   0.528715,   14.517949
   0.532110,   14.380009
   0.535504,   14.243808
   0.538899,   14.109320
   0.542293,   13.976522
   0.545688,   13.845391
   0.549082,   13.715901
   0.552477,   13.588030
   0.555871,   13.461756
   0.559266,   13.337054
   0.562660,   13.213903
   0.566055,   13.076564
   0.569449,   12.939032
   0.572844,   12.803566
   0.576238,   12.670127
   0.579633,   12.538677
   0.583027,   12.409178
   0.586422,   12.281593
   0.589816,   12.155887
   0.593211,   12.032024
   0.596605,   11.909971
   0.600000,   11.789694
