Ground Roll distance, Vertical Forces
1087.511377, 46213.221447
1111.848456, 46213.221447
1278.111704, 46213.221447
1311.093748, 46213.221447
1343.986179, 46213.221447
1376.789246, 46213.221447
1409.503198, 46213.221447
1416.035317, 46213.221447
1416.057118, 46213.221447
1416.064785, 46213.221447
1416.072947, 46213.221447
1416.073791, 46213.221447
1416.074649, 46213.221447
1416.083233, 46213.221447
1416.169073, 46213.221447
1417.027343, 46213.221447
1425.596630, 46213.221447
1509.899868, 46213.221447
1612.427584, 46213.221447
1707.012854, 46213.221447
1792.618903, 46213.221447
1869.437633, 46213.221447
1937.820107, 46213.221447
1998.194636, 46213.221447
2051.028817, 46213.221447
2053.874047, 46213.221447
2057.126655, 46213.221447
2088.414400, 46213.221447
2103.629069, 46213.221447
2112.149714, 46213.221447
2116.444019, 46213.221447
2120.265250, 46213.221447
2155.849156, 46213.221447
2164.128584, 46213.221447
2172.726748, 46213.221447
2174.951612, 46213.221447
2178.627565, 46213.221447
2206.893091, 46213.221447
2229.289579, 46213.221447
2233.670401, 46213.221447
2235.284564, 46213.221447
2236.452472, 46213.221447
2236.901359, 46213.221447
2237.349896, 46213.221447
2241.538775, 46213.221447
2252.389723, 46213.221447
2253.977908, 46213.221447
2254.591591, 46213.221447
2254.981343, 46213.221447
2255.210085, 46213.221447
2255.306728, 46213.221447
2255.313011, 46213.221447
2255.313901, 46213.221447
2255.314031, 46213.221447
2255.314032, 46213.221447
