Ground Roll distance, Vertical Forces
1087.511377, 33498.699299
1111.848456, 33366.510057
1278.111704, 32470.674682
1311.093748, 32294.460025
1343.986179, 32119.214514
1376.789246, 31944.931830
1409.503198, 31771.605700
1416.035317, 31737.054712
1416.057118, 31736.939431
1416.064785, 31736.898885
1416.072947, 31736.855725
1416.073791, 31736.849893
1416.074649, 31736.831932
1416.083233, 31736.652320
1416.169073, 31734.856136
1417.027343, 31716.887694
1425.596630, 31536.542925
1509.899868, 29666.858414
1612.427584, 27135.209173
1707.012854, 24508.962585
1792.618903, 21850.396737
1869.437633, 19198.731623
1937.820107, 16591.980457
1998.194636, 14066.908237
2051.028817, 11658.333811
2053.874047, 11522.804871
2057.126655, 11367.122962
2088.414400, 9828.172059
2103.629069, 9051.390739
2112.149714, 8607.794926
2116.444019, 8381.822909
2120.265250, 8179.350689
2155.849156, 6227.404976
2164.128584, 5754.960586
2172.726748, 5256.489618
2174.951612, 5126.166748
2178.627565, 4909.666093
2206.893091, 3194.529704
2229.289579, 1765.342326
2233.670401, 1477.503424
2235.284564, 1370.693681
2236.452472, 1293.152016
2236.901359, 1263.288871
2237.349896, 1233.412205
2241.538775,  952.545624
2252.389723,  207.062302
2253.977908,   95.139073
2254.591591,   51.591551
2254.981343,   23.817355
2255.210085,    7.458146
2255.306728,    0.525045
2255.313011,    0.073407
2255.313901,    0.009407
2255.314031,    0.000022
2255.314032,    0.000000
