Ground distance, Vertical Forces
   0.000000, 127963.890379
 113.417104, 127959.076706
 226.823191, 127942.815007
 340.212370, 127941.694785
 453.584210, 127956.102922
 566.939547, 127956.013955
 680.277961, 127941.057472
 793.599986, 127940.660563
 906.905205, 127955.195241
1020.193701, 127954.999989
1133.465049, 127939.698444
1246.719938, 127939.522534
1359.957947, 127954.858733
1473.179893, 127955.690341
1586.385364, 127941.646749
1699.574914, 127942.581342
1812.748135, 127958.876827
1925.905688, 127960.680463
2039.047170, 127947.621967
2152.173134, 127934.834844
2265.283182, 127922.326028
2378.377959, 127924.596026
2491.457075, 127942.022452
2604.520985, 127944.964046
2717.569301, 127933.050707
2830.602662, 127936.130654
2943.620687, 127954.586979
3056.624014, 127958.550104
3169.612268, 127947.649714
3282.585940, 127936.962025
3395.544659, 127926.492471
3508.489021, 127930.565829
3621.418659, 127949.553684
3734.333581, 127953.772747
3847.233410, 127942.845660
3960.118685, 127932.166063
4072.989034, 127921.740281
4185.845038, 127926.007798
4298.686330, 127945.344044
4411.513267, 127950.112966
4524.325485, 127939.942352
4637.123495, 127930.022127
4749.906936, 127920.358687
4862.676472, 127925.810100
4975.431749, 127946.762566
5088.173488, 127953.166494
5200.901345, 127944.650155
5313.615684, 127936.295311
5426.316158, 127928.106088
5539.003329, 127920.235918
5651.676857, 127912.692952
5764.337323, 127919.841044
5876.984395, 127942.055564
5989.618382, 127949.669210
6102.238948, 127942.308916
6214.846509, 127935.095717
6327.440732, 127928.033371
6440.022143, 127921.253382
6552.590412, 127914.762965
6665.146171, 127923.248901
6777.689100, 127947.093850
6890.219738, 127956.386551
7002.737772, 127950.755179
7115.243504, 127945.137313
7227.736619, 127939.533299
7340.217496, 127934.051572
7452.685823, 127928.695258
7565.142068, 127923.562587
7677.585922, 127918.659273
7790.017931, 127914.069506
7902.437793, 127909.801299
8014.846119, 127905.921629
8127.242614, 127902.440424
8239.627935, 127914.064255
8352.001798, 127941.179071
8464.364807, 127953.649295
8576.716683, 127951.100743
8689.057568, 127948.476931
8801.387180, 127945.775934
8913.705763, 127943.051448
9026.013036, 127940.302872
9138.309287, 127937.582415
9250.594235, 127934.890797
9362.868212, 127932.276612
9475.130938, 127929.741839
9587.382784, 127927.329527
9699.623472, 127925.042804
9811.853408, 127922.917508
9924.072316, 127920.957764
10036.280629, 127919.190871
10148.478077, 127917.621756
10260.665109, 127916.268232
10372.841460, 127915.135807
10485.007592, 127914.232275
10597.163244, 127913.563485
10709.308879, 127913.127103
10821.444242, 127912.929068
10933.569790, 127912.957235
11045.685273, 127913.217385
11157.791131, 127913.688277
11269.887121, 127914.375297
11381.973662, 127915.249187
11494.050514, 127916.314722
11606.118067, 127917.536015
11718.176085, 127918.917045
11830.224928, 127920.416929
11942.264359, 127922.038703
12054.294702, 127923.738294
12166.315725, 127925.517690
12278.327712, 127927.331529
12390.330431, 127929.180690
12502.324127, 127931.020437
12614.308571, 127932.850530
12726.283969, 127934.628703
12838.250090, 127936.353630
12950.207108, 127937.987225
13062.154790, 127939.527155
13174.093279, 127940.941009
13286.022340, 127942.225564
13397.942090, 127943.355310
13509.852293, 127944.326293
13621.753047, 127945.120816
13733.644112, 127945.734372
13845.525574, 127946.157649
13957.397190, 127946.385786
14069.259042, 127946.418063
14181.110881, 127946.249475
14292.952794, 127945.887738
14404.784528, 127945.327917
14516.606180, 127944.585658
14628.417491, 127943.656300
14740.218575, 127942.562594
14852.009172, 127941.300342
14963.789416, 127939.898298
15075.559044, 127938.352891
15187.318217, 127936.697546
15299.066668, 127934.929453
15410.804589, 127933.085213
15522.531712, 127931.162879
15634.248261, 127929.200625
15745.953965, 127927.197431
15857.649081, 127925.191417
15969.333339, 127923.182509
16081.007027, 127921.207181
16192.669876, 127919.266288
16304.322203, 127917.393165
16415.963740, 127915.589544
16527.594831, 127913.884293
16639.215209, 127912.279926
16750.825242, 127910.799736
16862.424665, 127909.446897
16974.013862, 127908.238272
17085.592572, 127907.177546
17197.161189, 127906.274586
17308.719456, 127905.533423
17420.267772, 127904.956666
17531.805884, 127904.548516
17643.334190, 127904.304373
17754.852440, 127904.228427
17866.361026, 127904.309217
17977.859700, 127904.550749
18089.348842, 127904.935331
18200.828209, 127905.466617
18312.298161, 127906.121564
18423.758458, 127906.903331
18535.209440, 127907.784604
18646.650869, 127908.767925
18758.083059, 127909.822951
18869.505775, 127910.951513
18980.919305, 127912.121576
19092.323413, 127913.334202
19203.718361, 127914.557049
19315.103913, 127915.790377
