Mach, Climb Angle
   0.299489,    5.206862
   0.302525,    5.221444
   0.305560,    5.229972
   0.308596,    5.231754
   0.311631,    5.233972
   0.314667,    5.230906
   0.317702,    5.223486
   0.320738,    5.217348
   0.323773,    5.211187
   0.326809,    5.198371
   0.329844,    5.185813
   0.332880,    5.173513
   0.335915,    5.161034
   0.338950,    5.143970
   0.341986,    5.127102
   0.345021,    5.110430
   0.348057,    5.094416
   0.351092,    5.073942
   0.354128,    5.053616
   0.357163,    5.033439
   0.360199,    5.013411
   0.363234,    4.993212
   0.366270,    4.969298
   0.369305,    4.945488
   0.372341,    4.921783
   0.375376,    4.898371
   0.378411,    4.875718
   0.381447,    4.849260
   0.384482,    4.821887
   0.387518,    4.794580
   0.390553,    4.767724
   0.393589,    4.741138
   0.396624,    4.714619
   0.399660,    4.684714
   0.402695,    4.652210
   0.405731,    4.620087
   0.408766,    4.587983
   0.411801,    4.555898
   0.414837,    4.523834
   0.417872,    4.491952
   0.420908,    4.458705
   0.423943,    4.421858
   0.426979,    4.384994
   0.430014,    4.348112
   0.433050,    4.311464
   0.436085,    4.274816
   0.439121,    4.238150
   0.442156,    4.201467
   0.445192,    4.164845
   0.448227,    4.125191
   0.451262,    4.084042
   0.454298,    4.042845
   0.457333,    4.001601
   0.460369,    3.960435
   0.463404,    3.919255
   0.466440,    3.878027
   0.469475,    3.836751
   0.472511,    3.795450
   0.475546,    3.754185
   0.478582,    3.711322
   0.481617,    3.663576
   0.484653,    3.615742
   0.487688,    3.567855
   0.490723,    3.519900
   0.493759,    3.471857
   0.496794,    3.423725
   0.499830,    3.375506
   0.502865,    3.327200
   0.505901,    3.278805
   0.508936,    3.230323
   0.511972,    3.181752
   0.515007,    3.133068
   0.518043,    3.083068
   0.521078,    3.028600
   0.524114,    2.974012
   0.527149,    2.919304
   0.530184,    2.864377
   0.533220,    2.809323
   0.536255,    2.754149
   0.539291,    2.698854
   0.542326,    2.643382
   0.545362,    2.587688
   0.548397,    2.531875
   0.551433,    2.475940
   0.554468,    2.419885
   0.557504,    2.363543
   0.560539,    2.307036
   0.563574,    2.250408
   0.566610,    2.193659
   0.569645,    2.135062
   0.572681,    2.072612
   0.575716,    2.010013
   0.578752,    1.947266
   0.581787,    1.884371
   0.584823,    1.821123
   0.587858,    1.757615
   0.590894,    1.693959
   0.593929,    1.630154
   0.596965,    1.566172
   0.600000,    1.501701
