Speed, Power
 131.409843, 7146261.466617
 132.407260, 7184079.140698
 133.404678, 7221610.333016
 134.402096, 7258444.502455
 135.399513, 7294453.753951
 136.396931, 7330162.105659
 137.394348, 7366123.601157
 138.391766, 7402377.611807
 139.389184, 7438347.761374
 140.386601, 7476733.032577
 141.384019, 7517198.692171
 142.381436, 7557454.009730
 143.378854, 7602084.858829
 144.376272, 7649781.903783
 145.373689, 7697380.296476
 146.371107, 7748281.031203
 147.368525, 7801051.050250
 148.365942, 7853797.067939
 149.363360, 7908052.254735
 150.360777, 7962992.889821
 151.358195, 8017940.057846
 152.355613, 8073156.180488
 153.353030, 8128474.020824
 154.350448, 8183803.164009
 155.347865, 8238894.614085
 156.345283, 8293928.765103
 157.342701, 8348970.067189
 158.340118, 8403730.376884
 159.337536, 8458440.558689
 160.334954, 8513153.464330
 161.332371, 8567699.911077
 162.329789, 8622226.953289
 163.327206, 8676754.314346
 164.324624, 8731224.122621
 165.322042, 8785690.192331
 166.319459, 8840155.817019
 167.316877, 8894622.036508
 168.314294, 8949087.827212
 169.311712, 9003553.985638
 170.309130, 9058035.848970
 171.306547, 9112517.483823
 172.303965, 9167000.216157
 173.301383, 9221494.961283
 174.298800, 9275989.638207
 175.296218, 9330485.030929
 176.293635, 9384984.861042
 177.291053, 9439484.684334
 178.288471, 9493984.619645
 179.285888, 9548485.027434
 180.283306, 9602985.435222
 181.280723, 9657485.843010
 182.278141, 9711986.250798
 183.275559, 9766486.658586
 184.272976, 9820987.066375
 185.270394, 9875487.474163
 186.267812, 9929987.881951
 187.265229, 9984488.289739
 188.262647, 10038988.697528
 189.260064, 10093489.105316
 190.257482, 10147989.513104
 191.254900, 10202489.920892
 192.252317, 10256990.328681
 193.249735, 10311490.736469
 194.247152, 10365991.144257
 195.244570, 10420491.552045
 196.241988, 10474991.959834
 197.239405, 10529492.367622
 198.236823, 10583992.775410
 199.234241, 10638493.183198
 200.231658, 10692993.590987
 201.229076, 10747493.998775
 202.226493, 10801994.406563
 203.223911, 10856494.814351
 204.221329, 10910995.222140
 205.218746, 10965495.629928
 206.216164, 11019996.037716
 207.213581, 11074496.445504
 208.210999, 11128996.853293
 209.208417, 11183497.261081
 210.205834, 11237997.668869
 211.203252, 11292498.076657
 212.200670, 11346998.484446
 213.198087, 11401498.892234
 214.195505, 11455999.300022
 215.192922, 11510499.707810
 216.190340, 11565000.115599
 217.187758, 11619500.523387
 218.185175, 11674000.931175
 219.182593, 11728501.338963
 220.180010, 11783001.746752
 221.177428, 11837502.154540
 222.174846, 11892002.562328
 223.172263, 11946502.970116
 224.169681, 12001003.377905
 225.167099, 12055503.785693
 226.164516, 12110004.193481
 227.161934, 12164504.601269
 228.159351, 12219005.009057
 229.156769, 12273505.416846
 230.154187, 12328005.824634
