Ground Distance, Speed
   0.000000,    0.000402
   0.000001,    0.002265
   0.000007,    0.007642
   0.000051,    0.020320
   0.000464,    0.061097
   0.002624,    0.145271
   0.006735,    0.232730
   0.012741,    0.320058
   0.020659,    0.407501
   0.030470,    0.494838
   0.042237,    0.582536
   0.056013,    0.670765
   0.071646,    0.758529
   0.089302,    0.846753
   0.108948,    0.935159
   0.130715,    1.024204
   0.154517,    1.113425
   0.180380,    1.202858
   0.208553,    1.293232
   0.238667,    1.383289
   0.270866,    1.473470
   0.305484,    1.564609
   0.342198,    1.655760
   0.381298,    1.747582
   0.422798,    1.840002
   0.466539,    1.932598
   0.513006,    2.026304
   0.561826,    2.120261
   0.612900,    2.214259
   0.667173,    2.309921
   0.723445,    2.405055
   0.782370,    2.500762
   0.843569,    2.596395
   0.908326,    2.693855
   0.975615,    2.791486
   1.046007,    2.890053
   1.119326,    2.989225
   1.195260,    3.088540
   1.274357,    3.188664
   1.355975,    3.288745
   1.441266,    3.390132
   1.530365,    3.492862
   1.622074,    3.595496
   1.717684,    3.699421
   1.817482,    3.804827
   1.921258,    3.911377
   2.026725,    4.016723
   2.135910,    4.122902
   2.250112,    4.231063
   2.366608,    4.338572
   2.488282,    4.448037
   2.611643,    4.556287
   2.740520,    4.666648
   2.766698,    4.688741
   2.781104,    4.700854
   2.789397,    4.707813
   2.795659,    4.713060
   2.800890,    4.717439
   2.804546,    4.720497
   2.805673,    4.721440
   2.806452,    4.722091
   2.806871,    4.722440
   2.809258,    4.724435
   2.811428,    4.726248
   2.821550,    4.734693
   2.857709,    4.764738
   2.942423,    4.834383
   3.074172,    4.940708
   3.216748,    5.053199
   3.363140,    5.166101
   3.514904,    5.280544
   3.671984,    5.396385
   3.831504,    5.511479
   3.997074,    5.628393
   4.166659,    5.745619
   4.341944,    5.864265
   4.518440,    5.981296
   4.700307,    6.099482
   4.887906,    6.218980
   5.078702,    6.338144
   5.275962,    6.458973
   5.478374,    6.580591
   5.684932,    6.702362
   5.897243,    6.825198
   6.115424,    6.949103
   6.339421,    7.073988
   6.568424,    7.199359
   6.803701,    7.325863
   7.042558,    7.452028
   7.288895,    7.579874
   7.541048,    7.708474
   7.796216,    7.836393
   8.057268,    7.965066
   8.326295,    8.095457
   8.598427,    8.225178
   8.880016,    8.357214
   9.166543,    8.489383
   9.456086,    8.620809
   9.756542,    8.755027
  10.061610,    8.889154
  10.370455,    9.022834
  10.686037,    9.157335
  11.008882,    9.292839
  11.339437,    9.429481
  11.352800,    9.434961
  11.364685,    9.439833
  11.374415,    9.443819
  11.376754,    9.444777
  11.377221,    9.444968
  11.377650,    9.445144
  11.381945,    9.446903
  11.407040,    9.457173
  11.487824,    9.490153
  11.716514,    9.582877
  12.060285,    9.720528
  12.409641,    9.858364
  12.767286,    9.997417
  13.129128,   10.136076
  13.498419,   10.275576
  13.875677,   10.416069
  14.255916,   10.555695
  14.650009,   10.698396
  15.047435,   10.840312
  15.454483,   10.983673
  15.871435,   11.128515
  16.289872,   11.271910
  16.715467,   11.415818
  17.147822,   11.560085
  17.594470,   11.707159
  18.042803,   11.852857
  18.503879,   12.000755
  18.969333,   12.148133
  19.442362,   12.296001
  19.923004,   12.444351
  20.416617,   12.594784
  20.910906,   12.743543
  21.421529,   12.895313
  21.934780,   13.045982
  22.462547,   13.199013
  22.994058,   13.351251
  23.535604,   13.504492
  24.078322,   13.656234
  24.634539,   13.809912
  25.202594,   13.965007
  25.773761,   14.119124
  25.890542,   14.150415
  25.904643,   14.154188
  25.916605,   14.157388
  25.926806,   14.160116
  25.937440,   14.162960
  25.948330,   14.165871
  25.950910,   14.166561
  25.952918,   14.167098
  25.953803,   14.167334
