Mach, Rate of Climb
   0.192755,  291.866257
   0.196465,  308.370360
   0.200174,  323.521070
   0.203884,  337.255273
   0.207593,  349.623789
   0.211303,  360.553743
   0.215013,  370.273536
   0.218722,  378.706211
   0.222432,  385.677375
   0.226141,  391.405943
   0.229851,  395.945135
   0.233560,  399.211123
   0.237270,  401.215901
   0.240979,  402.150892
   0.244689,  401.808087
   0.248398,  400.134990
   0.252108,  397.256774
   0.255817,  393.586137
   0.259527,  388.749628
   0.263237,  382.367121
   0.266946,  375.083273
   0.270656,  367.027821
   0.274365,  357.442032
   0.278075,  347.023203
   0.281784,  335.309847
   0.285494,  322.999500
   0.289203,  309.226782
   0.292913,  294.479401
   0.296622,  278.897794
   0.300332,  262.627488
   0.304042,  244.645145
   0.307751,  226.132300
   0.311461,  206.573876
   0.315170,  186.151456
   0.318880,  164.638494
   0.322589,  141.799866
   0.326299,  118.710901
   0.330008,   94.212595
   0.333718,   68.289897
   0.337427,   42.084520
   0.341137,   14.768688
   0.344847,  -14.146265
   0.348556,  -43.881353
   0.352266,  -73.837983
   0.355975, -105.918095
   0.359685, -138.920992
   0.363394, -172.660935
   0.367104, -207.013561
   0.370813, -243.509539
   0.374523, -280.931530
   0.378232, -319.064439
   0.381942, -357.957138
   0.385651, -398.705307
   0.389361, -440.877848
   0.393071, -483.810543
   0.396780, -527.697319
   0.400490, -572.586452
   0.404199, -619.293275
   0.407909, -667.425284
   0.411618, -716.616667
   0.415328, -766.875076
   0.419037, -818.146971
   0.422747, -870.416892
   0.426456, -924.746276
   0.430166, -980.590745
   0.433876, -1037.485646
   0.437585, -1095.490287
   0.441295, -1154.647766
   0.445004, -1214.965773
   0.448714, -1276.349983
   0.452423, -1339.891329
   0.456133, -1405.023337
   0.459842, -1471.357397
   0.463552, -1538.867792
   0.467261, -1607.618543
   0.470971, -1677.617898
   0.474681, -1748.842363
   0.478390, -1821.308221
   0.482100, -1895.381768
   0.485809, -1971.772855
   0.489519, -2049.459801
   0.493228, -2128.471812
   0.496938, -2208.821146
   0.500647, -2290.516163
   0.504357, -2373.564766
   0.508066, -2457.976164
   0.511776, -2543.758851
   0.515485, -2630.934017
   0.519195, -2719.513610
   0.522905, -2810.417020
   0.526614, -2903.182400
   0.530324, -2997.434992
   0.534033, -3093.156495
   0.537743, -3190.339858
   0.541452, -3288.995765
   0.545162, -3389.221300
   0.548871, -3490.936075
   0.552581, -3594.148794
   0.556290, -3698.907183
   0.560000, -3805.268899
