Speed (CAS), Rate of Climb
  70.936097,    8.692125
  71.224417,    8.733774
  71.512738,    8.775620
  71.801058,    8.817666
  72.089379,    8.859912
  72.377699,    8.902672
  72.666020,    8.946740
  72.954340,    8.991025
  73.242660,    9.035528
  73.530981,    9.080253
  73.819301,    9.125200
  74.107622,    9.170371
  74.395942,    9.215769
  74.684263,    9.248739
  74.972583,    9.271813
  75.260903,    9.294855
  75.549224,    9.317866
  75.837544,    9.341925
  76.125865,    9.366198
  76.414185,    9.390454
  76.702506,    9.414691
  76.990826,    9.438912
  77.279147,    9.463116
  77.567467,    9.487305
  77.855787,    9.511480
  78.144108,    9.535641
  78.432428,    9.559788
  78.720749,    9.583923
  79.009069,    9.608544
  79.297390,    9.633844
  79.585710,    9.659142
  79.874030,    9.684439
  80.162351,    9.709737
  80.450671,    9.735035
  80.738992,    9.760335
  81.027312,    9.785638
  81.315633,    9.810943
  81.603953,    9.836252
  81.892274,    9.861566
  82.180594,    9.886906
  82.468914,    9.913270
  82.757235,    9.939647
  83.045555,    9.966040
  83.333876,    9.992448
  83.622196,   10.018873
  83.910517,   10.045315
  84.198837,   10.071774
  84.487157,   10.098252
  84.775478,   10.124750
  85.063798,   10.151268
  85.352119,   10.177807
  85.640439,   10.204910
  85.928760,   10.232374
  86.217080,   10.259867
  86.505401,   10.287390
  86.793721,   10.314944
  87.082041,   10.342529
  87.370362,   10.370146
  87.658682,   10.388541
  87.947003,   10.393616
  88.235323,   10.398502
  88.523644,   10.403201
  88.811964,   10.407865
  89.100284,   10.412890
  89.388605,   10.417732
  89.676925,   10.422390
  89.965246,   10.426865
  90.253566,   10.431157
  90.541887,   10.435266
  90.830207,   10.439191
  91.118528,   10.442933
  91.406848,   10.446492
  91.695168,   10.449867
  91.983489,   10.453060
  92.271809,   10.456486
  92.560130,   10.459825
  92.848450,   10.462984
  93.136771,   10.465963
  93.425091,   10.468762
  93.713411,   10.471382
  94.001732,   10.473821
  94.290052,   10.476081
  94.578373,   10.478161
  94.866693,   10.480061
  95.155014,   10.481782
  95.443334,   10.483470
  95.731655,   10.485183
  96.019975,   10.486718
  96.308295,   10.488077
  96.596616,   10.489257
  96.884936,   10.490261
  97.173257,   10.491087
  97.461577,   10.491735
  97.749898,   10.492207
  98.038218,   10.492501
  98.326538,   10.492617
  98.614859,   10.492562
  98.903179,   10.492621
  99.191500,   10.492504
  99.479820,   10.492213
