Ground Distance, 
   0.000000,   50.000000
 822.143658,    6.913277
 851.477812,    5.461556
 880.811966,    4.180973
 910.146119,    3.071397
 939.480273,    2.132716
 968.814426,    1.364834
 998.148580,    0.767674
1027.482734,    0.341174
1056.816887,    0.085291
1086.151041,   -0.000000
1088.595873,    0.000000
1113.017626,    0.000000
1279.961710,    0.000000
1313.078687,    0.000000
1346.105646,    0.000000
1379.042837,    0.000000
1411.890511,    0.000000
1418.449326,    0.000000
1418.480335,    0.000000
1418.497053,    0.000000
1418.500876,    0.000000
1418.502965,    0.000000
1418.504054,    0.000000
1418.505108,    0.000000
1418.515646,    0.000000
1418.621023,    0.000000
1419.674596,    0.000000
1430.190164,    0.000000
1533.241194,    0.000000
1635.834018,    0.000000
1729.548622,    0.000000
1814.149541,    0.000000
1889.896147,    0.000000
1957.171602,    0.000000
2016.428250,    0.000000
2034.806350,    0.000000
2047.469869,    0.000000
2060.994998,    0.000000
2063.375450,    0.000000
2065.976901,    0.000000
2091.195102,    0.000000
2107.858586,    0.000000
2118.331190,    0.000000
2122.778806,    0.000000
2128.896907,    0.000000
2165.153589,    0.000000
2172.870322,    0.000000
2180.409311,    0.000000
2182.592088,    0.000000
2183.814446,    0.000000
2184.925276,    0.000000
2195.633977,    0.000000
2222.285442,    0.000000
2242.958550,    0.000000
2244.507276,    0.000000
2247.466559,    0.000000
2249.964713,    0.000000
2260.720389,    0.000000
2262.088508,    0.000000
2262.632275,    0.000000
2262.967297,    0.000000
2263.149093,    0.000000
2263.205754,    0.000000
2263.205782,    0.000000
