Thickness; AR; X_lew; Etaykink; OEW (kg); DOC (M$_year); Block fuel (kg); LTO_Nox (kg); LTO_CO (kg); LTO UHC (kg); TOTAL GWP (kg); 
18.485620453018;	10.650929867504;	10.799993477767;	32.027448215578;	12720.578976159532;	12.794555448242;	2094.172483507143;	1.260364895495;	0.094110599785;	0.006111923638;	5417.692389858027;	
18.740752679854;	10.596540494496;	10.799992914201;	32.143415308325;	12712.477047814210;	12.795571698306;	2098.567989675285;	1.260298015355;	0.094111442410;	0.006111643758;	5430.481930625751;	
18.684541847664;	10.596540494496;	10.799948155568;	32.232780849745;	12713.272795438372;	12.794323246884;	2097.453724355362;	1.260284870110;	0.094111286153;	0.006111578864;	5427.003779759642;	
18.486157722929;	10.649170547184;	10.799993548984;	32.027448215578;	12720.442172332810;	12.794463514529;	2094.193829955264;	1.260362094023;	0.094110595999;	0.006111910712;	5417.731967586456;	
18.680080158102;	10.596540494496;	10.799973933539;	32.111417915302;	12713.370310505852;	12.794191914268;	2097.336933406241;	1.260282745282;	0.094111193579;	0.006111566291;	5426.654506720760;	
18.708681327427;	10.567837022836;	10.799992947003;	32.069342284087;	12711.386808550229;	12.795526584701;	2099.782136708160;	1.260305863795;	0.094111472398;	0.006111680547;	5433.838442247416;	
18.707237537174;	10.568434373314;	10.799992814081;	32.231263174273;	12711.392648477387;	12.795519748238;	2099.749748988308;	1.260306397249;	0.094111563313;	0.006111685799;	5433.729533250664;	
18.740752679854;	10.596540494496;	10.799989033376;	32.059193025524;	12712.502529793515;	12.795552420791;	2098.550417047312;	1.260297407987;	0.094111390193;	0.006111639366;	5430.436547407169;	
18.707237537174;	10.601275814772;	10.799992499660;	32.161221903448;	12713.222282372524;	12.794718482257;	2097.597560408006;	1.260287588178;	0.094111300359;	0.006111591722;	5427.529410865248;	
18.717135222516;	10.568434373314;	10.799992705934;	32.231263174273;	12711.246897028372;	12.795732771929;	2099.941689701600;	1.260308583773;	0.094111600452;	0.006111696937;	5434.325755785494;	
18.566643532012;	10.634004428848;	10.799848094744;	32.142558948795;	12717.740019129013;	12.793682762019;	2094.705802659260;	1.260312306674;	0.094110807228;	0.006111689582;	5419.046946946526;	
18.707237537174;	10.569401336111;	10.799992374981;	32.161221903448;	12711.459615368256;	12.795447907174;	2099.649069034217;	1.260304489505;	0.094111509861;	0.006111675426;	5433.438177445034;	
18.698999705723;	10.576922886663;	10.799991439542;	32.545085526248;	12711.902079081168;	12.795236958838;	2099.120258509302;	1.260302872808;	0.094111672836;	0.006111673087;	5431.859268990886;	
18.642550531267;	10.602155729505;	10.799992666700;	32.208606386147;	12714.291370937299;	12.793661218673;	2096.540052784228;	1.260282347256;	0.094111107219;	0.006111561827;	5424.251085570317;	
18.657384196676;	10.601724457636;	10.799987835118;	32.063547846907;	12714.055386198010;	12.793798059192;	2096.712409422521;	1.260280572860;	0.094111065832;	0.006111552429;	5424.795708681509;	
18.708662697545;	10.568404867730;	10.799993019088;	32.545085526248;	12711.312855101667;	12.795759300830;	2099.940854925874;	1.260312657475;	0.094111779229;	0.006111721093;	5434.286959931294;	
18.535105700630;	10.652841559747;	10.799996949308;	32.027448215578;	12719.696368583813;	12.794474728085;	2094.230016069239;	1.260345678316;	0.094110701325;	0.006111838902;	5417.873937332537;	
18.698918385467;	10.576839542621;	10.799972729744;	31.983110047827;	12712.027181553254;	12.794950718915;	2098.895376014566;	1.260294629156;	0.094111308141;	0.006111624126;	5431.222874414888;	
18.655911256142;	10.576922886663;	10.799984579533;	32.545085526248;	12712.599749864681;	12.794586402298;	2098.480798260135;	1.260300670398;	0.094111528004;	0.006111658563;	5429.874246467348;	
18.572078483583;	10.633595005039;	10.799957663319;	32.147784234189;	12717.593809168387;	12.793665910050;	2094.738006163754;	1.260309759587;	0.094110820825;	0.006111678356;	5419.137348542065;	
18.515878280168;	10.650508848790;	10.799988578446;	32.054329309428;	12719.909146413731;	12.794389598500;	2094.202481004461;	1.260349957648;	0.094110669783;	0.006111857497;	5417.759897328584;	
18.563698258338;	10.629193832178;	10.799988184216;	32.051791819988;	12717.481700882016;	12.793473531125;	2094.773709493934;	1.260306982781;	0.094110743179;	0.006111663265;	5419.196559362036;	
18.650319988051;	10.589558197065;	10.799987774101;	32.069624986423;	12713.467154423412;	12.793842055021;	2097.299881444558;	1.260283233850;	0.094111108772;	0.006111565911;	5426.443595761391;	
18.597303548255;	10.602339427652;	10.799957918385;	32.046614458509;	12715.156790671080;	12.793248099622;	2096.042599514478;	1.260286997195;	0.094110880467;	0.006111576101;	5422.734646101035;	
18.669829851073;	10.597119747707;	10.799973851304;	32.140745166689;	12713.559232956688;	12.794027481351;	2097.151410797170;	1.260282055252;	0.094111174238;	0.006111562545;	5426.083398035485;	
18.579667401038;	10.628294846261;	10.799928432095;	32.072549269157;	12717.116900206089;	12.793500491492;	2094.902407587024;	1.260302176759;	0.094110794905;	0.006111642883;	5419.576203506489;	
18.663571092857;	10.549562080032;	10.799959106890;	32.523120886217;	12711.148758793282;	12.796181297414;	2100.961041257750;	1.260338072434;	0.094111812117;	0.006111838293;	5437.197730053131;	
18.707237537174;	10.568447641127;	10.799990468586;	32.159339574758;	12711.412290356238;	12.795491241925;	2099.725653352907;	1.260305568159;	0.094111517390;	0.006111680588;	5433.662567123812;	
18.642550531267;	10.623089668067;	10.799988278348;	31.959050462402;	12715.678855299226;	12.793844190972;	2095.652370163582;	1.260288616474;	0.094110905590;	0.006111584277;	5421.828811846829;	
18.576052223867;	10.630566885244;	10.799997912641;	32.133625940471;	12717.312363383606;	12.793564350717;	2094.827677616424;	1.260305316345;	0.094110820282;	0.006111658023;	5419.371038862698;	
18.697097599753;	10.571990221242;	10.799997634811;	31.999807169423;	12711.794521563288;	12.795100510736;	2099.228881907362;	1.260298851881;	0.094111351216;	0.006111644757;	5432.186830748914;	
18.477500624484;	10.652841559747;	10.799997108195;	32.027448215578;	12720.888734430420;	12.794709870362;	2094.156565738961;	1.260372004966;	0.094110591164;	0.006111955878;	5417.676470064628;	
18.663582711154;	10.549257956838;	10.799995876859;	32.364112327466;	12711.159165163472;	12.796090095077;	2100.904748035478;	1.260335382095;	0.094111709645;	0.006111822826;	5437.035439509040;	
18.572473521491;	10.623240163941;	10.799998038428;	31.871805095058;	12716.993910251815;	12.793383156961;	2095.023368622301;	1.260300780507;	0.094110673662;	0.006111632756;	5419.899170450023;	
18.655659914655;	10.576922886663;	10.799984579533;	32.545085526248;	12712.604024707880;	12.794583539282;	2098.477728941057;	1.260300681937;	0.094111527218;	0.006111658592;	5429.864732571734;	
18.660742914889;	10.549278054007;	10.799998693400;	32.317651294023;	12711.217913213084;	12.796030183895;	2100.847579278634;	1.260334725070;	0.094111670376;	0.006111818610;	5436.863349971765;	
18.641723409556;	10.604611702343;	10.799998112704;	31.984788085955;	12714.517879241006;	12.793592973996;	2096.359780291091;	1.260280731859;	0.094110960187;	0.006111549902;	5423.751930892972;	
18.693800531809;	10.575270265421;	10.799975990988;	32.031129999842;	12712.005815460150;	12.794911995741;	2098.924587117524;	1.260295311406;	0.094111330969;	0.006111627952;	5431.286109919035;	
18.571291535418;	10.625487835126;	10.799988313440;	32.042699744119;	12717.093257476370;	12.793387675976;	2094.921797843828;	1.260301713965;	0.094110757584;	0.006111639617;	5419.600194395186;	
18.707237537174;	10.569486522256;	10.799992261316;	32.156003479021;	12711.465375334214;	12.795442328899;	2099.640772750000;	1.260304342692;	0.094111505804;	0.006111674629;	5433.414183983544;	
18.684461783948;	10.594194433578;	10.799974269817;	32.320133757622;	12713.117951945116;	12.794396801521;	2097.622799547733;	1.260286749764;	0.094111354957;	0.006111589581;	5427.484092355870;	
18.703427517188;	10.569486522256;	10.799992401063;	32.169108660764;	12711.518855380730;	12.795369146767;	2099.573723321653;	1.260303747316;	0.094111500091;	0.006111671733;	5433.204567028144;	
18.716540725336;	10.570448031567;	10.799991880742;	32.062814314236;	12711.405387012490;	12.795577940927;	2099.724860924783;	1.260304664365;	0.094111474162;	0.006111675117;	5433.698920595625;	
18.650685182671;	10.601724457636;	10.799997337371;	32.065975626670;	12714.165103008147;	12.793708440061;	2096.621375327878;	1.260280524533;	0.094111045974;	0.006111551598;	5424.512968751797;	
18.707237537174;	10.576175411494;	10.799997174820;	32.117988626480;	12711.820635137032;	12.795160824099;	2099.117215306304;	1.260297332557;	0.094111425128;	0.006111640096;	5431.888381858914;	
18.659634086624;	10.627726003615;	10.799996613101;	32.051791819988;	12715.667702356583;	12.794201573404;	2095.758651362471;	1.260292593299;	0.094111007793;	0.006111605612;	5422.216758249690;	
18.707763449647;	10.584118862887;	10.799994789444;	32.523242914812;	12712.162199224886;	12.795187681162;	2098.774191409645;	1.260299033749;	0.094111638068;	0.006111654466;	5430.890728655392;	
18.706536436377;	10.593990710525;	10.799994789444;	32.318643193715;	12712.768582176490;	12.794829046158;	2098.030610850443;	1.260290417979;	0.094111434492;	0.006111608797;	5428.749278254994;	
18.707237537174;	10.568905226243;	10.799992499660;	32.169580342479;	12711.432289350176;	12.795473393307;	2099.691428728764;	1.260305136700;	0.094111519643;	0.006111678686;	5433.561736519639;	
18.684461783948;	10.594194433578;	10.799992684142;	32.291094642609;	12713.121178942149;	12.794375061280;	2097.606332452915;	1.260286100032;	0.094111335340;	0.006111586004;	5427.436246996336;	
18.664786761809;	10.601734466828;	10.799997633448;	32.063192896244;	12713.933701518465;	12.793903504666;	2096.817486182048;	1.260280765734;	0.094111089331;	0.006111554033;	5425.121903582716;	
18.707237537174;	10.593990710525;	10.799994789444;	32.035890510067;	12712.830382127557;	12.794733308580;	2097.952671362361;	1.260287259665;	0.094111257544;	0.006111588888;	5428.539291552948;	
18.660489945513;	10.549278054007;	10.799999846797;	32.317651294023;	12711.222123567600;	12.796027385482;	2100.844567402502;	1.260334736663;	0.094111669590;	0.006111818639;	5436.854015143676;	
18.663571092857;	10.549257956838;	10.799998377616;	32.500424989598;	12711.134918794683;	12.796184024734;	2100.977273570318;	1.260338030760;	0.094111800148;	0.006111837733;	5437.246004336951;	
18.648026317157;	10.610174867196;	10.799998688196;	32.060170714698;	12714.725556545660;	12.793696499936;	2096.195489210406;	1.260281819474;	0.094111004636;	0.006111556250;	5423.314425701750;	
18.483917165742;	10.665325323034;	10.799999966560;	32.051635441654;	12721.660774954910;	12.795422868328;	2094.092485235422;	1.260389980548;	0.094110663487;	0.006112040293;	5417.658776096856;	
18.648786131747;	10.601724457636;	10.799997248550;	32.051791092349;	12714.201548155694;	12.793682472883;	2096.594432821000;	1.260280482052;	0.094111031671;	0.006111550963;	5424.430963376611;	
18.642834387462;	10.602161909776;	10.799997567680;	32.060170714698;	12714.325735294835;	12.793611105370;	2096.498534453334;	1.260280712132;	0.094111016536;	0.006111551550;	5424.139055964612;	
18.564619186315;	10.627823543611;	10.799997247312;	32.051791819988;	12717.371790243850;	12.793434889535;	2094.816028087150;	1.260305498113;	0.094110745476;	0.006111656547;	5419.307313862388;	
18.655811454448;	10.603990067208;	10.799997589405;	32.067017897205;	12714.215235409012;	12.793773420829;	2096.579818396569;	1.260280641605;	0.094111053766;	0.006111552373;	5424.416524105349;	
18.649207216983;	10.610148907571;	10.799998366951;	32.060170714698;	12714.704169558108;	12.793711401399;	2096.212190844037;	1.260281800013;	0.094111008384;	0.006111556276;	5423.365848506965;	
18.713633718781;	10.593990710525;	10.799994627738;	32.115215693402;	12712.712590557485;	12.794892118315;	2098.095368847040;	1.260289316730;	0.094111330054;	0.006111600530;	5428.974670349683;	
18.575114798500;	10.602786465125;	10.799989608511;	31.992030032168;	12715.619429758770;	12.793172599954;	2095.873405847123;	1.260292624050;	0.094110792436;	0.006111599116;	5422.226566500151;	
18.707237537174;	10.599371484135;	10.799992749536;	32.387877296115;	12713.063350334414;	12.794857537915;	2097.798133236396;	1.260291469770;	0.094111458024;	0.006111614338;	5428.097331647001;	
18.660994256376;	10.547803892418;	10.799998689460;	32.467227981756;	12711.121008911114;	12.796246207253;	2101.079474546221;	1.260340416352;	0.094111788284;	0.006111848271;	5437.547306744615;	
18.642664735444;	10.601723218665;	10.799999621023;	32.043225247086;	12714.307740755248;	12.793608067792;	2096.516010088557;	1.260280631468;	0.094111007829;	0.006111550912;	5424.188772018804;	
18.707237537174;	10.570050240221;	10.799994789444;	32.388345070388;	12711.441161289535;	12.795535582982;	2099.690126960772;	1.260307131000;	0.094111652088;	0.006111691900;	5433.549954438853;	
18.664053347248;	10.577554916457;	10.799977240972;	32.577268043478;	12712.494470264584;	12.794698677434;	2098.564980250992;	1.260300930408;	0.094111571974;	0.006111661107;	5430.140120201340;	
18.651798422592;	10.608002046854;	10.799981979057;	32.046079909200;	12714.534648965839;	12.793730510058;	2096.338721355666;	1.260281232486;	0.094111014976;	0.006111553882;	5423.728990793769;	
18.655212272593;	10.601904911157;	10.799997571527;	32.104654296642;	12714.088688806356;	12.793775696131;	2096.680947452066;	1.260280789691;	0.094111082757;	0.006111553945;	5424.696074147297;	
18.642409199906;	10.602494004276;	10.799999626952;	31.983250270124;	12714.379322423000;	12.793602294503;	2096.470995070420;	1.260280563249;	0.094110969511;	0.006111549417;	5424.066538481490;	
18.652674288644;	10.601516624941;	10.799999317039;	32.044719673143;	12714.126058268388;	12.793731554967;	2096.655036307344;	1.260280397300;	0.094111040465;	0.006111550845;	5424.616647774489;	
18.558964139137;	10.629209572063;	10.799999388772;	32.042681190115;	12717.576392991383;	12.793465628366;	2094.747401873586;	1.260308392769;	0.094110726865;	0.006111669209;	5419.117624685187;	
18.564619186315;	10.636401452422;	10.799997247312;	32.051791819988;	12717.949831619399;	12.793715296467;	2094.603378623215;	1.260313718875;	0.094110747732;	0.006111694205;	5418.773983727324;	
18.638777842890;	10.602485615148;	10.799997263570;	32.061625455891;	12714.414060595871;	12.793565095791;	2096.433602432640;	1.260280936012;	0.094111003830;	0.006111552183;	5423.942335531152;	
18.684461783948;	10.567193257939;	10.799974269817;	32.320133757622;	12711.663848753864;	12.795208017407;	2099.498090754173;	1.260306118817;	0.094111551945;	0.006111684185;	5432.921272585168;	
18.485958005655;	10.660307409368;	10.799997409785;	32.047541995255;	12721.245927920574;	12.795085413011;	2094.101646049734;	1.260379802675;	0.094110643054;	0.006111993129;	5417.610955039044;	
18.565559625903;	10.637685771110;	10.799994789444;	31.905599601826;	12718.078321049075;	12.793797810548;	2094.597097507886;	1.260315519966;	0.094110674978;	0.006111700194;	5418.788357005770;	
18.575091087936;	10.603990067208;	10.799999693053;	32.051791819988;	12715.669131279517;	12.793166343762;	2095.813962702774;	1.260292618344;	0.094110820591;	0.006111599961;	5422.053208751390;	
18.707763449647;	10.584118862887;	10.799810626217;	32.321743323901;	12712.210598466201;	12.795044554118;	2098.660765158171;	1.260295218476;	0.094111502318;	0.006111632827;	5430.565014770610;	
18.658577871678;	10.602105430551;	10.799965064144;	32.011597548202;	12714.078302903892;	12.793811859599;	2096.706050561998;	1.260280527413;	0.094111037978;	0.006111551360;	5424.787292353314;	
18.683940927240;	10.600169116569;	10.799999916446;	32.039378269119;	12713.543230390476;	12.794221957306;	2097.196781512781;	1.260282347209;	0.094111146235;	0.006111563010;	5426.279851082804;	
18.642409199906;	10.603986835588;	10.799999841776;	31.983250270124;	12714.468883526557;	12.793600573996;	2096.398005521785;	1.260280638670;	0.094110963695;	0.006111549583;	5423.861613429832;	
18.568211221340;	10.636023249597;	10.799999577850;	32.078811630137;	12717.846311852896;	12.793712891368;	2094.636089282608;	1.260312402724;	0.094110771221;	0.006111688912;	5418.865690905498;	
18.708325487727;	10.584279569068;	10.799994789444;	32.111280207691;	12712.242824754440;	12.794941003996;	2098.575223060811;	1.260291731192;	0.094111365594;	0.006111612658;	5430.323248015055;	
18.664728534152;	10.593990710525;	10.799994627738;	32.309913195843;	12713.421621962070;	12.794073108456;	2097.321285827578;	1.260285003755;	0.094111282065;	0.006111579356;	5426.545654633281;	
18.707237537174;	10.570195399620;	10.799998168218;	32.129132656806;	12711.508313759403;	12.795401964749;	2099.576873625435;	1.260303288515;	0.094111482528;	0.006111669091;	5433.228654201954;	
18.498049095213;	10.636608838438;	10.799994779323;	32.051635441654;	12719.309252452682;	12.793862550331;	2094.420681115411;	1.260340813225;	0.094110608816;	0.006111813807;	5418.239257041870;	
18.685756787882;	10.549352756624;	10.799999846797;	33.413396710075;	12710.709373678419;	12.797421578341;	2101.981162268670;	1.260364523606;	0.094112519470;	0.006111981075;	5440.255165051220;	
18.564619186315;	10.646772862671;	10.799997247312;	32.051791819988;	12718.674475098190;	12.794174644293;	2094.431965381339;	1.260326863176;	0.094110764127;	0.006111754810;	5418.395952916925;	
18.642409199906;	10.602494004276;	10.799999552267;	32.042904686299;	12714.358217080815;	12.793603015235;	2096.474293005807;	1.260280649349;	0.094111003722;	0.006111550868;	5424.070488320915;	
18.690867247089;	10.590558564100;	10.799994768041;	32.035890510067;	12712.879733042422;	12.794445507275;	2097.846009230358;	1.260285105367;	0.094111217025;	0.006111577792;	5428.156800883034;	
18.500343949355;	10.650575969054;	10.799981965484;	31.939124893632;	12720.280661553887;	12.794477831236;	2094.191314294050;	1.260357583839;	0.094110582049;	0.006111889660;	5417.746092616922;	
18.713633718781;	10.593331030957;	10.799994627738;	32.115215693402;	12712.674475606230;	12.794899501549;	2098.132336801252;	1.260289462024;	0.094111333549;	0.006111601302;	5429.079826791573;	
18.658577871678;	10.601744158723;	10.799998551806;	32.027601046165;	12714.047521373510;	12.793809395631;	2096.722933286700;	1.260280398276;	0.094111048207;	0.006111551085;	5424.832393205674;	
18.485958005655;	10.658147532759;	10.799998728790;	32.030669334308;	12721.092531541155;	12.794952953113;	2094.110310363232;	1.260376043853;	0.094110625692;	0.006111975408;	5417.607143665974;	
18.707237537174;	10.570746108097;	10.799996981507;	32.052058378923;	12711.560250097102;	12.795361147886;	2099.517916443234;	1.260302174623;	0.094111430154;	0.006111662380;	5433.061378995079;	
18.649635223498;	10.571967140508;	10.799997421530;	32.135408410168;	12712.519802994366;	12.794419285505;	2098.556756542047;	1.260297440784;	0.094111277074;	0.006111636041;	5430.088007781883;	
18.563790234215;	10.646772862671;	10.799965702761;	32.019831692503;	12718.704903111930;	12.794176896745;	2094.428071736275;	1.260327216916;	0.094110745333;	0.006111755847;	5418.387972984850;	
18.485958005655;	10.637042425307;	10.799997463099;	32.028019965372;	12719.603181760582;	12.793956154289;	2094.414733357726;	1.260347501436;	0.094110574892;	0.006111843341;	5418.236305546907;	
18.540538454069;	10.636960657386;	10.799994721857;	32.035890510067;	12718.466048344477;	12.793724264733;	2094.481947471226;	1.260322383764;	0.094110685304;	0.006111731900;	5418.416148498390;	
18.661330407417;	10.547803892418;	10.799999519169;	32.467227981756;	12711.115160623263;	12.796249658677;	2101.083323418991;	1.260340390151;	0.094111789303;	0.006111848182;	5437.559208369509;	
18.691045253937;	10.549278054007;	10.799999846797;	33.467706630593;	12710.616615733617;	12.797557603244;	2102.105336534051;	1.260366365230;	0.094112576885;	0.006111991267;	5440.632958638402;	
18.655995036185;	10.603185244370;	10.799997247022;	32.059770541977;	12714.166052434524;	12.793774934813;	2096.619997888210;	1.260280543875;	0.094111053144;	0.006111551907;	5424.530362477924;	
18.684461783948;	10.568334115565;	10.799999617778;	32.320133757622;	12711.718170965665;	12.795150351331;	2099.402601046696;	1.260304638984;	0.094111540971;	0.006111677083;	5432.640595884091;	
18.695470250696;	10.571693808163;	10.799983719677;	32.267273299790;	12711.728876104160;	12.795162443013;	2099.292150397166;	1.260301339426;	0.094111514876;	0.006111661190;	5432.351179036062;	
18.658649693915;	10.595200229146;	10.799992642133;	32.209447182607;	12713.611311973880;	12.793910651437;	2097.118081706439;	1.260282771924;	0.094111190263;	0.006111566320;	5425.944280218249;	
18.644437626291;	10.594191931770;	10.799999333406;	31.958765185891;	12713.867744926672;	12.793692198889;	2096.941323494670;	1.260281547264;	0.094111000398;	0.006111554860;	5425.408897131390;	
18.707701913835;	10.556902924288;	10.799997887007;	33.250173564907;	12710.717684733107;	12.797094321569;	2101.468639410154;	1.260348571613;	0.094112394529;	0.006111904285;	5438.784510049291;	
18.686601064805;	10.549278054007;	10.799999977945;	33.411678457971;	12710.691678143017;	12.797434264610;	2101.997166622572;	1.260364555088;	0.094112521693;	0.006111981287;	5440.304052785228;	
18.660742914889;	10.547328354285;	10.799996857846;	32.572408434338;	12711.089035204612;	12.796363917697;	2101.189388132383;	1.260343718576;	0.094111864502;	0.006111865723;	5437.870705334854;	
18.663750126821;	10.548993044755;	10.799999921850;	32.708119951574;	12711.094387043257;	12.796387945854;	2101.144425268287;	1.260343626703;	0.094111946435;	0.006111867837;	5437.738128191793;	
