Thickness; AR; X_lew; Etaykink; OEW (kg); DOC (M$_year); Block fuel (kg); LTO_Nox (kg); LTO_CO (kg); LTO UHC (kg); TOTAL GWP (kg); 
18.568250085277;	10.654345352029;	10.799828972181;	32.033814622447;	12719.177484795244;	12.794628459059;	2094.402704986310;	1.260338582360;	0.094110787728;	0.006111809117;	5418.420601990571;	
18.609817060769;	10.625879151704;	10.800000000000;	32.303219276714;	12716.344586792864;	12.793720879880;	2095.311951540676;	1.260297554370;	0.094111018785;	0.006111628650;	5420.776274603047;	
18.677746721975;	10.605231193496;	10.800000000000;	32.118275722493;	12713.920492437860;	12.794126106632;	2096.863500921427;	1.260282478194;	0.094111152526;	0.006111563812;	5425.309838592453;	
18.659820370034;	10.614859799705;	10.800000000000;	32.063190022502;	12714.822797604300;	12.793912112877;	2096.172355441678;	1.260283795475;	0.094111031768;	0.006111566120;	5423.310485001980;	
18.699849586271;	10.566536382950;	10.799746060187;	32.201873558020;	12711.441662730895;	12.795471782718;	2099.771594148915;	1.260307916377;	0.094111538135;	0.006111691965;	5433.776268680581;	
18.539708367654;	10.646949834111;	10.800000000000;	31.982400833924;	12719.198315681400;	12.794164218733;	2094.309089005257;	1.260335205431;	0.094110671458;	0.006111790097;	5418.034103588032;	
18.698779599483;	10.577746792226;	10.799847356961;	32.168394132653;	12712.031695788337;	12.794963189359;	2098.866385876466;	1.260295460630;	0.094111415253;	0.006111631240;	5431.128110289073;	
18.730810206323;	10.564843394732;	10.800000000000;	32.824927267096;	12710.780939304243;	12.796672394250;	2100.863692798901;	1.260329233375;	0.094112093451;	0.006111806570;	5437.069680016313;	
18.707483043721;	10.565472339323;	10.799843906211;	32.730761685948;	12711.179365493237;	12.796060405189;	2100.296681617930;	1.260321334929;	0.094111934208;	0.006111765549;	5435.329970880327;	
18.608501400902;	10.631202294840;	10.799485794277;	31.929305836450;	12716.883498137760;	12.793827482356;	2095.100870075199;	1.260301560216;	0.094110799826;	0.006111640204;	5420.248506810776;	
18.571032418032;	10.626474292888;	10.799791694555;	31.954266986941;	12717.219465658190;	12.793452683102;	2094.912221189102;	1.260303826074;	0.094110713134;	0.006111647900;	5419.596348565168;	
18.670252253616;	10.582896165321;	10.800000000000;	32.350577656520;	12712.702236596182;	12.794403587861;	2098.114277616344;	1.260290989102;	0.094111395273;	0.006111610202;	5428.843856382639;	
18.644712799082;	10.602785618758;	10.800000000000;	32.277743769407;	12714.278194734703;	12.793728188644;	2096.569562324018;	1.260283516228;	0.094111156249;	0.006111568686;	5424.343247981141;	
18.705087279520;	10.565371148133;	10.799575154828;	32.054985872752;	12711.364827761394;	12.795605166866;	2099.934829077848;	1.260309662832;	0.094111478552;	0.006111698101;	5434.283419742258;	
18.648460096565;	10.604841964488;	10.799828350340;	32.288976150443;	12714.355661516810;	12.793802027455;	2096.536492020472;	1.260284627964;	0.094111170341;	0.006111574202;	5424.270666972069;	
18.656379116065;	10.582499802090;	10.799952956441;	32.349722398530;	12712.915421437696;	12.794231543519;	2097.953219093007;	1.260291302259;	0.094111353141;	0.006111610338;	5428.339359609376;	
18.672472541493;	10.574026503631;	10.800000000000;	32.147041319208;	12712.240420642931;	12.794627074095;	2098.699889008959;	1.260295178909;	0.094111338936;	0.006111627603;	5430.558769061588;	
18.657312360345;	10.603946504177;	10.799561352717;	32.229199242636;	12714.193415535063;	12.793907218439;	2096.683872739352;	1.260284575808;	0.094111166692;	0.006111573845;	5424.725200494225;	
18.731019131071;	10.574427201100;	10.799735419557;	32.572595681446;	12711.321999471676;	12.796063547481;	2099.956022014529;	1.260313799937;	0.094111835501;	0.006111728049;	5434.421258905812;	
18.562315723765;	10.613246787763;	10.799850062529;	31.953133564557;	12716.534744831695;	12.793203988141;	2095.335709840007;	1.260298993579;	0.094110710715;	0.006111625726;	5420.718917436463;	
18.665332943056;	10.583350195484;	10.799799045956;	32.330368654526;	12712.831992692290;	12.794326240763;	2098.013214356803;	1.260290976732;	0.094111365188;	0.006111609217;	5428.541374591982;	
18.511379082558;	10.650650109541;	10.799896488604;	32.049185334257;	12720.024820793962;	12.794429564339;	2094.203644573684;	1.260352742307;	0.094110660928;	0.006111869955;	5417.769357203745;	
18.708530940218;	10.590831988610;	10.800000000000;	32.000051820538;	12712.642028177439;	12.794800137212;	2098.155819309671;	1.260288291638;	0.094111258249;	0.006111593623;	5429.127830585278;	
18.700076179885;	10.579037343937;	10.799860253617;	32.433901277357;	12712.025716326963;	12.795103341440;	2098.921135086244;	1.260299155980;	0.094111585104;	0.006111653385;	5431.286190204508;	
18.612130703216;	10.599021858857;	10.799804294635;	32.233238906192;	12714.657916610935;	12.793446036715;	2096.410364081696;	1.260287303744;	0.094111051461;	0.006111582773;	5423.806180405326;	
18.647004035851;	10.605815735332;	10.799572091453;	32.074979373936;	12714.517236460193;	12.793714968927;	2096.407976367252;	1.260283002739;	0.094111031384;	0.006111562480;	5423.913738070221;	
18.695408281752;	10.585422546506;	10.799592840240;	32.167219746656;	12712.525403948488;	12.794703827973;	2098.294973880497;	1.260290751580;	0.094111350927;	0.006111607733;	5429.467173651608;	
18.654192228515;	10.590157009050;	10.799891746650;	32.043131075637;	12713.454519488556;	12.793885348402;	2097.315096598094;	1.260283203098;	0.094111103017;	0.006111565591;	5426.503066267807;	
18.536427505678;	10.642277169794;	10.800000000000;	31.842060576047;	12719.002317912678;	12.794027583474;	2094.415686344084;	1.260332138740;	0.094110589332;	0.006111773541;	5418.310041460942;	
18.637653203855;	10.601442371990;	10.799932952148;	32.022866315095;	12714.391158886332;	12.793560346769;	2096.472937337906;	1.260281173441;	0.094110983241;	0.006111552632;	5424.054292637045;	
18.496483823606;	10.658935892254;	10.799890664954;	32.026883431896;	12720.944150938165;	12.794965298830;	2094.123412823477;	1.260372949146;	0.094110648762;	0.006111961969;	5417.654959775170;	
18.728828536322;	10.565056731240;	10.800000000000;	32.795316854154;	12710.822305282332;	12.796586353010;	2100.782940372628;	1.260327618967;	0.094112062610;	0.006111798237;	5436.825382844820;	
18.688664953656;	10.563373452412;	10.799809320835;	32.314839629402;	12711.427397060980;	12.795487071744;	2099.894710675716;	1.260312009275;	0.094111602056;	0.006111712655;	5434.101235492793;	
18.562615847218;	10.649264902046;	10.799797141624;	32.048880953600;	12718.916154225459;	12.794333317296;	2094.413560290424;	1.260332323744;	0.094110768607;	0.006111779913;	5418.379011562623;	
18.670886162712;	10.579517795176;	10.799899944529;	32.170563710284;	12712.558109737987;	12.794420385311;	2098.281754683071;	1.260290862962;	0.094111305945;	0.006111606860;	5429.337377250990;	
18.537116268233;	10.652337350168;	10.799996448268;	32.091160629126;	12719.600101038526;	12.794453825854;	2094.250845511453;	1.260344470952;	0.094110739394;	0.006111834556;	5417.923134522076;	
18.672188220800;	10.600452945781;	10.799645542583;	32.135181510619;	12713.754655453060;	12.794079581226;	2097.032532665799;	1.260283389685;	0.094111168474;	0.006111568467;	5425.766968314700;	
18.648744180451;	10.587088362207;	10.800000000000;	32.293686771820;	12713.300380600425;	12.793975624241;	2097.517442888021;	1.260287393675;	0.094111260298;	0.006111589609;	5427.058386021860;	
18.623408798920;	10.593665845056;	10.799967870064;	32.102846108191;	12714.158558109555;	12.793510038603;	2096.756548513600;	1.260284197253;	0.094111025675;	0.006111567766;	5424.815186316630;	
18.551198912186;	10.636537997601;	10.799998343184;	31.954918716075;	12718.256396158666;	12.793715370672;	2094.536393451877;	1.260318287353;	0.094110665639;	0.006111712562;	5418.583044563845;	
18.676022408090;	10.590030155591;	10.799499328583;	32.173474220196;	12713.094057637983;	12.794279334795;	2097.690885802567;	1.260286793339;	0.094111260271;	0.006111586850;	5427.657680069084;	
18.688830344969;	10.585374849328;	10.799854984659;	32.424312320046;	12712.546664639385;	12.794716945099;	2098.295099639393;	1.260293347627;	0.094111494286;	0.006111624037;	5429.433635156354;	
18.572210029859;	10.646165240864;	10.800000000000;	31.960153959841;	12718.519621788802;	12.794173893142;	2094.487686183500;	1.260324000047;	0.094110731567;	0.006111740713;	5418.567165745149;	
18.646058969239;	10.600807567900;	10.800000000000;	31.962645305859;	12714.224687227714;	12.793652392072;	2096.601776634742;	1.260280459570;	0.094110975999;	0.006111549140;	5424.449948820211;	
18.656419248448;	10.586666651370;	10.799817929801;	32.085038120482;	12713.217125565896;	12.794001788962;	2097.575679061082;	1.260285399761;	0.094111157660;	0.006111577317;	5427.258214306324;	
18.732466589966;	10.581675923949;	10.799891080183;	32.119731692490;	12711.764817053026;	12.795594539487;	2099.262559628443;	1.260300561498;	0.094111483635;	0.006111656658;	5432.422693057080;	
18.738653968729;	10.575439208641;	10.799649916366;	32.860833410638;	12711.253728879796;	12.796512832029;	2100.268765485946;	1.260323708858;	0.094112064647;	0.006111780428;	5435.373502007237;	
18.722358049541;	10.576431491195;	10.799202786860;	32.243203725819;	12711.661539786463;	12.795602964628;	2099.474270544559;	1.260305161783;	0.094111569249;	0.006111680331;	5432.997370471223;	
18.648684599295;	10.593788163961;	10.800000000000;	32.350538179132;	12713.670815188110;	12.793898084475;	2097.142486633260;	1.260285999892;	0.094111259114;	0.006111583208;	5425.983212448147;	
18.630583324095;	10.593678519158;	10.799995553809;	31.980561800832;	12714.070221226588;	12.793555967966;	2096.812983677644;	1.260282744783;	0.094110974543;	0.006111559542;	5425.002230560226;	
18.663830481869;	10.592548248582;	10.799907107661;	32.412404257710;	12713.348359160036;	12.794174195555;	2097.462009202942;	1.260288181602;	0.094111357904;	0.006111596225;	5426.950220150781;	
18.659836943800;	10.581253152256;	10.799724195463;	32.007058957420;	12712.901037734504;	12.794192573214;	2097.980768702258;	1.260288911672;	0.094111160641;	0.006111593455;	5428.447290765819;	
18.681809392021;	10.604132546935;	10.800000000000;	32.030573280671;	12713.817147177499;	12.794178840482;	2096.966432789337;	1.260282253064;	0.094111117628;	0.006111561700;	5425.623283106690;	
18.671298730792;	10.581440264741;	10.800000000000;	32.417816495042;	12712.596371589869;	12.794514710407;	2098.270546571250;	1.260293553812;	0.094111454747;	0.006111623763;	5429.300208048943;	
18.600006658328;	10.617606204893;	10.799931095431;	32.335778826093;	12715.989666532672;	12.793519615923;	2095.526110651540;	1.260295069385;	0.094111025498;	0.006111617494;	5421.318538671681;	
18.661230305533;	10.580295480156;	10.800000000000;	31.976113042927;	12712.808915267746;	12.794213072015;	2098.050024804013;	1.260288432790;	0.094111150236;	0.006111590943;	5428.648594151003;	
18.594978177809;	10.624852744284;	10.799879950382;	32.226561325567;	12716.572676853860;	12.793554819035;	2095.176350873102;	1.260298290289;	0.094110931142;	0.006111629312;	5420.354350532995;	
18.593088788769;	10.607744323034;	10.799900234964;	32.036646742265;	12715.570012132071;	12.793230157711;	2095.751197194349;	1.260288527908;	0.094110845009;	0.006111582010;	5421.911057427542;	
18.641021462224;	10.594083834862;	10.800000000000;	32.304701192223;	12713.825730405522;	12.793771756499;	2097.004840261827;	1.260285272323;	0.094111203112;	0.006111578155;	5425.566310931225;	
18.711034596361;	10.583348433638;	10.799833573545;	32.443165318110;	12712.097521271078;	12.795219521356;	2098.841262840472;	1.260298793146;	0.094111601701;	0.006111652238;	5431.100001617877;	
18.512225581687;	10.657297935410;	10.800000000000;	31.847373550737;	12720.566747610780;	12.794868722024;	2094.191861113317;	1.260364342062;	0.094110585487;	0.006111920664;	5417.850412078805;	
18.687342871655;	10.577076189653;	10.799948481689;	32.377830264779;	12712.117500497872;	12.794882356548;	2098.805093208355;	1.260297373132;	0.094111515485;	0.006111643087;	5430.903188200729;	
18.734399805106;	10.587045963016;	10.799844850339;	32.390423210583;	12711.977872515437;	12.795658239834;	2099.068718538909;	1.260302401012;	0.094111632728;	0.006111669683;	5431.869449741410;	
18.587514811774;	10.613597896373;	10.799953022291;	31.943060586466;	12716.065095372527;	12.793246613804;	2095.454819914814;	1.260291220660;	0.094110762327;	0.006111591775;	5421.086725427688;	
18.680279928239;	10.592766892107;	10.800000000000;	32.189115739472;	12713.125557189624;	12.794262741853;	2097.573479949444;	1.260284314423;	0.094111262058;	0.006111575577;	5427.325300236605;	
18.687028968229;	10.583426166258;	10.799890686094;	32.467270846857;	12712.458241268303;	12.794766430262;	2098.419027807155;	1.260295144572;	0.094111530159;	0.006111633360;	5429.784811413718;	
18.573624132100;	10.633202728478;	10.800000000000;	32.220296379642;	12717.518521608920;	12.793694523256;	2094.787703498765;	1.260309999616;	0.094110868965;	0.006111680938;	5419.276067764227;	
18.745936802865;	10.584964652940;	10.799682349518;	32.328038732410;	12711.734065588040;	12.795988596683;	2099.445462107403;	1.260307097485;	0.094111653370;	0.006111691781;	5433.020484965979;	
18.629894519694;	10.625840485726;	10.800000000000;	32.179148240767;	12716.007771343278;	12.793808065070;	2095.452937902427;	1.260292620825;	0.094110994957;	0.006111605352;	5421.226152508123;	
18.629420585393;	10.597936100415;	10.800000000000;	32.223237617660;	12714.265616656560;	12.793558600134;	2096.616580782765;	1.260283858562;	0.094111095770;	0.006111568385;	5424.427262006308;	
18.592015225939;	10.640644009552;	10.800000000000;	31.852489351406;	12717.810149847128;	12.794054501193;	2094.744756216673;	1.260313278914;	0.094110717066;	0.006111691240;	5419.288264193272;	
18.657196161945;	10.579988298569;	10.799972312232;	32.136881464940;	12712.810413982506;	12.794197543642;	2098.044020371554;	1.260289605944;	0.094111236133;	0.006111598964;	5428.609484606717;	
18.604527308148;	10.605953399117;	10.799991468672;	32.174887112829;	12715.200647329933;	12.793313994574;	2095.952101762198;	1.260286656464;	0.094110962018;	0.006111577062;	5422.489900582010;	
18.681663806045;	10.585032283330;	10.799885503432;	32.436456852301;	12712.635735608661;	12.794609484530;	2098.206786801045;	1.260292948448;	0.094111479583;	0.006111621761;	5429.152456273902;	
18.552506081738;	10.641553820362;	10.800000000000;	31.892900647693;	12718.605758144013;	12.793949367119;	2094.464276535548;	1.260324431025;	0.094110644775;	0.006111740008;	5418.439197894990;	
18.568444619752;	10.635053830083;	10.800000000000;	31.855647702571;	12717.866956426530;	12.793734237555;	2094.687912308052;	1.260312531537;	0.094110655705;	0.006111685934;	5419.034961730119;	
18.741970025869;	10.577009702505;	10.799931411711;	32.582690776968;	12711.287451124594;	12.796253699188;	2100.015163970284;	1.260314898769;	0.094111864474;	0.006111733967;	5434.640124423680;	
18.595079858367;	10.606774595122;	10.799731921345;	32.036678267898;	12715.493102834370;	12.793260864650;	2095.825266423001;	1.260288835742;	0.094110856648;	0.006111583774;	5422.128235226606;	
18.702718587711;	10.576811011910;	10.799833549815;	32.341336780481;	12711.885050840045;	12.795163047885;	2099.077025780702;	1.260299548714;	0.094111549458;	0.006111654074;	5431.749731369021;	
18.716879053528;	10.563638356410;	10.799958537420;	32.530209542723;	12710.957918748625;	12.796151122011;	2100.481130518514;	1.260319828563;	0.094111844713;	0.006111755890;	5435.899583516092;	
18.670772271538;	10.594665111160;	10.800000000000;	32.235086961832;	12713.375971783586;	12.794106672270;	2097.334284420018;	1.260283716752;	0.094111249226;	0.006111572455;	5426.604562658687;	
18.721284581301;	10.576664883337;	10.800000000000;	32.482199393887;	12711.564170465977;	12.795658400307;	2099.520865424949;	1.260306104685;	0.094111714197;	0.006111689129;	5433.108688444127;	
18.587415720565;	10.633237861238;	10.799938338531;	31.937661529596;	12717.351948075888;	12.793699276696;	2094.832070723884;	1.260304997753;	0.094110741079;	0.006111654119;	5419.443017373957;	
18.604899895503;	10.609882138998;	10.799863638805;	31.993072803143;	12715.502374904356;	12.793306296952;	2095.748831984336;	1.260286629522;	0.094110845498;	0.006111573343;	5421.937346971355;	
18.648633644251;	10.601338136449;	10.799716303398;	32.351190267502;	12714.144944508730;	12.793870357929;	2096.755251508335;	1.260286364758;	0.094111228276;	0.006111583928;	5424.892706715026;	
18.622601232507;	10.609527840891;	10.799915030959;	31.885842957970;	12715.201272873439;	12.793455147070;	2095.940562309449;	1.260284188911;	0.094110836748;	0.006111561906;	5422.534750661927;	
18.606825556700;	10.607519292716;	10.799855515268;	31.912053194032;	12715.356603027863;	12.793326473116;	2095.880749480394;	1.260286226487;	0.094110814754;	0.006111570547;	5422.320331611662;	
18.522528152909;	10.638777435508;	10.799857596383;	31.932448174461;	12719.012457974153;	12.793877702541;	2094.421535330564;	1.260332994521;	0.094110600536;	0.006111777800;	5418.275334164032;	
18.683268880305;	10.589946656943;	10.800000000000;	32.003091185571;	12712.973715914974;	12.794314602268;	2097.749769189099;	1.260284203718;	0.094111174630;	0.006111572363;	5427.852164763194;	
18.716253232607;	10.567276100016;	10.800000000000;	32.806096435984;	12711.117980564719;	12.796221343652;	2100.365802809277;	1.260322554028;	0.094112002520;	0.006111773233;	5435.559110146173;	
18.672925390684;	10.597636221280;	10.799860142288;	32.314810697187;	12713.514543452846;	12.794180113521;	2097.253918328092;	1.260285493391;	0.094111296442;	0.006111582037;	5426.390006981254;	
18.677198691956;	10.578282914101;	10.799966230026;	32.078531730051;	12712.410138413854;	12.794525022338;	2098.438383906843;	1.260291135143;	0.094111278604;	0.006111607254;	5429.814968223632;	
18.610627168937;	10.624187289112;	10.799925100156;	32.308626458837;	12716.226281779705;	12.793698369155;	2095.379639222424;	1.260296652467;	0.094111027370;	0.006111624790;	5420.961575872276;	
18.654972760896;	10.599399277295;	10.799975779294;	31.951906643607;	12713.998502488434;	12.793775888900;	2096.793126458876;	1.260280536904;	0.094111004064;	0.006111550354;	5425.024495131882;	
18.617187269952;	10.618402710109;	10.799962742552;	32.042569152574;	12715.787705912751;	12.793482910192;	2095.519601069109;	1.260287656656;	0.094110885392;	0.006111579273;	5421.341736898999;	
18.704750279265;	10.584353781883;	10.799996724791;	32.220035905660;	12712.270769006964;	12.794902135738;	2098.534275744454;	1.260292087870;	0.094111420539;	0.006111615990;	5430.184917500489;	
18.541022384301;	10.631316635892;	10.799953366285;	32.178882144150;	12718.041443678625;	12.793588030941;	2094.664392351887;	1.260318353260;	0.094110767806;	0.006111716015;	5418.882828940604;	
18.591441208303;	10.636709596417;	10.799984635493;	31.949953523226;	12717.503810364306;	12.793838539451;	2094.782340540626;	1.260307532800;	0.094110758953;	0.006111666261;	5419.337322131430;	
18.725458111769;	10.563153131290;	10.800000000000;	32.827246035361;	12710.773303224580;	12.796633864298;	2100.895846245168;	1.260329958437;	0.094112090348;	0.006111809789;	5437.145101944889;	
18.659472265005;	10.587616388118;	10.799924821715;	32.216488187588;	12713.172858004918;	12.794057749092;	2097.589959228249;	1.260285887999;	0.094111241639;	0.006111582144;	5427.300285105400;	
18.723681890021;	10.576095094442;	10.799953727826;	32.487257149316;	12711.503486732203;	12.795741208603;	2099.616430730383;	1.260307493681;	0.094111731938;	0.006111696025;	5433.397454133175;	
18.655414566993;	10.597631446327;	10.799986154242;	32.097113766855;	12713.836075380348;	12.793800461583;	2096.904312145517;	1.260281037795;	0.094111097924;	0.006111555543;	5425.328612912906;	
18.654685281313;	10.607632725764;	10.799928457062;	32.255269783271;	12714.416687778517;	12.793855826596;	2096.466273319194;	1.260283899469;	0.094111156428;	0.006111570443;	5424.095920532389;	
18.564937565935;	10.621627662879;	10.799920377872;	31.834947518860;	12717.063659841582;	12.793376259536;	2095.061646923002;	1.260303175546;	0.094110642803;	0.006111642754;	5420.000637624225;	
18.584418243120;	10.624177192178;	10.799912922754;	32.260545070370;	12716.716308789035;	12.793512021210;	2095.136730988701;	1.260300782340;	0.094110925944;	0.006111640548;	5420.219475048578;	
18.555575795957;	10.638582200104;	10.799939395919;	32.039108751162;	12718.286305834383;	12.793796379871;	2094.517201819790;	1.260319300696;	0.094110723349;	0.006111718975;	5418.543973254207;	
18.648790292197;	10.609650887510;	10.800000000000;	31.936129428405;	12714.725391820268;	12.793706729928;	2096.225275209592;	1.260281634722;	0.094110938103;	0.006111553348;	5423.412317156603;	
18.645903348766;	10.617908133372;	10.800000000000;	31.997015539827;	12715.270523229368;	12.793768743105;	2095.863510554824;	1.260285036450;	0.094110943733;	0.006111569083;	5422.403856110740;	
18.546133239434;	10.640137696436;	10.799935722286;	31.946402668316;	12718.615562754308;	12.793872161709;	2094.452517901882;	1.260324637467;	0.094110655969;	0.006111741298;	5418.379547019164;	
18.576226461430;	10.641030686238;	10.800000000000;	31.983891979326;	12718.072240680536;	12.793940169494;	2094.585887642026;	1.260315956463;	0.094110743937;	0.006111704317;	5418.791958914922;	
18.618632588399;	10.606252928409;	10.800000000000;	32.350032871216;	12714.933402201246;	12.793540083652;	2096.164899377330;	1.260288038475;	0.094111114896;	0.006111588096;	5423.130824854434;	
18.714227369363;	10.580101873969;	10.799934826953;	32.515609801541;	12711.853499374376;	12.795427434884;	2099.162963601104;	1.260302882270;	0.094111685411;	0.006111673515;	5432.042634672319;	
