alpha body, Static Stability Margin
 -10.000000,   -0.379694
  -9.090909,   -0.383151
  -8.181818,   -0.389780
  -7.272727,   -0.398714
  -6.363636,   -0.401274
  -5.454545,   -0.403229
  -4.545455,   -0.413431
  -3.636364,   -0.423247
  -2.727273,   -0.399113
  -1.818182,   -0.440603
  -0.909091,   -0.515102
  -0.000000,   -0.522987
   0.909091,   -0.530184
   1.818182,   -0.536791
   2.727273,   -0.543299
   3.636364,   -0.549115
   4.545455,   -0.553693
   5.454545,   -0.557478
