Mach, Climb Angle
   0.215053,    5.241530
   0.218537,    5.253934
   0.222021,    5.261331
   0.225506,    5.264567
   0.228990,    5.262347
   0.232474,    5.255568
   0.235959,    5.244518
   0.239443,    5.230534
   0.242927,    5.212616
   0.246412,    5.190958
   0.249896,    5.165812
   0.253380,    5.138949
   0.256865,    5.108991
   0.260349,    5.075803
   0.263833,    5.039316
   0.267317,    5.002268
   0.270802,    4.962906
   0.274286,    4.920880
   0.277770,    4.875937
   0.281255,    4.831706
   0.284739,    4.785045
   0.288223,    4.735771
   0.291708,    4.685722
   0.295192,    4.634920
   0.298676,    4.583411
   0.302161,    4.529075
   0.305645,    4.474082
   0.309129,    4.419343
   0.312614,    4.363879
   0.316098,    4.305608
   0.319582,    4.247601
   0.323067,    4.188681
   0.326551,    4.129588
   0.330035,    4.068508
   0.333519,    4.006210
   0.337004,    3.945871
   0.340488,    3.882274
   0.343972,    3.818423
   0.347457,    3.754276
   0.350941,    3.688985
   0.354425,    3.623502
   0.357910,    3.557694
   0.361394,    3.489061
   0.364878,    3.421572
   0.368363,    3.353863
   0.371847,    3.284048
   0.375331,    3.213170
   0.378816,    3.143067
   0.382300,    3.072717
   0.385784,    2.999629
   0.389269,    2.926096
   0.392753,    2.852986
   0.396237,    2.779603
   0.399721,    2.704087
   0.403206,    2.627531
   0.406690,    2.551124
   0.410174,    2.474419
   0.413659,    2.397418
   0.417143,    2.317700
   0.420627,    2.237923
   0.424112,    2.157827
   0.427596,    2.077411
   0.431080,    1.996774
   0.434565,    1.914584
   0.438049,    1.831075
   0.441533,    1.747226
   0.445018,    1.663120
   0.448502,    1.578902
   0.451986,    1.494343
   0.455471,    1.408359
   0.458955,    1.320788
   0.462439,    1.233025
   0.465923,    1.144903
   0.469408,    1.056421
   0.472892,    0.967628
   0.476376,    0.878585
   0.479861,    0.788536
   0.483345,    0.696503
   0.486829,    0.604120
   0.490314,    0.511414
   0.493798,    0.418332
   0.497282,    0.324872
   0.500767,    0.231036
   0.504251,    0.136824
   0.507735,    0.042235
   0.511220,   -0.054407
   0.514704,   -0.151923
   0.518188,   -0.249880
   0.521673,   -0.348230
   0.525157,   -0.446974
   0.528641,   -0.546168
   0.532125,   -0.645851
   0.535610,   -0.745929
   0.539094,   -0.846402
   0.542578,   -0.947359
   0.546063,   -1.049815
   0.549547,   -1.153701
   0.553031,   -1.257996
   0.556516,   -1.362824
   0.560000,   -1.468244
