0	0.004016
0.5	0.004998
1	0.00598
1.5	0.006944
2	0.007872
2.5	0.008748
3	0.00956
3.5	0.010296
4	0.010944
4.5	0.011496
5	0.011948
5.5	0.012296
6	0.012552
6.5	0.012736
7	0.012888
7.5	0.01304
8	0.013228
8.5	0.013472
9	0.013772
9.5	0.014106
10	0.01444
