Speed(CAS), Altitude
 113.333057,    0.000000
 113.333059,  328.083990
 113.333059,  656.167979
 113.333059,  984.251969
 113.333059, 1312.335958
 113.333059, 1640.419948
 113.333059, 1968.503937
 113.333059, 2296.587927
 113.333059, 2624.671916
 113.333059, 2952.755906
 113.333059, 3280.839895
 113.333059, 3608.923885
 113.333059, 3937.007874
 113.333059, 4265.091864
 113.333059, 4593.175853
 113.333059, 4921.259843
 113.333059, 5249.343832
 113.333059, 5577.427822
 113.333059, 5905.511811
 113.333059, 6233.595801
 113.333059, 6561.679790
 113.333059, 6889.763780
 113.333059, 7217.847769
 113.333059, 7545.931759
 113.333059, 7874.015748
 113.333059, 8202.099738
 113.333059, 8530.183727
 113.333059, 8858.267717
 113.333059, 9186.351706
 113.333059, 9514.435696
 113.333059, 9842.519685
 113.333059, 10170.603675
 113.333059, 10498.687664
 113.333059, 10826.771654
 113.333059, 11154.855643
 113.333059, 11482.939633
 113.333059, 11811.023622
 113.333059, 12139.107612
 113.333059, 12467.191601
 113.333059, 12795.275591
 113.333059, 13123.359580
 113.333059, 13451.443570
 113.333059, 13779.527559
 113.333059, 14107.611549
 113.333059, 14435.695538
 113.333059, 14763.779528
 113.333059, 15091.863517
 113.333059, 15419.947507
 113.333059, 15748.031496
 113.333059, 16076.115486
 113.333059, 16404.199475
 113.333059, 16732.283465
 113.333059, 17060.367454
 113.333059, 17388.451444
 113.333059, 17716.535433
 113.333059, 18044.619423
 113.333059, 18372.703412
 113.333059, 18700.787402
 113.677830, 19028.871391
 114.016376, 19356.955381
 114.348736, 19685.039370
 115.010425, 20013.123360
 115.327461, 20341.207349
 115.638443, 20669.291339
 116.596000, 20997.375328
 117.535448, 21325.459318
 118.456904, 21653.543307
 119.360487, 21981.627297
 120.874790, 22309.711286
 122.670787, 22637.795276
 124.123188, 22965.879265
 126.157094, 23293.963255
 128.150261, 23622.047244
 130.102961, 23950.131234
 132.608556, 24278.215223
 134.768965, 24606.299213
 137.756216, 24934.383202
 140.393217, 25262.467192
 143.259003, 25590.551181
 148.038340, 25918.635171
 165.286075, 26246.719160
 173.714605, 25918.635171
 177.460082, 25590.551181
 180.983454, 25262.467192
 184.858019, 24934.383202
 188.505554, 24606.299213
 191.028139, 24278.215223
 193.289559, 23950.131234
 195.886045, 23622.047244
 198.215958, 23293.963255
 200.578960, 22965.879265
 202.975252, 22637.795276
 205.090796, 22309.711286
 207.551278, 21981.627297
 209.405161, 21653.543307
 211.281048, 21325.459318
 212.852769, 20997.375328
 214.440649, 20669.291339
 216.377176, 20341.207349
 218.000707, 20013.123360
 219.302109, 19685.039370
 220.955488, 19356.955381
 222.625457, 19028.871391
 223.964207, 18700.787402
 225.664477, 18372.703412
 227.027397, 18044.619423
 228.400910, 17716.535433
 230.145596, 17388.451444
 231.543629, 17060.367454
 232.952411, 16732.283465
 234.742138, 16404.199475
 236.175792, 16076.115486
 237.620351, 15748.031496
 238.695974, 15419.947507
 240.159213, 15091.863517
 241.247040, 14763.779528
 242.339349, 14435.695538
 243.436149, 14107.611549
 244.537446, 13779.527559
 245.643248, 13451.443570
 246.753563, 13123.359580
 247.868398, 12795.275591
 248.987761, 12467.191601
 249.698429, 12139.107612
 250.823459, 11811.023622
 251.953025, 11482.939633
 253.087134, 11154.855643
 254.225793, 10826.771654
 255.369010, 10498.687664
 256.516792, 10170.603675
 257.231764, 9842.519685
 257.503417, 9514.435696
 258.209971, 9186.351706
 258.466070, 8858.267717
 259.164012, 8530.183727
 259.404307, 8202.099738
 260.093443, 7874.015748
 260.779898, 7545.931759
 261.463636, 7217.847769
 261.675186, 6889.763780
 262.349754, 6561.679790
 263.021485, 6233.595801
 263.690345, 5905.511811
 264.356298, 5577.427822
 265.019308, 5249.343832
 265.679339, 4921.259843
 266.336357, 4593.175853
 266.491437, 4265.091864
 267.138573, 3937.007874
 267.782572, 3608.923885
 267.913234, 3280.839895
 268.547064, 2952.755906
 269.177635, 2624.671916
 269.283337, 2296.587927
 269.903449, 1968.503937
 270.520177, 1640.419948
 270.600375, 1312.335958
 271.206351,  984.251969
 271.808819,  656.167979
 271.862965,  328.083990
 272.454382,    0.000000
