Speed (TAS), Rate of Climb
 166.926433, 1971.380315
 169.073232, 1999.577673
 171.220031, 2023.481207
 173.366830, 2046.089128
 175.513628, 2066.834412
 177.660427, 2086.337690
 179.807226, 2105.878968
 181.954025, 2122.723558
 184.100824, 2138.888364
 186.247623, 2155.873339
 188.394421, 2170.696626
 190.541220, 2184.719149
 192.688019, 2198.607225
 194.834818, 2212.282645
 196.981617, 2224.539785
 199.128415, 2236.616142
 201.275214, 2248.514413
 203.422013, 2259.448336
 205.568812, 2269.546531
 207.715611, 2279.418717
 209.862409, 2289.066790
 212.009208, 2298.239141
 214.156007, 2305.972096
 216.302806, 2313.433188
 218.449605, 2320.623599
 220.596403, 2327.960223
 222.743202, 2334.047058
 224.890001, 2338.108471
 227.036800, 2341.829636
 229.183599, 2345.498888
 231.330397, 2349.172603
 233.477196, 2352.518746
 235.623995, 2353.603766
 237.770794, 2353.698474
 239.917593, 2353.697614
 242.064391, 2353.303421
 244.211190, 2352.515548
 246.357989, 2351.425844
 248.504788, 2350.176191
 250.651587, 2346.151663
 252.798386, 2341.474797
 254.945184, 2336.379513
 257.091983, 2330.985424
 259.238782, 2325.135774
 261.385581, 2318.829645
 263.532380, 2312.083665
 265.679178, 2305.024277
 267.825977, 2294.855108
 269.972776, 2282.983819
 272.119575, 2270.564114
 274.266374, 2257.728221
 276.413172, 2244.339917
 278.559971, 2230.397545
 280.706770, 2215.899451
 282.853569, 2200.951614
 285.000368, 2185.454227
 287.147166, 2169.397905
 289.293965, 2151.238666
 291.440764, 2130.471083
 293.587563, 2109.073732
 295.734362, 2087.030532
 297.881160, 2064.339230
 300.027959, 2041.044129
 302.174758, 2017.112220
 304.321557, 1992.526334
 306.468356, 1967.284218
 308.615155, 1941.405152
 310.761953, 1914.876435
 312.908752, 1887.685182
 315.055551, 1859.829140
 317.202350, 1830.887289
 319.349149, 1797.974695
 321.495947, 1764.315327
 323.642746, 1729.906429
 325.789545, 1694.729467
 327.936344, 1658.780814
 330.083143, 1622.073933
 332.229941, 1584.606065
 334.376740, 1546.347594
 336.523539, 1507.282249
 338.670338, 1467.446788
 340.817137, 1426.838455
 342.963935, 1385.422016
 345.110734, 1343.155681
 347.257533, 1300.106908
 349.404332, 1256.272939
 351.551131, 1211.618966
 353.697929, 1166.063854
 355.844728, 1119.713545
 357.991527, 1069.237233
 360.138326, 1017.391916
 362.285125,  964.516589
 364.431923,  910.763381
 366.578722,  856.129122
 368.725521,  800.599461
 370.872320,  743.969359
 373.019119,  686.446103
 375.165918,  628.026521
 377.312716,  568.707446
 379.459515,  508.228078
