CL_e, delta_e_eq
   0.087482,    5.000000
   0.076993,    5.000000
   0.066502,    5.000000
   0.056047,    5.000000
   0.045621,    5.000000
   0.035239,    5.000000
   0.024930,    5.000000
   0.014713,    5.000000
   0.004590,    5.000000
  -0.005460,  -10.052641
  -0.015354,  -25.000000
