CL_e, delta_e_eq
   0.216137,    5.000000
   0.190264,    5.000000
   0.164407,    5.000000
   0.138608,    5.000000
   0.112861,    5.000000
   0.087186,    5.000000
   0.061611,    5.000000
   0.036159,    5.000000
   0.010835,    5.000000
  -0.014441,  -11.453435
  -0.039474,  -25.000000
