Time, Load Factor
   0.000100,    0.000000
   0.000546,    0.000000
   0.002112,    0.000000
   0.007888,    0.000000
   0.020075,    0.000001
   0.038710,    0.000002
   0.066510,    0.000007
   0.098692,    0.000015
   0.130841,    0.000026
   0.163087,    0.000040
   0.195432,    0.000058
   0.227757,    0.000079
   0.260268,    0.000103
   0.292877,    0.000130
   0.325641,    0.000161
   0.358431,    0.000195
   0.391313,    0.000233
   0.424745,    0.000274
   0.457979,    0.000318
   0.491599,    0.000367
   0.525857,    0.000420
   0.559964,    0.000476
   0.594349,    0.000536
   0.628921,    0.000599
   0.664123,    0.000668
   0.699806,    0.000742
   0.735399,    0.000819
   0.771292,    0.000900
   0.807013,    0.000985
   0.842776,    0.001074
   0.879300,    0.001169
   0.916421,    0.001269
   0.953773,    0.001374
   0.992118,    0.001487
   1.030315,    0.001603
   1.069146,    0.001725
   1.107704,    0.001851
   1.147211,    0.001985
   1.186535,    0.002122
   1.226579,    0.002267
   1.266302,    0.002416
   1.307228,    0.002573
   1.347778,    0.002734
   1.389064,    0.002903
   1.430263,    0.003077
   1.471764,    0.003257
   1.514316,    0.003446
   1.556787,    0.003641
   1.599939,    0.003844
   1.642774,    0.004051
   1.687038,    0.004270
   1.730939,    0.004493
   1.775670,    0.004727
   1.820184,    0.004965
   1.864954,    0.005210
   1.909819,    0.005461
   1.955805,    0.005724
   2.001849,    0.005994
   2.048469,    0.006274
   2.095125,    0.006560
   2.142291,    0.006856
   2.189126,    0.007156
   2.237033,    0.007469
   2.285230,    0.007791
   2.333831,    0.008122
   2.383233,    0.008465
   2.431887,    0.008810
   2.481281,    0.009167
   2.531537,    0.009538
   2.581891,    0.009916
   2.632518,    0.010304
   2.683690,    0.010703
   2.734903,    0.011110
   2.786150,    0.011524
   2.838588,    0.011956
   2.890625,    0.012392
   2.943673,    0.012845
   2.997281,    0.013310
   3.050425,    0.013779
   3.103981,    0.014260
   3.157899,    0.014752
   3.212655,    0.015260
   3.267239,    0.015774
   3.322483,    0.016303
   3.378009,    0.016844
   3.433748,    0.017395
   3.489495,    0.017955
   3.545193,    0.018522
   3.602123,    0.019111
   3.658751,    0.019706
   3.715857,    0.020315
   3.773368,    0.020937
   3.831205,    0.021571
   3.889543,    0.022221
   3.947823,    0.022878
   4.006814,    0.023554
   4.066534,    0.024247
   4.126022,    0.024947
   4.185579,    0.025657
   4.245818,    0.026386
   4.257997,    0.026534
   4.264565,    0.026614
   4.288664,    0.026910
   4.289110,    0.026915
   4.289596,    0.026921
   4.290094,    0.026927
   4.290103,    0.026927
   4.290107,    0.026927
   4.290111,    0.026927
   4.290151,    0.026928
   4.290548,    0.026933
   4.292779,    0.026960
   4.302522,    0.027080
   4.336312,    0.027498
   4.389727,    0.028165
   4.444021,    0.028850
   4.498790,    0.029549
   4.553724,    0.030259
   4.609036,    0.030981
   4.664586,    0.031714
   4.719974,    0.032453
   4.776061,    0.033210
   4.831987,    0.033972
   4.888185,    0.034747
   4.944969,    0.035537
   5.001505,    0.036333
   5.058369,    0.037141
   5.115776,    0.037966
   5.173351,    0.038801
   5.231548,    0.039654
   5.289879,    0.040518
   5.348268,    0.041391
   5.406993,    0.042278
   5.465442,    0.043169
   5.524777,    0.044083
   5.584138,    0.045006
   5.643657,    0.045940
   5.703260,    0.046885
   5.763285,    0.047845
   5.823481,    0.048817
   5.884014,    0.049803
   5.944757,    0.050802
   6.006277,    0.051823
   6.067556,    0.052849
   6.128832,    0.053884
   6.190554,    0.054936
   6.252798,    0.056007
   6.315043,    0.057087
   6.377686,    0.058183
   6.440754,    0.059296
   6.503340,    0.060411
   6.566359,    0.061542
   6.629244,    0.062681
   6.692597,    0.063838
   6.756511,    0.065014
   6.820676,    0.066205
   6.885594,    0.067420
   6.949956,    0.068635
   7.014723,    0.069867
   7.079777,    0.071114
   7.145077,    0.072376
   7.210367,    0.073648
   7.275923,    0.074935
   7.341473,    0.076232
   7.407891,    0.077557
   7.474017,    0.078885
   7.540535,    0.080232
   7.607084,    0.081590
   7.674053,    0.082966
   7.741025,    0.084353
   7.808067,    0.085751
   7.875690,    0.087172
   7.943508,    0.088607
   8.011777,    0.090062
   8.079643,    0.091520
   8.148526,    0.093009
   8.216802,    0.094496
   8.285592,    0.096005
   8.355034,    0.097538
   8.423942,    0.099071
   8.493312,    0.100624
   8.563090,    0.102197
   8.633123,    0.103787
   8.703420,    0.105393
   8.773699,    0.107010
   8.787742,    0.107334
   8.797572,    0.107562
   8.803721,    0.107704
   8.803886,    0.107708
   8.803940,    0.107709
   8.803982,    0.107710
   8.804020,    0.107711
   8.804398,    0.107720
   8.806867,    0.107777
   8.820309,    0.108088
   8.863404,    0.109089
   8.926163,    0.110554
   8.989247,    0.112034
   9.052427,    0.113525
   9.115593,    0.115024
   9.178864,    0.116533
   9.242176,    0.118052
   9.305840,    0.119587
   9.369947,    0.121141
   9.434163,    0.122706
   9.498451,    0.124282
   9.562681,    0.125864
   9.627168,    0.127461
   9.692030,    0.129075
   9.757182,    0.130705
