Speed (TAS), Efficiency
  70.240856,   13.955080
  70.932220,   14.044579
  71.623585,   14.129171
  72.314949,   14.209024
  73.006314,   14.284341
  73.697678,   14.354906
  74.389043,   14.418623
  75.080407,   14.478201
  75.771772,   14.533970
  76.463136,   14.583066
  77.154501,   14.627631
  77.845866,   14.669106
  78.537230,   14.703106
  79.228595,   14.733985
  79.919959,   14.760361
  80.611324,   14.781029
  81.302688,   14.799562
  81.994053,   14.810534
  82.685417,   14.820531
  83.376782,   14.822983
  84.068146,   14.824603
  84.759511,   14.819038
  85.450876,   14.813070
  86.142240,   14.799523
  86.833605,   14.785892
  87.524969,   14.765408
  88.216334,   14.743869
  88.907698,   14.717786
  89.599063,   14.688509
  90.290427,   14.657857
  90.981792,   14.621060
  91.673156,   14.584168
  92.364521,   14.542844
  93.055886,   14.498723
  93.747250,   14.454543
  94.438615,   14.404196
  95.129979,   14.353142
  95.821344,   14.302023
  96.512708,   14.244439
  97.204073,   14.186908
  97.895437,   14.129434
  98.586802,   14.066263
  99.278166,   14.002761
  99.969531,   13.939393
 100.660896,   13.872449
 101.352260,   13.803518
 102.043625,   13.734803
 102.734989,   13.665804
 103.426354,   13.591999
 104.117718,   13.518500
 104.809083,   13.445309
 105.500447,   13.370977
 106.191812,   13.293256
 106.883176,   13.215934
 107.574541,   13.139014
 108.265906,   13.061731
 108.957270,   12.980829
 109.648635,   12.900418
 110.339999,   12.820498
 111.031364,   12.741068
 111.722728,   12.659103
 112.414093,   12.576302
 113.105457,   12.494075
 113.796822,   12.412423
 114.488186,   12.331343
 115.179551,   12.247607
 115.870916,   12.163720
 116.562280,   12.080483
 117.253645,   11.997891
 117.945009,   11.915943
 118.636374,   11.833009
 119.327738,   11.748762
 120.019103,   11.665228
 120.710467,   11.582400
 121.401832,   11.500275
 122.093196,   11.418847
 122.784561,   11.336377
 123.475926,   11.253162
 124.167290,   11.170703
 124.858655,   11.088994
 125.550019,   11.008027
 126.241384,   10.927797
 126.932748,   10.848296
 127.624113,   10.766793
 128.315477,   10.685993
 129.006842,   10.605970
 129.698206,   10.526715
 130.389571,   10.448223
 131.080936,   10.370484
 131.772300,   10.293491
 132.463665,   10.215746
 133.155029,   10.137844
 133.846394,   10.060726
 134.537758,    9.984381
 135.229123,    9.908802
 135.920487,    9.833980
 136.611852,    9.759906
 137.303216,    9.686572
 137.994581,    9.613361
 138.685946,    9.539459
