Ground Roll distance, Vertical Forces
1123.401550, 120726.713657
1150.352771, 120121.410248
1337.384298, 115979.997099
1374.399154, 115172.529526
1411.285025, 114371.829968
1448.042546, 113577.827307
1484.672345, 112790.451337
1487.101438, 112738.372876
1488.962296, 112698.488522
1490.523985, 112665.024008
1491.316368, 112648.047167
1491.812963, 112637.408520
1492.218916, 112628.712225
1492.378281, 112625.298450
1492.476974, 112623.184367
1492.527629, 112622.099312
1492.548959, 112621.637128
1492.570317, 112621.128835
1492.783893, 112616.045342
1494.919385, 112565.154114
1516.247551, 112050.574530
1661.638817, 108215.961142
1806.077723, 103765.554054
1942.480526, 98862.418162
1996.039409, 96722.573049
2033.964572, 95126.357081
2072.011654, 93453.182218
2186.483005, 87944.077198
2296.396727, 81890.811085
2397.772305, 75524.866442
2490.510898, 68925.626956
2574.780591, 62174.165907
2650.837811, 55358.755548
2719.008677, 48571.817310
2779.671911, 41906.665125
2833.238883, 35454.820290
2844.826487, 33981.322550
2851.772318, 33083.903672
2860.016268, 32004.735229
2867.523836, 31008.835228
2910.191779, 25098.137772
2915.837031, 24282.354262
2918.374851, 23912.909324
2921.034465, 23523.886511
2946.410382, 19713.293818
2978.177784, 14670.954591
2979.282112, 14489.784737
2980.427914, 14301.390792
2991.470361, 12463.863286
3017.048174, 8045.389397
3037.318520, 4363.561859
3041.139880, 3649.126254
3041.578257, 3566.713265
3041.971498, 3492.696134
3045.676224, 2791.093853
3056.673002,  656.505832
3058.206190,  351.132476
3058.891013,  213.837767
3059.365618,  118.281584
3059.683596,   54.023309
3059.869957,   16.240000
3059.945720,    0.836785
3059.949503,    0.066204
3059.949811,    0.003558
3059.949826,    0.000468
