Ground Roll distance, Vertical Forces
1123.401550, 114644.153212
1150.352771, 114644.153212
1337.384298, 114644.153212
1374.399154, 114644.153212
1411.285025, 114644.153212
1448.042546, 114644.153212
1484.672345, 114644.153212
1487.101438, 114644.153212
1488.962296, 114644.153212
1490.523985, 114644.153212
1491.316368, 114644.153212
1491.812963, 114644.153212
1492.218916, 114644.153212
1492.378281, 114644.153212
1492.476974, 114644.153212
1492.527629, 114644.153212
1492.548959, 114644.153212
1492.570317, 114644.153212
1492.783893, 114644.153212
1494.919385, 114644.153212
1516.247551, 114644.153212
1661.638817, 114644.153212
1806.077723, 114644.153212
1942.480526, 114644.153212
1996.039409, 114644.153212
2033.964572, 114644.153212
2072.011654, 114644.153212
2186.483005, 114644.153212
2296.396727, 114644.153212
2397.772305, 114644.153212
2490.510898, 114644.153212
2574.780591, 114644.153212
2650.837811, 114644.153212
2719.008677, 114644.153212
2779.671911, 114644.153212
2833.238883, 114644.153212
2844.826487, 114644.153212
2851.772318, 114644.153212
2860.016268, 114644.153212
2867.523836, 114644.153212
2910.191779, 114644.153212
2915.837031, 114644.153212
2918.374851, 114644.153212
2921.034465, 114644.153212
2946.410382, 114644.153212
2978.177784, 114644.153212
2979.282112, 114644.153212
2980.427914, 114644.153212
2991.470361, 114644.153212
3017.048174, 114644.153212
3037.318520, 114644.153212
3041.139880, 114644.153212
3041.578257, 114644.153212
3041.971498, 114644.153212
3045.676224, 114644.153212
3056.673002, 114644.153212
3058.206190, 114644.153212
3058.891013, 114644.153212
3059.365618, 114644.153212
3059.683596, 114644.153212
3059.869957, 114644.153212
3059.945720, 114644.153212
3059.949503, 114644.153212
3059.949811, 114644.153212
3059.949826, 114644.153212
