Speed, Powers
  61.801651, 904168.822601
  62.621060, 907206.841092
  63.440470, 910302.093494
  64.259880, 913884.718143
  65.079290, 917953.622581
  65.898700, 922504.756954
  66.718110, 927531.019112
  67.537520, 933022.159684
  68.356930, 939072.449535
  69.176340, 945612.824722
  69.995750, 952607.714208
  70.815160, 960035.428501
  71.634570, 967870.694294
  72.453980, 976338.510713
  73.273390, 985246.454651
  74.092800, 994513.914798
  74.912210, 1004345.445507
  75.731620, 1014678.767131
  76.551030, 1025300.918264
  77.370439, 1036643.200792
  78.189849, 1048293.053125
  79.009259, 1060458.974679
  79.828669, 1073119.994125
  80.648079, 1086164.763052
  81.467489, 1099809.102990
  82.286899, 1113785.396234
  83.106309, 1128373.365998
  83.925719, 1143331.101314
  84.745129, 1158810.634684
  85.564539, 1174796.742844
  86.383949, 1191102.866536
  87.203359, 1208161.063545
  88.022769, 1225382.393135
  88.842179, 1243385.925005
  89.661589, 1261744.535047
  90.480999, 1280415.548379
  91.300409, 1299947.800121
  92.119818, 1319694.705408
  92.939228, 1339914.054698
  93.758638, 1360891.567933
  94.578048, 1382110.403858
  95.397458, 1403781.757534
  96.216868, 1426283.427391
  97.036278, 1449053.070001
  97.855688, 1472092.967494
  98.675098, 1496150.137714
  99.494508, 1520544.191183
 100.313918, 1545235.208681
 101.133328, 1570476.455753
 101.952738, 1596562.739857
 102.772148, 1622972.497720
 103.591558, 1649708.329152
 104.410968, 1677042.610950
 105.230378, 1705232.347192
 106.049788, 1733774.526499
 106.869197, 1762671.893282
 107.688607, 1791927.191951
 108.508017, 1822296.607563
 109.327427, 1853080.410472
 110.146837, 1884248.405237
 110.966247, 1915803.471380
 111.785657, 1947811.959035
 112.605067, 1980938.161655
 113.424477, 2014477.337090
 114.243887, 2048432.490480
 115.063297, 2082806.626965
 115.882707, 2117602.751687
 116.702117, 2153309.054426
 117.521527, 2189755.049838
 118.340937, 2226648.704244
 119.160347, 2263993.138913
 119.979757, 2301791.475114
 120.799167, 2340046.834113
 121.618576, 2379108.838757
 122.437986, 2419080.912113
 123.257396, 2459535.305977
 124.076806, 2500475.248256
 124.896216, 2541903.966856
 125.715626, 2583824.689680
 126.535036, 2626240.644635
 127.354446, 2669454.082740
 128.173856, 2713661.892817
 128.993266, 2758389.814462
 129.812676, 2803641.172728
 130.632086, 2849419.292665
 131.451496, 2895727.499323
 132.270906, 2942569.117754
 133.090316, 2989947.473008
 133.909726, 3038025.435884
 134.729136, 3087275.715560
 135.548546, 3137087.119529
 136.367955, 3187463.060498
 137.187365, 3238406.951172
 138.006775, 3289922.204256
 138.826185, 3342012.232456
 139.645595, 3394680.448475
 140.465005, 3447930.265021
 141.284415, 3501765.094797
 142.103825, 3556641.131982
 142.923235, 3612449.219402
