CL_e, CD_e
   0.112656,    0.371802
   0.108068,    0.468967
   0.104145,    0.565944
   0.101067,    0.662743
   0.098671,    0.759351
   0.097030,    0.855771
   0.096224,    0.952008
   0.096404,    1.048071
   0.097432,    1.144293
   0.099307,    1.240053
   0.102060,    1.335630
   0.105725,    1.431023
   0.110252,    1.526227
   0.115704,    1.621249
   0.122430,    1.716097
   0.130729,    1.810768
