CL_e, CD_e
   0.112656,    0.371849
   0.108068,    0.469027
   0.104144,    0.566017
   0.101067,    0.662830
   0.098670,    0.759451
   0.097030,    0.855884
   0.096223,    0.952133
   0.096403,    1.048210
   0.097431,    1.144444
   0.099306,    1.240218
   0.102058,    1.335807
   0.105722,    1.431213
   0.110249,    1.526430
   0.115701,    1.621464
   0.122416,    1.716325
   0.130729,    1.811008
