CL_e, CD_e
   0.112557,    0.371785
   0.108332,    0.460701
   0.104786,    0.549494
   0.101816,    0.638157
   0.099363,    0.726685
   0.097525,    0.815081
   0.096546,    0.903358
   0.096266,    0.991506
   0.096619,    1.079518
   0.097622,    1.167755
   0.099353,    1.255564
   0.101872,    1.343245
   0.105190,    1.430796
   0.109243,    1.518215
   0.114050,    1.605499
   0.119600,    1.692647
   0.125963,    1.779665
   0.133316,    1.866557
   0.142072,    1.953317
