CL_e, CD_e
   0.112669,    0.367281
   0.108083,    0.463791
   0.104161,    0.560146
   0.101092,    0.656355
   0.098711,    0.752406
   0.097074,    0.848300
   0.096271,    0.944043
   0.096472,    1.039642
   0.097515,    1.135428
   0.099394,    1.230787
   0.102178,    1.325992
   0.105878,    1.421045
   0.110477,    1.515940
   0.116718,    1.610683
   0.123318,    1.705280
