CL_e, CD_e
   0.112556,    0.371963
   0.108333,    0.460353
   0.104788,    0.548597
   0.101820,    0.636686
   0.099369,    0.724614
   0.097541,    0.812388
   0.096565,    0.900022
   0.096289,    0.987506
   0.096647,    1.074833
   0.097666,    1.162359
   0.099411,    1.249441
   0.101936,    1.336374
   0.105262,    1.423160
   0.109359,    1.509793
   0.114192,    1.596273
   0.119816,    1.682599
   0.126910,    1.768778
   0.134371,    1.854814
