Ground Distance, Acceleration
   0.000000, 32759.597440
   0.000001, 32759.467391
   0.000044, 32758.767727
   0.000451, 32756.886050
   0.002763, 32752.844277
   0.012839, 32745.002079
   0.031923, 32736.554508
   0.059603, 32728.083953
   0.095789, 32719.617606
   0.140533, 32711.139909
   0.194443, 32702.561825
   0.256664, 32694.028552
   0.327960, 32685.434504
   0.408053, 32676.823996
   0.497636, 32668.134874
   0.596653, 32659.389508
   0.705200, 32650.591514
   0.824053, 32641.694364
   0.951691, 32632.818591
   1.090957, 32623.779547
   1.241072, 32614.651106
   1.399131, 32605.608397
   1.568097, 32596.479998
   1.748555, 32587.248509
   1.939383, 32577.980721
   2.145509, 32568.457996
   2.360908, 32558.972989
   2.587669, 32549.433361
   2.823886, 32539.919766
   3.075547, 32530.201094
   3.339131, 32520.428024
   3.616354, 32510.545369
   3.904125, 32500.668033
   4.208935, 32490.583219
   4.527647, 32480.409521
   4.858874, 32470.196727
   5.204587, 32459.889631
   5.566790, 32449.439059
   5.940792, 32438.986210
   6.332386, 32428.375517
   6.743445, 32417.571233
   6.826971, 32415.414851
   7.034769, 32410.104372
   7.128936, 32407.722620
   7.131796, 32407.650529
   7.133409, 32407.609855
   7.134200, 32407.589925
   7.134983, 32407.570202
   7.140368, 32407.434570
   7.163025, 32406.864461
   7.230439, 32405.173263
   7.422447, 32400.397348
   7.864444, 32389.623109
   8.331710, 32378.543337
   8.813690, 32367.421393
   9.317437, 32356.103101
   9.834807, 32344.778272
  10.374486, 32333.263308
  10.928750, 32321.729827
  11.503791, 32310.053831
  12.110423, 32298.032552
  12.725891, 32286.124161
  13.362406, 32274.091666
  14.015218, 32262.029097
  14.688490, 32249.863007
  15.376106, 32237.705938
  16.086950, 32225.404192
  16.829170, 32212.829106
  17.589168, 32200.219688
  18.370593, 32187.518298
  19.169208, 32174.796185
  20.001592, 32161.797174
  20.843875, 32148.898185
  21.708013, 32135.914688
  22.611721, 32122.591605
  23.547576, 32109.053072
  24.491601, 32095.647268
  25.452177, 32082.250246
  26.446712, 32068.624169
  27.471386, 32054.830881
  28.521255, 32040.942837
  28.735979, 32038.131639
  28.741078, 32038.065001
  28.748050, 32037.973882
  28.749397, 32037.956280
  28.759297, 32037.827312
  28.768492, 32037.707546
  28.820844, 32037.025969
  29.009967, 32034.568505
  29.483113, 32028.452599
  30.486213, 32015.634193
  31.604453, 32001.571106
  32.756161, 31987.324153
  33.931487, 31973.020123
  35.138808, 31958.561230
  36.371517, 31944.031032
  37.626914, 31929.462965
  38.933455, 31914.535151
  40.249288, 31899.730258
  41.606793, 31884.685659
  42.992321, 31869.558908
  44.400060, 31854.414718
  45.859840, 31838.938907
  47.338754, 31823.486096
  48.842780, 31807.993240
  50.374080, 31792.439246
  51.926888, 31776.883086
  53.535183, 31760.990397
  55.163091, 31745.121165
  56.845161, 31728.943429
  58.548569, 31712.777901
  60.284368, 31696.520339
  62.051926, 31680.179177
  63.849731, 31663.770390
  64.214391, 31660.467373
  64.443653, 31658.395047
  65.084915, 31652.615995
  65.144551, 31652.079854
  65.188161, 31651.687926
  65.194129, 31651.634295
  65.195144, 31651.625192
  65.196215, 31651.615591
  65.206614, 31651.522438
  65.265188, 31650.997870
  65.464151, 31649.217584
  66.055939, 31643.936568
  67.629775, 31629.993483
  69.520833, 31613.429551
  71.469068, 31596.572821
  73.439962, 31579.726229
  75.456383, 31562.696540
  77.507206, 31545.581649
  79.601905, 31528.305955
  81.730535, 31510.954768
  83.893842, 31493.523818
  86.105564, 31475.906122
  88.349845, 31458.231286
  90.637220, 31440.418766
  92.960647, 31422.526168
  95.319516, 31404.559871
  97.712165, 31386.533878
 100.158598, 31368.300937
 102.644725, 31349.970131
 105.170370, 31331.544983
 107.730036, 31313.067056
 110.335518, 31294.453324
 112.987640, 31275.701316
 115.672949, 31256.908071
 116.217699, 31253.118760
 116.559684, 31250.743821
 116.829297, 31248.873601
 116.841167, 31248.791307
 116.849315, 31248.734812
 116.853776, 31248.703896
 116.858115, 31248.673876
 116.892734, 31248.434391
 117.059026, 31247.284448
 117.700797, 31242.853072
 119.497641, 31230.501251
 122.389361, 31210.790234
 125.217667, 31191.704917
 128.091495, 31172.501741
 130.985705, 31153.348873
 133.942302, 31133.970075
 136.938585, 31114.517631
 139.977963, 31094.970988
 143.065043, 31075.302773
 146.200825, 31055.509275
 149.406698, 31035.460001
 152.615359, 31015.576297
 155.896617, 30995.426158
 159.225268, 30975.168654
 162.601933, 30954.802131
 166.006937, 30934.445800
 169.497638, 30913.760211
 173.011020, 30893.121735
 176.585096, 30872.307971
 180.198621, 30851.444782
 183.857672, 30830.498026
 184.006268, 30829.651102
 184.111583, 30829.051036
 184.132516, 30828.931779
 184.145243, 30828.859275
 184.149577, 30828.834598
 184.154048, 30828.809152
 184.194265, 30828.580289
 184.411716, 30827.343195
 185.174900, 30823.006261
 187.438289, 30810.188234
 191.065325, 30789.782748
 194.856508, 30768.627287
 198.714659, 30747.275035
 202.620344, 30725.836309
 206.586914, 30704.240073
 210.599733, 30682.568117
 214.658310, 30660.824146
 218.754908, 30639.050119
 222.912755, 30617.124009
 227.096494, 30595.232939
 231.367388, 30573.058551
 235.678110, 30550.849544
 240.036612, 30528.565526
 244.443162, 30506.206134
 248.912536, 30483.698251
 253.444074, 30461.047796
 257.995478, 30438.466327
 262.619916, 30415.690772
 267.328220, 30392.671929
 267.515976, 30391.757478
 267.544376, 30391.619181
 267.583354, 30391.429351
 267.618498, 30391.258200
 267.835557, 30390.201332
 268.720194, 30385.897666
 271.314234, 30373.311536
 276.113366, 30350.156645
 280.935770, 30327.056082
 285.849397, 30303.686002
 290.807665, 30280.270662
 295.826838, 30256.734360
 300.927213, 30232.984800
 306.030046, 30209.388631
 311.182605, 30185.725739
 316.418662, 30161.843339
 321.695092, 30137.939974
 327.035496, 30113.909596
 332.412866, 30089.874457
 337.878108, 30065.608761
 343.382359, 30041.331272
 348.958700, 30016.897143
 354.570669, 29992.467032
 360.260767, 29967.857057
 366.037988, 29943.031559
 367.194505, 29938.081046
 367.342245, 29937.449098
 367.476636, 29936.874338
 367.554877, 29936.539757
 367.568562, 29936.481247
 367.581335, 29936.426648
 367.682430, 29935.994541
 368.199060, 29933.787087
 370.280356, 29924.906857
 376.179618, 29899.846114
 382.085846, 29874.915135
 388.069777, 29849.815115
 394.123920, 29824.579778
 400.211370, 29799.363469
 406.369931, 29774.010129
 412.566026, 29748.658680
 418.811260, 29723.261484
 425.142921, 29697.668561
 431.503933, 29672.111524
 437.943700, 29646.392474
 444.478017, 29620.451246
 451.070192, 29594.435618
 457.710213, 29568.385537
 464.395383, 29542.311577
 471.147196, 29516.130529
 477.949970, 29489.904021
 479.317477, 29484.650075
 483.682724, 29467.919007
 483.951394, 29466.891240
 484.200062, 29465.940189
 484.411239, 29465.132684
 484.588851, 29464.453629
 484.733488, 29463.900725
 484.758768, 29463.804093
 484.769383, 29463.763521
 484.782067, 29463.715090
 484.877235, 29463.351728
 485.381085, 29461.428445
 487.372995, 29453.832812
 493.579842, 29430.244127
 500.687839, 29403.376381
 507.802300, 29376.636933
 514.985805, 29349.789903
 522.198366, 29322.984791
 529.492801, 29296.025761
 536.845853, 29269.000118
 544.268123, 29241.869833
 551.792944, 29214.515312
 559.340496, 29187.227534
 567.000410, 29159.683526
 574.706165, 29132.124222
 582.450635, 29104.574703
 590.256971, 29076.952651
 598.185928, 29049.045506
 606.143295, 29021.186295
 614.190168, 28993.161596
 615.799434, 28987.574634
 616.782605, 28984.164180
 617.608475, 28981.301049
 618.295673, 28978.919829
 618.808439, 28977.143725
 619.406492, 28975.072945
 619.498246, 28974.755314
 619.620932, 28974.330634
 619.711849, 28974.015941
 619.746136, 28973.897269
 619.770556, 28973.812750
 619.784663, 28973.763924
 619.792988, 28973.735172
 619.801003, 28973.707522
 619.869157, 28973.472437
 620.287877, 28972.028349
 622.021925, 28966.052056
 627.583373, 28946.929405
 635.792950, 28918.824023
 644.089584, 28890.566766
 652.452859, 28862.228538
 660.877260, 28833.828705
 669.345972, 28805.424039
 677.890867, 28776.908109
 686.479566, 28748.389428
 695.176244, 28719.656125
 703.923215, 28690.900177
 712.764338, 28661.978398
 721.692158, 28632.917051
 730.662833, 28603.859462
 739.727305, 28574.641389
 748.803565, 28545.527208
 757.973049, 28516.255713
 767.217130, 28486.887829
 769.071681, 28481.012958
 770.314451, 28477.079240
 771.182970, 28474.331623
 771.955817, 28471.887704
 772.523913, 28470.091871
 772.956880, 28468.723553
 773.039066, 28468.463851
 773.137090, 28468.154117
 773.256622, 28467.776446
 773.293475, 28467.660012
 773.305417, 28467.622281
 773.311156, 28467.604221
 773.317071, 28467.585655
 773.376225, 28467.399987
 773.821257, 28466.003328
 775.566105, 28460.530468
 781.817626, 28440.961827
 791.163100, 28411.823212
 800.708656, 28382.200644
 810.270850, 28352.665848
 819.945072, 28322.924670
 829.707996, 28293.050852
 839.534484, 28263.122278
 849.390964, 28233.240907
 859.356599, 28203.167413
 869.427784, 28172.914896
 879.545796, 28142.660666
 889.737783, 28112.323799
 899.998158, 28081.921606
 910.308569, 28051.508661
 920.707436, 28020.972230
 931.172268, 27990.379257
 941.747849, 27959.600137
 943.867702, 27953.446981
 945.359403, 27949.120395
 945.584758, 27948.467000
 945.807935, 27947.819983
 946.036542, 27947.157282
 946.057167, 27947.097496
 946.070504, 27947.058836
 946.075664, 27947.043911
 946.080944, 27947.028740
 946.131633, 27946.883079
 946.489060, 27945.856075
 948.406580, 27940.349006
 954.920615, 27921.673426
 965.596150, 27891.174728
 976.439697, 27860.331304
 987.355378, 27829.418283
 998.309138, 27798.532102
1009.384168, 27767.439063
1020.506811, 27736.347012
1031.722314, 27705.129983
1043.005912, 27673.857790
1054.400843, 27642.411792
1065.837026, 27610.986102
1077.333305, 27579.528738
1088.926030, 27547.941004
1100.572274, 27516.340509
1112.279960, 27484.705796
1124.105069, 27452.886721
1136.048473, 27420.882994
1138.437871, 27414.496282
1138.778254, 27413.586891
1138.835895, 27413.432903
1138.864740, 27413.355845
1138.888384, 27413.292683
1138.897400, 27413.268597
1138.920472, 27413.207612
1138.941414, 27413.152267
1139.116294, 27412.690120
1140.195664, 27409.838340
1144.733628, 27397.860215
1157.483602, 27364.305220
1169.652947, 27332.413007
1181.914457, 27300.410410
