Mach, Rate of Climb
   0.187383,   -0.396249
   0.190137,    0.110872
   0.192891,    0.406216
   0.195645,    0.625418
   0.198398,    0.764912
   0.201152,    0.889403
   0.203906,    0.997508
   0.206659,    1.080561
   0.209413,    1.167306
   0.212167,    1.246764
   0.214920,    1.317823
   0.217674,    1.391773
   0.220428,    1.456764
   0.223182,    1.507713
   0.225935,    1.560627
   0.228689,    1.615549
   0.231443,    1.650748
   0.234196,    1.681034
   0.236950,    1.712424
   0.239704,    1.744950
   0.242457,    1.762482
   0.245211,    1.772444
   0.247965,    1.785898
   0.250719,    1.799764
   0.253472,    1.814063
   0.256226,    1.810683
   0.258980,    1.795898
   0.261733,    1.780630
   0.264487,    1.764885
   0.267241,    1.748674
   0.269995,    1.732003
   0.272748,    1.694282
   0.275502,    1.646194
   0.278256,    1.597972
   0.281009,    1.554001
   0.283763,    1.508802
   0.286517,    1.462373
   0.289270,    1.414714
   0.292024,    1.355021
   0.294778,    1.278305
   0.297532,    1.199598
   0.300285,    1.118891
   0.303039,    1.036178
   0.305793,    0.951448
   0.308546,    0.864695
   0.311300,    0.775911
   0.314054,    0.690047
   0.316807,    0.598891
   0.319561,    0.484190
   0.322315,    0.366845
   0.325069,    0.246842
   0.327822,    0.124167
   0.330576,   -0.001194
   0.333330,   -0.129255
   0.336083,   -0.260030
   0.338837,   -0.393535
   0.341591,   -0.529782
   0.344344,   -0.668786
   0.347098,   -0.807237
   0.349852,   -0.943278
   0.352606,   -1.105941
   0.355359,   -1.273822
   0.358113,   -1.445018
   0.360867,   -1.619547
   0.363620,   -1.797429
   0.366374,   -1.978683
   0.369128,   -2.163327
   0.371882,   -2.351382
   0.374635,   -2.542865
   0.377389,   -2.737796
   0.380143,   -2.936191
   0.382896,   -3.133832
   0.385650,   -3.334917
   0.388404,   -3.539465
   0.391157,   -3.747494
   0.393911,   -3.959023
   0.396665,   -4.174072
   0.399419,   -4.406914
   0.402172,   -4.656129
   0.404926,   -4.909482
   0.407680,   -5.166998
   0.410433,   -5.428699
   0.413187,   -5.694608
   0.415941,   -5.963690
   0.418694,   -6.236323
   0.421448,   -6.513210
   0.424202,   -6.794373
   0.426956,   -7.079836
   0.429709,   -7.369621
   0.432463,   -7.663752
   0.435217,   -7.962251
   0.437970,   -8.265142
   0.440724,   -8.572447
   0.443478,   -8.884189
   0.446231,   -9.200391
   0.448985,   -9.521169
   0.451739,   -9.846792
   0.454493,  -10.176949
   0.457246,  -10.511664
   0.460000,  -10.850960
