Speed (CAS), Efficiency
  70.304565,   14.635897
  70.938178,   14.739076
  71.571791,   14.838608
  72.205404,   14.934708
  72.839017,   15.027080
  73.472630,   15.113129
  74.106243,   15.196128
  74.739856,   15.276130
  75.373469,   15.349062
  76.007082,   15.419548
  76.640695,   15.485860
  77.274308,   15.546599
  77.907922,   15.605711
  78.541535,   15.657298
  79.175148,   15.707318
  79.808761,   15.751548
  80.442374,   15.792852
  81.075987,   15.829434
  81.709600,   15.862513
  82.343213,   15.891216
  82.976826,   15.916673
  83.610439,   15.937328
  84.244052,   15.955866
  84.877665,   15.968364
  85.511278,   15.980781
  86.144891,   15.985073
  86.778505,   15.989398
  87.412118,   15.988341
  88.045731,   15.984407
  88.679344,   15.979179
  89.312957,   15.967065
  89.946570,   15.954884
  90.580183,   15.938538
  91.213796,   15.918281
  91.847409,   15.897934
  92.481022,   15.871929
  93.114635,   15.843689
  93.748248,   15.815358
  94.381861,   15.781287
  95.015474,   15.745314
  95.649088,   15.709266
  96.282701,   15.668816
  96.916314,   15.625436
  97.549927,   15.582013
  98.183540,   15.536927
  98.817153,   15.486528
  99.450766,   15.436133
 100.084379,   15.385746
 100.717992,   15.331193
 101.351605,   15.274275
 101.985218,   15.217426
 102.618831,   15.160647
 103.252444,   15.099142
 103.886057,   15.036320
 104.519671,   14.973639
 105.153284,   14.911102
 105.786897,   14.845146
 106.420510,   14.777074
 107.054123,   14.709223
 107.687736,   14.641595
 108.321349,   14.573611
 108.954962,   14.500963
 109.588575,   14.428618
 110.222188,   14.356578
 110.855801,   14.284845
 111.489414,   14.212304
 112.123027,   14.136136
 112.756640,   14.060355
 113.390254,   13.984962
 114.023867,   13.909957
 114.657480,   13.835341
 115.291093,   13.756992
 115.924706,   13.678581
 116.558319,   13.600636
 117.191932,   13.523158
 117.825545,   13.446144
 118.459158,   13.369427
 119.092771,   13.289139
 119.726384,   13.209390
 120.359997,   13.130176
 120.993610,   13.051496
 121.627223,   12.973347
 122.260836,   12.895728
 122.894450,   12.816428
 123.528063,   12.736146
 124.161676,   12.656458
 124.795289,   12.577361
 125.428902,   12.498852
 126.062515,   12.420926
 126.696128,   12.343581
 127.329741,   12.265436
 127.963354,   12.185958
 128.596967,   12.107117
 129.230580,   12.028908
 129.864193,   11.951325
 130.497806,   11.874365
 131.131419,   11.798022
 131.765033,   11.722292
 132.398646,   11.646076
 133.032259,   11.568713
