Speed, Powers
  83.082603, 2280135.335379
  84.168280, 2297815.317860
  85.253957, 2315182.746204
  86.339634, 2332209.765816
  87.425311, 2348871.128363
  88.510987, 2365217.934757
  89.596664, 2381250.184998
  90.682341, 2396955.405311
  91.768018, 2412326.117867
  92.853695, 2427381.510576
  93.939372, 2442121.583437
  95.025049, 2456555.281428
  96.110726, 2470685.745561
  97.196403, 2484501.362674
  98.282080, 2498002.132766
  99.367757, 2511225.108367
 100.453434, 2524175.700306
 101.539110, 2536813.155251
 102.624787, 2549137.473203
 103.710464, 2561221.081370
 104.796141, 2573062.081610
 105.881818, 2584592.891172
 106.967495, 2595813.510054
 108.053172, 2606839.628524
 109.138849, 2617651.248934
 110.224526, 2628156.861072
 111.310203, 2638356.464938
 112.395880, 2648417.554298
 113.481557, 2658290.004052
 114.567234, 2667861.865130
 115.652910, 2677133.137530
 116.738587, 2686332.241192
 117.824264, 2695365.676034
 118.909941, 2704105.178949
 119.995618, 2712550.749936
 121.081295, 2721001.394815
 122.166972, 2729305.811464
 123.252649, 2737324.188195
 124.338326, 2745056.525008
 125.424003, 2752873.123268
 126.509680, 2760554.894738
 127.595357, 2767959.522309
 128.681034, 2775087.005982
 129.766710, 2782363.009200
 130.852387, 2789503.186892
 131.938064, 2796375.570039
 133.023741, 2802980.158643
 134.109418, 2809798.948701
 135.195095, 2816476.949821
 136.280772, 2822896.874837
 137.366449, 2829058.723750
 138.452126, 2835505.709082
 139.537803, 2841804.176216
 140.623480, 2847854.658750
 141.709157, 2853657.156685
 142.794834, 2859820.898947
 143.880510, 2865825.379985
 144.966187, 2871592.339578
 146.051864, 2877121.777724
 147.137541, 2883093.863022
 148.223218, 2888892.758140
 149.308895, 2894464.964631
 150.394572, 2899810.482493
 151.480249, 2905685.808942
 152.565926, 2911370.662982
 153.651603, 2916840.033311
 154.737280, 2922101.133578
 155.822957, 2927949.736804
 156.908634, 2933594.145553
 157.994310, 2939034.359823
 159.079987, 2944307.535172
 160.165664, 2950085.527748
 161.251341, 2955669.438141
 162.337018, 2961059.266352
 163.422695, 2966314.103187
 164.508372, 2971967.285556
 165.594049, 2977434.979984
 166.679726, 2982717.186473
 167.765403, 2987886.352054
 168.851080, 2993348.193189
 169.936757, 2998631.620976
 171.022434, 3003736.635413
 172.108110, 3008739.733422
 173.193787, 3013931.513049
 174.279464, 3018950.434649
 175.365141, 3023796.498220
 176.450818, 3028540.178083
 177.536495, 3033370.899835
 178.622172, 3038032.798887
 179.707849, 3042525.875238
 180.793526, 3046903.823883
 181.879203, 3051270.489179
 182.964880, 3055470.849733
 184.050557, 3059504.905545
 185.136234, 3063400.605680
 186.221910, 3067196.777065
 187.307587, 3070827.746295
 188.393264, 3074293.513369
 189.478941, 3077610.574164
 190.564618, 3080795.045150
