Speed, Powers
  92.889138, 2159688.813070
  93.875759, 2151820.511368
  94.862380, 2144928.003152
  95.849001, 2138931.648097
  96.835622, 2133753.731321
  97.822243, 2129317.918483
  98.808864, 2125548.602300
  99.795485, 2122723.511673
 100.782106, 2120717.314445
 101.768727, 2119217.918354
 102.755348, 2118148.339134
 103.741969, 2118244.351228
 104.728590, 2118723.701825
 105.715211, 2119483.780758
 106.701832, 2121463.776738
 107.688453, 2123613.315398
 108.675074, 2126396.209914
 109.661695, 2129897.394181
 110.648316, 2133543.415406
 111.634937, 2138332.244314
 112.621558, 2142977.512573
 113.608179, 2148924.316681
 114.594800, 2154658.091804
 115.581421, 2161667.158749
 116.568042, 2168388.658061
 117.554663, 2176534.635586
 118.541284, 2184422.530461
 119.527905, 2193476.080645
 120.514526, 2202609.248645
 121.501147, 2212414.615444
 122.487768, 2222857.360221
 123.474389, 2233246.089661
 124.461010, 2245057.090596
 125.447631, 2256724.029641
 126.434252, 2269070.019589
 127.420873, 2282196.027165
 128.407494, 2295215.220070
 129.394115, 2309359.121170
 130.380736, 2323921.319559
 131.367357, 2338414.094527
 132.353978, 2354151.793298
 133.340599, 2370264.040871
 134.327220, 2386344.281419
 135.313841, 2403424.760380
 136.300462, 2421192.876413
 137.287083, 2438966.308087
 138.273704, 2457089.505877
 139.260325, 2476610.557263
 140.246946, 2496174.034339
 141.233567, 2515780.237678
 142.220188, 2536350.293796
 143.206809, 2557791.085990
 144.193430, 2579311.631888
 145.180051, 2600912.480950
 146.166672, 2623567.288406
 147.153293, 2647078.685138
 148.139914, 2670707.184563
 149.126535, 2694453.571822
 150.113156, 2718742.725851
 151.099778, 2744463.658210
 152.086399, 2770338.904721
 153.073020, 2796369.472993
 154.059641, 2822556.370636
 155.046262, 2849805.819810
 156.032883, 2878053.247741
 157.019504, 2906493.122110
 158.006125, 2935126.659788
 158.992746, 2963955.077643
 159.979367, 2993556.458188
 160.965988, 3024515.977931
 161.952609, 3055706.013950
 162.939230, 3087127.979166
 163.925851, 3118783.286500
 164.912472, 3150673.348873
 165.899093, 3183819.746766
 166.885714, 3217928.252570
 167.872335, 3252306.679665
 168.858956, 3286956.623815
 169.845577, 3321879.680782
 170.832198, 3357077.446328
 171.818819, 3392879.994594
 172.805440, 3430363.512749
 173.792061, 3468156.237755
 174.778682, 3506259.935007
 175.765303, 3544676.369901
 176.751924, 3583407.307831
 177.738545, 3622454.514195
 178.725166, 3661819.754387
 179.711787, 3703222.487079
 180.698408, 3744982.744514
 181.685029, 3787094.980777
 182.671650, 3829561.117686
 183.658271, 3872383.077061
 184.644892, 3915562.780721
 185.631513, 3959102.150487
 186.618134, 4003003.108176
 187.604755, 4048689.708295
 188.591376, 4095066.774993
 189.577997, 4141838.570369
 190.564618, 4189007.159457
