CLh_e, CDh_e
   4.349419,    0.006484
   3.815374,    0.006324
   3.281321,    0.006178
   2.747522,    0.006048
   2.213953,    0.005934
   1.680663,    0.005831
   1.147785,    0.005748
   0.615437,    0.005674
   0.083618,    0.005634
  -0.447808,    0.007210
  -0.978400,    0.015248
