CLh_e, CDh_e
   5.049290,    0.006484
   4.431433,    0.006324
   3.813669,    0.006178
   3.196284,    0.006048
   2.579261,    0.005934
   1.962663,    0.005831
   1.346640,    0.005748
   0.731313,    0.005674
   0.116693,    0.005634
  -0.497666,    0.007658
  -1.110729,    0.015248
