Speed (TAS), Efficiency
 202.590717,   14.034629
 204.436218,   14.043551
 206.281720,   14.176028
 208.127222,   14.324965
 209.972723,   14.478433
 211.818225,   14.636624
 213.663727,   14.789092
 215.509228,   14.922344
 217.354730,   15.059196
 219.200232,   15.199781
 221.045733,   15.323059
 222.891235,   15.446188
 224.736737,   15.572361
 226.582238,   15.699397
 228.427740,   15.806832
 230.273242,   15.916637
 232.118743,   16.028881
 233.964245,   16.143634
 235.809746,   16.237365
 237.655248,   16.330992
 239.500750,   16.426447
 241.346251,   16.523775
 243.191753,   16.615484
 245.037255,   16.690573
 246.882756,   16.766920
 248.728258,   16.844549
 250.573760,   16.923486
 252.419261,   17.000977
 254.264763,   17.056574
 256.110265,   17.112945
 257.955766,   17.170101
 259.801268,   17.228054
 261.646770,   17.286818
 263.492271,   17.340029
 265.337773,   17.374440
 267.183274,   17.409230
 269.028776,   17.444402
 270.874278,   17.479959
 272.719779,   17.515907
 274.565281,   17.552248
 276.410783,   17.575091
 278.256284,   17.586770
 280.101786,   17.598543
 281.947288,   17.610410
 283.792789,   17.622371
 285.638291,   17.634427
 287.483793,   17.646577
 289.329294,   17.658823
 291.174796,   17.651950
 293.020298,   17.640178
 294.865799,   17.628347
 296.711301,   17.616457
 298.556803,   17.604510
 300.402304,   17.592505
 302.247806,   17.580442
 304.093307,   17.568322
 305.938809,   17.556146
 307.784311,   17.528608
 309.629812,   17.493885
 311.475314,   17.459094
 313.320816,   17.424236
 315.166317,   17.389311
 317.011819,   17.354323
 318.857321,   17.319272
 320.702822,   17.284160
 322.548324,   17.248989
 324.393826,   17.213760
 326.239327,   17.178475
 328.084829,   17.128081
 329.930331,   17.072724
 331.775832,   17.017416
 333.621334,   16.962160
 335.466836,   16.906958
 337.312337,   16.851813
 339.157839,   16.796726
 341.003340,   16.741701
 342.848842,   16.686740
 344.694344,   16.631844
 346.539845,   16.577017
 348.385347,   16.522260
 350.230849,   16.467576
 352.076350,   16.407724
 353.921852,   16.336264
 355.767354,   16.265055
 357.612855,   16.194099
 359.458357,   16.123396
 361.303859,   16.052950
 363.149360,   15.982759
 364.994862,   15.912828
 366.840364,   15.843155
 368.685865,   15.773743
 370.531367,   15.704593
 372.376869,   15.635706
 374.222370,   15.567083
 376.067872,   15.498725
 377.913373,   15.430632
 379.758875,   15.362807
 381.604377,   15.295248
 383.449878,   15.225017
 385.295380,   15.144649
