Ground Distance, Speed
   0.000000,    0.000642
   0.000003,    0.004425
   0.000048,    0.019185
   0.000449,    0.058465
   0.002594,    0.140480
   0.010908,    0.288033
   0.025032,    0.436279
   0.044951,    0.584573
   0.070705,    0.733067
   0.102300,    0.881675
   0.139755,    1.030399
   0.183297,    1.179917
   0.232761,    1.329477
   0.288207,    1.479208
   0.350055,    1.630032
   0.418255,    1.781556
   0.492692,    1.933380
   0.572858,    2.084508
   0.660181,    2.237493
   0.753414,    2.389996
   0.852777,    2.542425
   0.959331,    2.696277
   1.073379,    2.851713
   1.194157,    3.007523
   1.323256,    3.165544
   1.458274,    3.322725
   1.600926,    3.481034
   1.751662,    3.640787
   1.907835,    3.799167
   2.072483,    3.959229
   2.244956,    4.120177
   2.422577,    4.279550
   2.611175,    4.442458
   2.807899,    4.606191
   3.017591,    4.774474
   3.233323,    4.941564
   3.458050,    5.109750
   3.688596,    5.276659
   3.927639,    5.444255
   4.177669,    5.614138
   4.438536,    5.786002
   4.708944,    5.958853
   4.986690,    6.131256
   5.274681,    6.304973
   5.573831,    6.480421
   5.885270,    6.658093
   6.204100,    6.835127
   6.535899,    7.014545
   6.880492,    7.196072
   7.232428,    7.376780
   7.599951,    7.560806
   7.979429,    7.746151
   8.366703,    7.930759
   8.767253,    8.117199
   9.178067,    8.303988
   9.595892,    8.489668
  10.032432,    8.679340
  10.479348,    8.869233
  10.939009,    9.060305
  11.033488,    9.099070
  11.090991,    9.122582
  11.127949,    9.137660
  11.149488,    9.146436
  11.168255,    9.154076
  11.185801,    9.161212
  11.203521,    9.168414
  11.217868,    9.174240
  11.229917,    9.179131
  11.231222,    9.179660
  11.232870,    9.180329
  11.234363,    9.180935
  11.242952,    9.184418
  11.283174,    9.200715
  11.397981,    9.247068
  11.704840,    9.369813
  12.162079,    9.549719
  12.670440,    9.745754
  13.189528,    9.941845
  13.725364,   10.140193
  14.272603,   10.338741
  14.838080,   10.539881
  15.412564,   10.740272
  15.998457,   10.940765
  16.603004,   11.143763
  17.219027,   11.346780
  17.853695,   11.552108
  18.504607,   11.758866
  19.167974,   11.965800
  19.847769,   12.174105
  20.544119,   12.383744
  21.259986,   12.595512
  21.984354,   12.806123
  22.727253,   13.018473
  23.486985,   13.231999
  24.267362,   13.447684
  25.057709,   13.662540
  25.870635,   13.879949
  26.695876,   14.097106
  27.545334,   14.317077
  28.406745,   14.536624
  29.285208,   14.757033
  30.181698,   14.978500
  31.094305,   15.200511
  32.032697,   15.425338
  32.986910,   15.650517
  33.956176,   15.875851
  34.946234,   16.102635
  35.955611,   16.330472
  36.983356,   16.559102
  38.023334,   16.787152
  39.093695,   17.018540
  40.178795,   17.249810
  41.288363,   17.482994
  42.412064,   17.715881
  43.558079,   17.950142
  44.729246,   18.186284
  44.964773,   18.233387
  45.117304,   18.263824
  45.590932,   18.357997
  45.596839,   18.359168
  45.598210,   18.359440
  45.599801,   18.359756
  45.613483,   18.362468
  45.685976,   18.376834
  46.040442,   18.446909
  47.126291,   18.659856
  48.360107,   18.898770
  49.607362,   19.137108
  50.883348,   19.377754
  52.175932,   19.618371
  53.502292,   19.862092
  54.842789,   20.105254
  56.212658,   20.350587
  57.595958,   20.595204
  59.004178,   20.841120
  60.428677,   21.086802
  61.872632,   21.332794
  63.345527,   21.580666
  64.838347,   21.828856
  66.370450,   22.080511
  67.915657,   22.331278
  69.481486,   22.582385
  71.068685,   22.833932
  72.674519,   23.085474
  74.312775,   23.339130
  75.979974,   23.594294
  77.666593,   23.849477
  79.390118,   24.107276
  81.121747,   24.363363
  82.887455,   24.621568
  84.678356,   24.880538
  86.497481,   25.140675
  88.338636,   25.401066
  90.206179,   25.662304
  92.095414,   25.923712
  94.009369,   26.185691
  95.950209,   26.448511
  97.920195,   26.712443
  99.926879,   26.978443
 101.943102,   27.242898
 104.007650,   27.510860
 104.090355,   27.521536
 104.167934,   27.531546
 104.223974,   27.538775
 104.226530,   27.539104
