Vfailure/VsTO, Distance
   0.500000, 6944.289126
   0.500551, 6944.174955
   0.501101, 6944.060783
   0.501652, 6943.946612
   0.502202, 6943.832441
   0.502753, 6943.718269
   0.503303, 6943.604098
   0.503854, 6943.489927
   0.504404, 6943.375755
   0.504955, 6943.261584
   0.505506, 6943.147413
   0.506056, 6943.033242
   0.506607, 6942.919070
   0.507157, 6942.804899
   0.507708, 6942.690728
   0.508258, 6942.576556
   0.508809, 6942.462385
   0.509359, 6942.348214
   0.509910, 6942.234042
   0.510460, 6942.119871
   0.511011, 6942.005700
   0.511562, 6941.891528
   0.512112, 6941.777357
   0.512663, 6941.663186
   0.513213, 6941.549015
   0.513764, 6941.434843
   0.514314, 6941.320672
   0.514865, 6941.206501
   0.515415, 6941.092329
   0.515966, 6940.978158
   0.516517, 6940.863987
   0.517067, 6940.749815
   0.517618, 6940.635644
   0.518168, 6940.521473
   0.518719, 6940.407301
   0.519269, 6940.293130
   0.519820, 6940.178959
   0.520370, 6940.064788
   0.520921, 6939.950616
   0.521471, 6939.836445
   0.522022, 6939.722274
   0.522573, 6939.608102
   0.523123, 6939.493931
   0.523674, 6939.379760
   0.524224, 6939.265588
   0.524775, 6939.151417
   0.525325, 6939.037246
   0.525876, 6938.923075
   0.526426, 6938.808903
   0.526977, 6938.694732
   0.527528, 6938.580561
   0.528078, 6938.466389
   0.528629, 6938.352218
   0.529179, 6938.238047
   0.529730, 6938.123875
   0.530280, 6938.009704
   0.530831, 6937.895533
   0.531381, 6937.781361
   0.531932, 6937.667190
   0.532482, 6937.553019
   0.533033, 6937.438848
   0.533584, 6937.324676
   0.534134, 6937.210505
   0.534685, 6937.096334
   0.535235, 6936.982162
   0.535786, 6936.867991
   0.536336, 6936.753820
   0.536887, 6936.639648
   0.537437, 6936.525477
   0.537988, 6936.411306
   0.538539, 6936.297135
   0.539089, 6936.182963
   0.539640, 6936.068792
   0.540190, 6935.954621
   0.540741, 6935.840449
   0.541291, 6935.726278
   0.541842, 6935.612107
   0.542392, 6935.497935
   0.542943, 6935.383764
   0.543493, 6935.269593
   0.544044, 6935.155421
   0.544595, 6935.041250
   0.545145, 6934.927079
   0.545696, 6934.812908
   0.546246, 6934.698736
   0.546797, 6934.584565
   0.547347, 6934.470394
   0.547898, 6934.356222
   0.548448, 6934.242051
   0.548999, 6934.127880
   0.549550, 6934.013708
   0.550100, 6933.899537
   0.550651, 6933.785366
   0.551201, 6933.671194
