Speed (CAS), Rate of Climb
  62.747630,    0.890575
  63.239928,    0.892918
  63.732225,    0.896452
  64.224523,    0.898772
  64.716820,    0.898549
  65.209118,    0.897119
  65.701415,    0.894276
  66.193712,    0.889109
  66.686010,    0.883035
  67.178307,    0.874638
  67.670605,    0.871323
  68.162902,    0.867017
  68.655200,    0.861002
  69.147497,    0.853823
  69.639795,    0.844590
  70.132092,    0.834419
  70.624389,    0.822078
  71.116687,    0.808803
  71.608984,    0.793486
  72.101282,    0.776998
  72.593579,    0.758859
  73.085877,    0.739056
  73.578174,    0.718274
  74.070471,    0.695059
  74.562769,    0.671465
  75.055066,    0.645120
  75.547364,    0.617968
  76.039661,    0.589381
  76.531959,    0.558588
  77.024256,    0.527304
  77.516553,    0.493508
  78.008851,    0.458451
  78.501148,    0.422848
  78.993446,    0.384046
  79.485743,    0.344545
  79.978041,    0.304346
  80.470338,    0.263346
  80.962635,    0.224538
  81.454933,    0.185137
  81.947230,    0.142579
  82.439528,    0.099190
  82.931825,    0.055152
  83.424123,    0.008709
  83.916420,   -0.039414
  84.408718,   -0.088243
  84.901015,   -0.138155
  85.393312,   -0.191155
  85.885610,   -0.244917
  86.377907,   -0.299443
  86.870205,   -0.355832
  87.362502,   -0.414658
  87.854800,   -0.474304
  88.347097,   -0.534773
  88.839394,   -0.597171
  89.331692,   -0.662057
  89.823989,   -0.727821
  90.316287,   -0.794465
  90.808584,   -0.862306
  91.300882,   -0.933471
  91.793179,   -1.005572
  92.285476,   -1.078612
  92.777774,   -1.152595
  93.270071,   -1.228754
  93.762369,   -1.302068
  94.254666,   -1.376321
  94.746964,   -1.451518
  95.239261,   -1.527661
  95.731559,   -1.606119
  96.223856,   -1.686932
  96.716153,   -1.768747
  97.208451,   -1.851565
  97.700748,   -1.935393
  98.193046,   -2.020438
  98.685343,   -2.109041
  99.177641,   -2.198705
  99.669938,   -2.289436
 100.162235,   -2.381237
 100.654533,   -2.474112
 101.146830,   -2.568495
 101.639128,   -2.666280
 102.131425,   -2.765191
 102.623723,   -2.865234
 103.116020,   -2.966412
 103.608317,   -3.068730
 104.100615,   -3.172192
 104.592912,   -3.278626
 105.085210,   -3.387157
 105.577507,   -3.496884
 106.069805,   -3.607812
 106.562102,   -3.717804
 107.054399,   -3.827414
 107.546697,   -3.938202
 108.038994,   -4.051550
 108.531292,   -4.167471
 109.023589,   -4.284622
 109.515887,   -4.403009
 110.008184,   -4.522635
 110.500482,   -4.643505
 110.992779,   -4.765625
 111.485076,   -4.888997
