Speed, Powers
  61.155674, 2431114.115864
  61.894692, 2444473.359807
  62.633709, 2457450.076526
  63.372727, 2470044.266022
  64.111745, 2482255.928294
  64.850762, 2494085.063343
  65.589780, 2505531.671169
  66.328798, 2516595.751771
  67.067815, 2527277.305149
  67.806833, 2537576.331304
  68.545851, 2547492.830236
  69.284868, 2557026.801944
  70.023886, 2566178.246428
  70.762904, 2576013.125820
  71.501921, 2586638.730786
  72.240939, 2596927.865817
  72.979957, 2606880.530912
  73.718974, 2616496.726071
  74.457992, 2625776.451295
  75.197010, 2634719.706583
  75.936027, 2643326.491936
  76.675045, 2651596.807353
  77.414063, 2659530.652834
  78.153080, 2667128.028380
  78.892098, 2674388.933990
  79.631115, 2681313.369664
  80.370133, 2687901.335403
  81.109151, 2694152.831206
  81.848168, 2700067.857074
  82.587186, 2706964.238515
  83.326204, 2714415.044247
  84.065221, 2721568.349012
  84.804239, 2728424.152811
  85.543257, 2734982.455643
  86.282274, 2741243.257509
  87.021292, 2747206.558408
  87.760310, 2752872.358341
  88.499327, 2758240.657308
  89.238345, 2763311.455308
  89.977363, 2768084.752341
  90.716380, 2772560.548408
  91.455398, 2776738.843509
  92.194416, 2780619.637643
  92.933433, 2784202.930811
  93.672451, 2787488.723012
  94.411469, 2792077.620819
  95.150486, 2796999.804644
  95.889504, 2801658.954591
  96.628522, 2806055.070661
  97.367539, 2810188.152853
  98.106557, 2814058.201167
  98.845575, 2817665.215603
  99.584592, 2821009.196161
 100.323610, 2824090.142841
 101.062627, 2826908.055644
 101.801645, 2829462.934569
 102.540663, 2831754.779616
 103.279680, 2833783.590785
 104.018698, 2835549.368076
 104.757716, 2837052.111489
 105.496733, 2838291.821025
 106.235751, 2841127.527748
 106.974769, 2844059.502212
 107.713786, 2846758.914094
 108.452804, 2849225.763395
 109.191822, 2851460.050113
 109.930839, 2853461.774251
 110.669857, 2855230.935806
 111.408875, 2856767.534780
 112.147892, 2858071.571172
 112.886910, 2859143.044983
 113.625928, 2859981.956212
 114.364945, 2860588.304859
 115.103963, 2860962.090925
 115.842981, 2861103.314409
 116.581998, 2861011.975311
 117.321016, 2860688.073632
 118.060034, 2862435.775250
 118.799051, 2864050.006339
 119.538069, 2865461.395470
 120.277087, 2866669.942644
 121.016104, 2867675.647859
 121.755122, 2868478.511116
 122.494139, 2869078.532415
 123.233157, 2869475.711756
 123.972175, 2869670.049139
 124.711192, 2869661.544564
 125.450210, 2869450.198031
 126.189228, 2869036.009540
 126.928245, 2868418.979091
 127.667263, 2867599.106684
 128.406281, 2866576.392319
 129.145298, 2865503.775078
 129.884316, 2865741.024266
 130.623334, 2865794.375987
 131.362351, 2865663.830240
 132.101369, 2865349.387027
 132.840387, 2864851.046346
 133.579404, 2864168.808198
 134.318422, 2863302.672583
