Speed (CAS), Rate of Climb
 160.527851,  386.661059
 161.797822,  402.697909
 163.067793,  419.857927
 164.337763,  436.784193
 165.607734,  452.870775
 166.877705,  468.802411
 168.147676,  484.545138
 169.417647,  501.121818
 170.687618,  517.665301
 171.957589,  533.302911
 173.227559,  548.981892
 174.497530,  564.173808
 175.767501,  579.861996
 177.037472,  594.995663
 178.307443,  609.920882
 179.577414,  624.335530
 180.847385,  638.586948
 182.117355,  652.322478
 183.387326,  665.993753
 184.657297,  678.928962
 185.927268,  692.047448
 187.197239,  704.049797
 188.467210,  716.119181
 189.737181,  727.515031
 191.007151,  738.683162
 192.277122,  749.699706
 193.547093,  759.692871
 194.817064,  769.630458
 196.087035,  778.850072
 197.357006,  787.791218
 198.626977,  796.839233
 199.896947,  804.653493
 201.166918,  812.476595
 202.436889,  820.209803
 203.706860,  826.960726
 204.976831,  833.774304
 206.246802,  840.934499
 207.516773,  847.223228
 208.786744,  853.561323
 210.056714,  859.949437
 211.326685,  865.211990
 212.596656,  871.055058
 213.866627,  877.024328
 215.136598,  882.326956
 216.406569,  887.123692
 217.676540,  891.937838
 218.946510,  896.693136
 220.216481,  900.255205
 221.486452,  903.785501
 222.756423,  907.312270
 224.026394,  910.616302
 225.296365,  912.317877
 226.566336,  913.989187
 227.836306,  915.630380
 229.106277,  917.192420
 230.376248,  917.475246
 231.646219,  917.425655
 232.916190,  917.322144
 234.186161,  917.164749
 235.456132,  916.168031
 236.726102,  914.671642
 237.996073,  913.147116
 239.266044,  911.549321
 240.536015,  909.878184
 241.805986,  907.027925
 243.075957,  904.104636
 244.345928,  901.329384
 245.615898,  898.464825
 246.885869,  895.510783
 248.155840,  891.519111
 249.425811,  887.352421
 250.695782,  883.310222
 251.965753,  879.163220
 253.235724,  874.911143
 254.505695,  870.306030
 255.775665,  864.509410
 257.045636,  858.520964
 258.315607,  852.406177
 259.585578,  846.164683
 260.855549,  839.796117
 262.125520,  832.617777
 263.395491,  823.988948
 264.665461,  815.206642
 265.935432,  806.270408
 267.205403,  797.179796
 268.475374,  787.431967
 269.745345,  777.391332
 271.015316,  766.615445
 272.285287,  755.007803
 273.555257,  743.220126
 274.825228,  731.460810
 276.095199,  719.547257
 277.365170,  707.454229
 278.635141,  695.181195
 279.905112,  682.587857
 281.175083,  669.485893
 282.445053,  656.195681
 283.715024,  642.713448
 284.984995,  629.038586
 286.254966,  615.198674
