Ground Distance, Acceleration
   0.000000,    3.729229
   1.855531,    3.674589
   7.385609,    3.619435
  16.535086,    3.563827
  29.248359,    3.507822
  45.469417,    3.451442
  65.141892,    3.394749
  88.209100,    3.337810
 114.614104,    3.280672
 144.299754,    3.223333
 177.208735,    3.165912
 213.283630,    3.108465
 252.466987,    3.051050
 294.701407,    2.993816
 339.929664,    2.936819
 388.094774,    2.880200
 439.140110,    2.823923
 493.009404,    2.768046
 549.646768,    2.712370
 576.706913,    2.686726
 637.296845,    2.674096
 677.576266,    2.667946
 715.368679,    2.517544
 748.258526,    2.236169
 815.569039,    1.199531
 884.126869,    0.581960
 900.184214,    0.463650
 968.494862,   -0.002447
1037.781758,   -0.000349
1107.068027,   -0.000513
1176.353765,   -0.000814
1245.639141,    0.000369
1314.924256,    0.000687
1384.209403,   -0.000391
1453.494346,   -0.000442
1522.779413,    0.000930
1592.064567,    0.000675
1661.349843,    0.000498
1730.635231,    0.000307
1731.538732,    0.000329
1793.484110,    0.000480
1862.769451,   -0.000511
1932.054788,    0.000370
2001.340191,    0.000356
2070.625703,    0.000396
2139.911349,    0.000486
2209.197153,    0.000567
2278.483115,    0.000640
2347.769223,    0.000703
2417.055496,    0.000819
2486.341906,    0.000893
2555.628444,    0.000971
2624.915151,   -0.000447
2694.201999,   -0.000408
2763.489005,   -0.000405
2832.776137,   -0.000353
2902.063428,   -0.000329
2971.350858,   -0.000301
3040.638423,   -0.000263
3109.926126,   -0.000223
3179.213971,   -0.000169
3248.501974,   -0.000116
3317.790135,   -0.000079
3387.078444,   -0.000030
3456.366906,    0.000026
3525.655521,    0.000070
3594.944289,    0.000142
3664.233231,    0.000207
3733.522347,    0.000267
3802.811636,    0.000328
3872.101081,    0.000374
3941.390683,    0.000424
4010.680432,    0.000459
4079.970343,    0.000548
4149.260443,    0.000636
4218.550713,    0.000694
4287.841155,    0.000779
4357.131795,    0.000876
4426.422608,    0.000941
4495.713617,    0.000816
4565.004804,   -0.000374
4634.296181,   -0.000374
4703.587708,   -0.000328
4772.879416,   -0.000294
4842.171301,   -0.000252
4911.463367,   -0.000228
4980.755601,   -0.000165
5050.048030,   -0.000127
5119.340640,   -0.000085
5188.633435,   -0.000023
5257.926425,    0.000017
5327.219592,    0.000060
5396.512930,    0.000115
5465.806446,    0.000180
5535.100008,   -0.000646
5604.393079,   -0.000080
5673.686060,    0.000194
5742.979254,    0.000421
5812.272639,    0.000561
5881.566166,    0.000758
5950.859835,    0.001004
6020.153659,   -0.000386
6089.447634,   -0.000246
6158.741785,   -0.000106
6228.036112,    0.000046
6297.330603,    0.000189
6366.625242,    0.000368
6435.920039,    0.000556
6505.214982,    0.000745
6574.510096,    0.000974
6643.805371,   -0.000427
6713.100775,   -0.000345
6782.396314,   -0.000218
6851.692028,   -0.000101
6920.987905,   -0.000008
6990.283930,    0.000133
7059.580132,    0.000266
7128.876507,    0.000403
7198.173047,    0.000447
7267.469753,    0.000566
7336.766619,    0.000684
7406.063640,    0.000825
7475.360855,    0.001001
7544.658233,   -0.000429
7613.955753,   -0.000355
7683.253441,   -0.000312
7752.551273,   -0.000238
7821.849272,   -0.000158
7891.147453,   -0.000086
7960.445810,   -0.000029
8000.000000,   -0.000448
