Ground Distance, Acceleration
   0.000000,    3.170699
   0.000002,    3.170659
   0.000023,    3.170552
   0.000183,    3.170275
   0.001011,    3.169696
   0.003700,    3.168776
   0.008761,    3.167737
   0.015998,    3.166694
   0.025419,    3.165649
   0.037040,    3.164601
   0.050895,    3.163548
   0.066951,    3.162495
   0.085304,    3.161437
   0.105970,    3.160373
   0.128750,    3.159314
   0.153869,    3.158250
   0.181342,    3.157181
   0.211290,    3.156104
   0.243898,    3.155014
   0.278852,    3.153924
   0.316149,    3.152833
   0.356137,    3.151733
   0.398760,    3.150626
   0.443774,    3.149518
   0.492422,    3.148382
   0.543143,    3.147256
   0.597265,    3.146110
   0.654352,    3.144955
   0.714082,    3.143800
   0.776543,    3.142642
   0.842297,    3.141471
   0.911416,    3.140289
   0.984386,    3.139088
   1.060289,    3.137884
   1.139565,    3.136671
   1.221261,    3.135464
   1.307224,    3.134237
   1.396237,    3.133007
   1.488385,    3.131774
   1.585359,    3.130516
   1.686122,    3.129249
   1.792306,    3.127953
   1.900324,    3.126673
   2.013106,    3.125374
   2.129152,    3.124075
   2.250114,    3.122757
   2.374492,    3.121437
   2.503020,    3.120109
   2.635952,    3.118770
   2.773955,    3.117415
   2.919996,    3.116016
   3.067138,    3.114641
   3.218074,    3.113263
   3.372579,    3.111886
   3.533452,    3.110484
   3.540050,    3.110427
   3.545091,    3.110384
   3.549994,    3.110342
   3.553863,    3.110308
   3.556919,    3.110282
   3.559171,    3.110263
   3.561371,    3.110244
   3.561921,    3.110239
   3.562584,    3.110233
   3.563189,    3.110228
   3.566964,    3.110196
   3.582603,    3.110062
   3.637479,    3.109594
   3.806087,    3.108177
   3.980010,    3.106747
   4.158843,    3.105308
   4.343742,    3.103852
   4.535264,    3.102375
   4.729901,    3.100906
   4.931713,    3.099412
   5.136227,    3.097929
   5.347789,    3.096425
   5.566457,    3.094901
   5.790795,    3.093367
   6.019435,    3.091833
   6.253940,    3.090289
   6.492759,    3.088745
   6.742666,    3.087158
   6.998098,    3.085566
   7.260145,    3.083962
   7.527045,    3.082357
   7.801296,    3.080736
   8.081058,    3.079110
   8.368506,    3.077468
   8.662248,    3.075818
   8.962572,    3.074159
   9.269625,    3.072491
   9.584867,    3.070805
   9.905596,    3.069118
  10.236851,    3.067402
  10.573061,    3.065688
  10.920852,    3.063943
  11.272129,    3.062207
  11.628693,    3.060471
  11.991039,    3.058734
  12.364108,    3.056971
  12.747238,    3.055187
  13.137616,    3.053396
  13.532466,    3.051610
  13.934580,    3.049817
  14.346219,    3.048007
  14.429647,    3.047643
  14.436304,    3.047614
  14.438688,    3.047603
  14.439273,    3.047601
  14.439865,    3.047598
  14.443730,    3.047581
  14.463500,    3.047495
  14.549906,    3.047120
  14.792568,    3.046071
  15.192965,    3.044357
  15.630580,    3.042510
  16.075964,    3.040655
  16.528271,    3.038796
  16.989606,    3.036924
  17.457092,    3.035053
  17.935521,    3.033163
  18.421106,    3.031268
  18.915714,    3.029363
  19.421830,    3.027439
  19.929262,    3.025533
