Ground distance, Fuel used
   0.000000,    0.000323
   2.246696,    1.617645
   5.061827,    3.235666
  11.428728,    4.855796
  18.810292,    6.476528
  29.700960,    8.099010
  41.594102,    9.721992
  56.953423,   11.346379
  73.302953,   12.971167
  93.075508,   14.597024
 113.825945,   16.223187
 137.956052,   17.850098
 163.051656,   19.477222
 191.483409,   21.104784
 220.868226,   22.732470
 253.545535,   24.360293
 287.163434,   25.988157
 324.030057,   27.615871
 361.824767,   29.243542
 402.824353,   30.870788
 444.739500,   32.497913
 489.815623,   34.124348
 535.794765,   35.750586
 584.890957,   37.375881
 634.877621,   39.000907
 687.937409,   40.624832
 741.875121,   42.248442
 798.844168,   43.872911
 856.679200,   45.497626
 917.507730,   47.123799
 979.191435,   48.750387
1043.831116,   50.378211
1109.315253,   52.006387
1177.717766,   53.635584
1246.953995,   55.265073
1319.070944,   56.895375
1392.010851,   58.525910
1467.793788,   60.157059
1544.388915,   61.788384
1623.789366,   63.420131
1703.991236,   65.051999
1786.961171,   66.684853
1870.721880,   68.317988
1957.215619,   69.952965
2044.490123,   71.588468
2134.463338,   73.225649
2225.207515,   74.863309
2318.616060,   76.502475
2412.785755,   78.142072
2509.585464,   79.783010
2607.136510,   81.424331
2707.283226,   83.066832
2808.171467,   84.709670
2911.621060,   86.353535
3015.802373,   87.997693
3122.510762,   89.642729
3229.941079,   91.288015
3314.646890,   92.568132
3425.725178,   94.215151
3538.317502,   95.863302
3652.120610,   97.512360
3767.656853,   99.162643
3884.579094,  100.813906
4003.192391,  102.466290
4123.158037,  104.119571
4176.465267,  104.854214
4298.991710,  106.509054
4384.041474,  107.657734
4507.960804,  109.313235
4632.827807,  110.968924
4758.100003,  112.624608
4812.213558,  113.339811
4938.050182,  114.994855
5063.908792,  116.649830
5080.650485,  116.869975
5206.521866,  118.523938
5332.392895,  120.177098
5458.263436,  121.829507
5584.133564,  123.481093
5710.003509,  125.131962
5740.836587,  125.536359
5866.706310,  127.186055
5992.575996,  128.835031
6118.445649,  130.483366
6244.315560,  132.130871
6370.185698,  133.777639
6496.056242,  135.423578
6621.927145,  137.068781
6747.798363,  138.713156
6873.669860,  140.356797
