Mach, Specific Range
   0.235207,    0.186628
   0.237823,    0.194532
   0.240439,    0.202848
   0.243056,    0.206773
   0.245672,    0.210980
   0.248288,    0.215340
   0.250904,    0.218055
   0.253520,    0.220926
   0.256137,    0.223964
   0.258753,    0.226900
   0.261369,    0.229311
   0.263985,    0.231852
   0.266602,    0.234531
   0.269218,    0.237340
   0.271834,    0.239364
   0.274450,    0.241492
   0.277066,    0.243670
   0.279683,    0.245893
   0.282299,    0.248107
   0.284915,    0.249575
   0.287531,    0.251120
   0.290147,    0.252745
   0.292764,    0.254454
   0.295380,    0.256249
   0.297996,    0.257639
   0.300612,    0.258559
   0.303228,    0.259532
   0.305845,    0.260560
   0.308461,    0.261643
   0.311077,    0.262703
   0.313693,    0.263616
   0.316310,    0.263674
   0.318926,    0.263604
   0.321542,    0.263567
   0.324158,    0.263563
   0.326774,    0.263593
   0.329391,    0.263657
   0.332007,    0.263755
   0.334623,    0.263888
   0.337239,    0.263036
   0.339855,    0.262095
   0.342472,    0.261174
   0.345088,    0.260272
   0.347704,    0.259395
   0.350320,    0.258536
   0.352936,    0.257695
   0.355553,    0.256872
   0.358169,    0.256066
   0.360785,    0.255136
   0.363401,    0.253435
   0.366018,    0.251751
   0.368634,    0.250085
   0.371250,    0.248437
   0.373866,    0.246805
   0.376482,    0.245191
   0.379099,    0.243592
   0.381715,    0.241985
   0.384331,    0.240391
   0.386947,    0.238814
   0.389563,    0.237254
   0.392180,    0.235708
   0.394796,    0.233585
   0.397412,    0.231330
   0.400028,    0.229102
   0.402644,    0.226899
   0.405261,    0.224722
   0.407877,    0.222570
   0.410493,    0.220442
   0.413109,    0.218340
   0.415726,    0.216236
   0.418342,    0.214148
   0.420958,    0.212085
   0.423574,    0.210045
   0.426190,    0.208030
   0.428807,    0.206038
   0.431423,    0.204069
   0.434039,    0.202123
   0.436655,    0.199989
   0.439271,    0.197569
   0.441888,    0.195184
   0.444504,    0.192835
   0.447120,    0.190521
   0.449736,    0.188224
   0.452352,    0.185947
   0.454969,    0.183705
   0.457585,    0.181496
   0.460201,    0.179321
   0.462817,    0.177177
   0.465433,    0.175065
   0.468050,    0.172984
   0.470666,    0.170934
   0.473282,    0.168914
   0.475898,    0.166924
   0.478515,    0.164963
   0.481131,    0.163030
   0.483747,    0.161097
   0.486363,    0.159144
   0.488979,    0.157221
   0.491596,    0.155328
   0.494212,    0.153463
