Mach, Specific Range
   0.241318,    0.174920
   0.243795,    0.181987
   0.246272,    0.189840
   0.248749,    0.193357
   0.251226,    0.197085
   0.253703,    0.201063
   0.256180,    0.203789
   0.258657,    0.206324
   0.261134,    0.208998
   0.263611,    0.211820
   0.266088,    0.214065
   0.268566,    0.216292
   0.271043,    0.218632
   0.273520,    0.221092
   0.275997,    0.223380
   0.278474,    0.225125
   0.280951,    0.226957
   0.283428,    0.228882
   0.285905,    0.230903
   0.288382,    0.232837
   0.290859,    0.234172
   0.293336,    0.235572
   0.295813,    0.237040
   0.298290,    0.238579
   0.300768,    0.240191
   0.303245,    0.241626
   0.305722,    0.242458
   0.308199,    0.243333
   0.310676,    0.244221
   0.313153,    0.244937
   0.315630,    0.245703
   0.318107,    0.246518
   0.320584,    0.247095
   0.323061,    0.247043
   0.325538,    0.247018
   0.328015,    0.247020
   0.330492,    0.247051
   0.332970,    0.247111
   0.335447,    0.247199
   0.337924,    0.247315
   0.340401,    0.247461
   0.342878,    0.246679
   0.345355,    0.245865
   0.347832,    0.245072
   0.350309,    0.244294
   0.352786,    0.243531
   0.355263,    0.242784
   0.357740,    0.242052
   0.360217,    0.241334
   0.362694,    0.240632
   0.365172,    0.239943
   0.367649,    0.238686
   0.370126,    0.237196
   0.372603,    0.235720
   0.375080,    0.234259
   0.377557,    0.232812
   0.380034,    0.231371
   0.382511,    0.229926
   0.384988,    0.228496
   0.387465,    0.227079
   0.389942,    0.225676
   0.392419,    0.224286
   0.394896,    0.222910
   0.397374,    0.221547
   0.399851,    0.219722
   0.402328,    0.217721
   0.404805,    0.215742
   0.407282,    0.213784
   0.409759,    0.211847
   0.412236,    0.209932
   0.414713,    0.208026
   0.417190,    0.206121
   0.419667,    0.204237
   0.422144,    0.202375
   0.424621,    0.200532
   0.427098,    0.198710
   0.429576,    0.196909
   0.432053,    0.195126
   0.434530,    0.193364
   0.437007,    0.191620
   0.439484,    0.189896
   0.441961,    0.187967
   0.444438,    0.185816
   0.446915,    0.183695
   0.449392,    0.181591
   0.451869,    0.179501
   0.454346,    0.177441
   0.456823,    0.175411
   0.459301,    0.173409
   0.461778,    0.171435
   0.464255,    0.169489
   0.466732,    0.167570
   0.469209,    0.165678
   0.471686,    0.163813
   0.474163,    0.161974
   0.476640,    0.160160
   0.479117,    0.158371
   0.481594,    0.156607
   0.484071,    0.154830
   0.486548,    0.153046
