Mach, Specific Range
   0.222484,    0.214653
   0.225229,    0.224847
   0.227973,    0.234355
   0.230718,    0.239482
   0.233463,    0.245008
   0.236208,    0.249493
   0.238952,    0.253090
   0.241697,    0.256922
   0.244442,    0.260840
   0.247186,    0.263953
   0.249931,    0.267251
   0.252676,    0.270745
   0.255421,    0.274086
   0.258165,    0.276766
   0.260910,    0.279594
   0.263655,    0.282580
   0.266400,    0.285733
   0.269144,    0.287913
   0.271889,    0.290085
   0.274634,    0.292372
   0.277378,    0.294691
   0.280123,    0.297066
   0.282868,    0.298485
   0.285613,    0.299739
   0.288357,    0.301068
   0.291102,    0.302476
   0.293847,    0.303965
   0.296592,    0.305539
   0.299336,    0.306029
   0.302081,    0.306341
   0.304826,    0.306695
   0.307570,    0.307093
   0.310315,    0.307535
   0.313060,    0.307676
   0.315805,    0.307861
   0.318549,    0.307102
   0.321294,    0.305908
   0.324039,    0.304742
   0.326784,    0.303602
   0.329528,    0.302488
   0.332273,    0.301400
   0.335018,    0.300337
   0.337762,    0.299300
   0.340507,    0.298288
   0.343252,    0.296217
   0.345997,    0.294051
   0.348741,    0.291915
   0.351486,    0.289803
   0.354231,    0.287715
   0.356976,    0.285651
   0.359720,    0.283609
   0.362465,    0.281590
   0.365210,    0.279593
   0.367954,    0.277618
   0.370699,    0.275664
   0.373444,    0.272990
   0.376189,    0.270118
   0.378933,    0.267282
   0.381678,    0.264454
   0.384423,    0.261657
   0.387168,    0.258896
   0.389912,    0.256170
   0.392657,    0.253479
   0.395402,    0.250821
   0.398146,    0.248197
   0.400891,    0.245605
   0.403636,    0.243046
   0.406381,    0.240519
   0.409125,    0.238024
   0.411870,    0.235559
   0.414615,    0.232437
   0.417359,    0.229334
   0.420104,    0.226282
   0.422849,    0.223280
   0.425594,    0.220326
   0.428338,    0.217421
   0.431083,    0.214563
   0.433828,    0.211751
   0.436573,    0.208984
   0.439317,    0.206263
   0.442062,    0.203584
   0.444807,    0.200949
   0.447551,    0.198356
   0.450296,    0.195779
   0.453041,    0.193236
   0.455786,    0.190734
   0.458530,    0.188271
   0.461275,    0.185849
   0.464020,    0.183465
   0.466765,    0.181119
   0.469509,    0.178784
   0.472254,    0.176118
   0.474999,    0.173504
   0.477743,    0.170939
   0.480488,    0.168423
   0.483233,    0.165941
   0.485978,    0.163438
   0.488722,    0.160984
   0.491467,    0.158577
   0.494212,    0.156218
