Mach, Specific Range
   0.215841,    0.231588
   0.218653,    0.243273
   0.221464,    0.253500
   0.224276,    0.259431
   0.227088,    0.265853
   0.229900,    0.270381
   0.232712,    0.274588
   0.235524,    0.279082
   0.238335,    0.283075
   0.241147,    0.286713
   0.243959,    0.290615
   0.246771,    0.294767
   0.249583,    0.297887
   0.252395,    0.301088
   0.255206,    0.304477
   0.258018,    0.308065
   0.260830,    0.310760
   0.263642,    0.313255
   0.266454,    0.315888
   0.269265,    0.318667
   0.272077,    0.321597
   0.274889,    0.323241
   0.277701,    0.324778
   0.280513,    0.326347
   0.283325,    0.328011
   0.286136,    0.329774
   0.288948,    0.331183
   0.291760,    0.331539
   0.294572,    0.331945
   0.297384,    0.332404
   0.300196,    0.332916
   0.303007,    0.333482
   0.305819,    0.334103
   0.308631,    0.333918
   0.311443,    0.332800
   0.314255,    0.331475
   0.317067,    0.330182
   0.319878,    0.328920
   0.322690,    0.327689
   0.325502,    0.326489
   0.328314,    0.325319
   0.331126,    0.323901
   0.333938,    0.321404
   0.336749,    0.318938
   0.339561,    0.316501
   0.342373,    0.314093
   0.345185,    0.311715
   0.347997,    0.309371
   0.350809,    0.307056
   0.353620,    0.304766
   0.356432,    0.302503
   0.359244,    0.300266
   0.362056,    0.297316
   0.364868,    0.294024
   0.367679,    0.290776
   0.370491,    0.287570
   0.373303,    0.284407
   0.376115,    0.281285
   0.378927,    0.278203
   0.381739,    0.275133
   0.384550,    0.272098
   0.387362,    0.269103
   0.390174,    0.266148
   0.392986,    0.263232
   0.395798,    0.260354
   0.398610,    0.257513
   0.401421,    0.254175
   0.404233,    0.250640
   0.407045,    0.247166
   0.409857,    0.243750
   0.412669,    0.240393
   0.415481,    0.237068
   0.418292,    0.233783
   0.421104,    0.230555
   0.423916,    0.227382
   0.426728,    0.224262
   0.429540,    0.221195
   0.432352,    0.218180
   0.435163,    0.215215
   0.437975,    0.212301
   0.440787,    0.209435
   0.443599,    0.206617
   0.446411,    0.203845
   0.449223,    0.201108
   0.452034,    0.198394
   0.454846,    0.195726
   0.457658,    0.192706
   0.460470,    0.189687
   0.463282,    0.186728
   0.466094,    0.183830
   0.468905,    0.180990
   0.471717,    0.178206
   0.474529,    0.175477
   0.477341,    0.172803
   0.480153,    0.170181
   0.482964,    0.167605
   0.485776,    0.165000
   0.488588,    0.162447
   0.491400,    0.159946
   0.494212,    0.157495
