Mach, Rate of Climb
   0.219141,    1.696323
   0.220968,    1.705984
   0.222794,    1.716464
   0.224621,    1.725499
   0.226448,    1.732456
   0.228275,    1.737487
   0.230102,    1.741242
   0.231929,    1.742823
   0.233756,    1.742650
   0.235582,    1.741363
   0.237409,    1.737282
   0.239236,    1.732259
   0.241063,    1.725037
   0.242890,    1.716283
   0.244717,    1.705843
   0.246544,    1.693436
   0.248370,    1.679653
   0.250197,    1.663697
   0.252024,    1.646447
   0.253851,    1.629225
   0.255678,    1.611852
   0.257505,    1.592711
   0.259332,    1.571747
   0.261159,    1.549611
   0.262985,    1.524953
   0.264812,    1.499769
   0.266639,    1.471575
   0.268466,    1.442541
   0.270293,    1.411752
   0.272120,    1.378778
   0.273947,    1.345161
   0.275773,    1.308662
   0.277600,    1.270963
   0.279427,    1.232409
   0.281254,    1.190554
   0.283081,    1.147939
   0.284908,    1.104197
   0.286735,    1.057302
   0.288561,    1.009587
   0.290388,    0.960963
   0.292215,    0.908853
   0.294042,    0.855864
   0.295869,    0.801992
   0.297696,    0.745232
   0.299523,    0.686805
   0.301349,    0.627436
   0.303176,    0.570874
   0.305003,    0.512659
   0.306830,    0.453513
   0.308657,    0.393432
   0.310484,    0.331199
   0.312311,    0.266476
   0.314137,    0.200761
   0.315964,    0.134048
   0.317791,    0.065234
   0.319618,   -0.006244
   0.321445,   -0.078777
   0.323272,   -0.152370
   0.325099,   -0.227163
   0.326926,   -0.305630
   0.328752,   -0.385215
   0.330579,   -0.465921
   0.332406,   -0.547753
   0.334233,   -0.631653
   0.336060,   -0.718505
   0.337887,   -0.806541
   0.339714,   -0.895765
   0.341540,   -0.986182
   0.343367,   -1.078432
   0.345194,   -1.173997
   0.347021,   -1.270811
   0.348848,   -1.368880
   0.350675,   -1.468209
   0.352502,   -1.563813
   0.354328,   -1.661730
   0.356155,   -1.761827
   0.357982,   -1.863185
   0.359809,   -1.965809
   0.361636,   -2.069702
   0.363463,   -2.174869
   0.365290,   -2.282797
   0.367116,   -2.393289
   0.368943,   -2.505112
   0.370770,   -2.618271
   0.372597,   -2.732771
   0.374424,   -2.848616
   0.376251,   -2.965812
   0.378078,   -3.086533
   0.379905,   -3.209216
   0.381731,   -3.333304
   0.383558,   -3.458804
   0.385385,   -3.585721
   0.387212,   -3.714059
   0.389039,   -3.843824
   0.390866,   -3.975819
   0.392693,   -4.111202
   0.394519,   -4.248067
   0.396346,   -4.386418
   0.398173,   -4.526262
   0.400000,   -4.667603
