Mach, Rate of Climb
   0.203576,    1.971393
   0.205560,    1.984438
   0.207544,    1.997425
   0.209528,    2.008197
   0.211512,    2.016825
   0.213496,    2.023388
   0.215481,    2.027015
   0.217465,    2.028519
   0.219449,    2.028103
   0.221433,    2.025272
   0.223417,    2.019802
   0.225401,    2.012617
   0.227385,    2.002860
   0.229369,    1.990708
   0.231353,    1.977092
   0.233337,    1.959998
   0.235321,    1.941602
   0.237305,    1.920363
   0.239290,    1.897249
   0.241274,    1.871715
   0.243258,    1.843991
   0.245242,    1.814005
   0.247226,    1.781807
   0.249210,    1.747220
   0.251194,    1.710720
   0.253178,    1.674355
   0.255162,    1.640643
   0.257146,    1.603429
   0.259130,    1.565326
   0.261114,    1.524081
   0.263098,    1.481120
   0.265083,    1.436472
   0.267067,    1.388539
   0.269051,    1.339565
   0.271035,    1.287801
   0.273019,    1.233675
   0.275003,    1.178431
   0.276987,    1.119802
   0.278971,    1.059239
   0.280955,    0.997478
   0.282939,    0.932312
   0.284923,    0.865078
   0.286907,    0.796567
   0.288892,    0.725269
   0.290876,    0.651144
   0.292860,    0.575665
   0.294844,    0.498720
   0.296828,    0.417500
   0.298812,    0.334848
   0.300796,    0.250759
   0.302780,    0.168436
   0.304764,    0.085089
   0.306748,    0.000317
   0.308732,   -0.085888
   0.310716,   -0.174329
   0.312700,   -0.266446
   0.314685,   -0.360072
   0.316669,   -0.455214
   0.318653,   -0.551877
   0.320637,   -0.652730
   0.322621,   -0.755521
   0.324605,   -0.859910
   0.326589,   -0.965904
   0.328573,   -1.073818
   0.330557,   -1.186062
   0.332541,   -1.299987
   0.334525,   -1.415599
   0.336509,   -1.532907
   0.338494,   -1.651918
   0.340478,   -1.775219
   0.342462,   -1.900713
   0.344446,   -2.027985
   0.346430,   -2.157042
   0.348414,   -2.287892
   0.350398,   -2.420749
   0.352382,   -2.552036
   0.354366,   -2.683676
   0.356350,   -2.817104
   0.358334,   -2.952327
   0.360318,   -3.089352
   0.362302,   -3.228187
   0.364287,   -3.370753
   0.366271,   -3.516273
   0.368255,   -3.663677
   0.370239,   -3.812973
   0.372223,   -3.964167
   0.374207,   -4.117270
   0.376191,   -4.272287
   0.378175,   -4.430522
   0.380159,   -4.592424
   0.382143,   -4.756314
   0.384127,   -4.922200
   0.386111,   -5.090090
   0.388096,   -5.259993
   0.390080,   -5.431915
   0.392064,   -5.605867
   0.394048,   -5.782706
   0.396032,   -5.963762
   0.398016,   -6.146917
   0.400000,   -6.332180
