V (EAS), 
 104.972343,    0.000000
 104.972343,    1.000000
 109.803562,    1.094165
 114.634781,    1.192567
 119.465999,    1.295206
 124.297218,    1.402081
 129.128437,    1.513192
 133.959656,    1.628539
 138.790874,    1.748123
 143.622093,    1.871943
 148.453312,    2.000000
 184.165892,    2.000000
 184.165892,    0.000000
