Speed, Power
 211.532799, 11429.264144
 214.270126, 11522.118274
 217.007452, 11613.565978
 219.744778, 11703.607257
 222.482105, 11794.084560
 225.219431, 11883.561929
 227.956757, 11971.686988
 230.694084, 12058.478158
 233.431410, 12146.441278
 236.168736, 12233.111717
 238.906063, 12318.489475
 241.643389, 12402.811946
 244.380715, 12486.964313
 247.118042, 12569.854405
 249.855368, 12651.482222
 252.592694, 12732.430446
 255.330021, 12813.240168
 258.067347, 12892.824068
 260.804673, 12971.182147
 263.542000, 13050.606084
 266.279326, 13131.023799
 269.016652, 13210.307953
 271.753979, 13288.458548
 274.491305, 13370.394602
 277.228631, 13453.574055
 279.965958, 13535.763059
 282.703284, 13616.961613
 285.440610, 13703.490568
 288.177937, 13790.231697
 290.915263, 13876.124151
 293.652589, 13961.267860
 296.389916, 14049.555319
 299.127242, 14137.069677
 301.864568, 14223.810935
 304.601895, 14309.646989
 307.339221, 14394.154526
 310.076547, 14477.876736
 312.813874, 14560.813621
 315.551200, 14642.050178
 318.288526, 14720.871212
 321.025853, 14798.863277
 323.763179, 14876.026375
 326.500505, 14951.912645
 329.237831, 15026.567247
 331.975158, 15100.378800
 334.712484, 15173.347304
 337.449810, 15246.815368
 340.187137, 15320.034361
 342.924463, 15392.441295
 345.661789, 15464.036171
 348.399116, 15537.063432
 351.136442, 15609.644730
 353.873768, 15681.454396
 356.611095, 15752.501838
 359.348421, 15822.994162
 362.085747, 15892.718296
 364.823074, 15961.674238
 367.560400, 16029.659751
 370.297726, 16096.114567
 373.035053, 16161.786951
 375.772379, 16226.676902
 378.509705, 16290.882851
 381.247032, 16354.468806
 383.984358, 16417.276064
 386.721684, 16479.304627
 389.459011, 16540.914017
 392.196337, 16602.045237
 394.933663, 16662.406938
 397.670990, 16721.999122
 400.408316, 16780.782095
 403.145642, 16838.779479
 405.882969, 16896.006591
 408.620295, 16952.463432
 411.357621, 17008.616004
 414.094948, 17064.062640
 416.832274, 17118.745976
 419.569600, 17172.742427
 422.306927, 17227.197018
 425.044253, 17280.905128
 427.781579, 17333.866754
 430.518906, 17386.382431
 433.256232, 17439.174599
 435.993558, 17491.236985
 438.730885, 17542.569588
 441.468211, 17593.617796
 444.205537, 17644.618482
 446.942863, 17694.903249
 449.680190, 17744.472097
 452.417516, 17793.730583
 455.154842, 17842.588448
 457.892169, 17890.739034
 460.629495, 17938.182343
 463.366821, 17985.286630
 466.104148, 18031.819836
 468.841474, 18077.651664
 471.578800, 18122.782113
 474.316127, 18168.441531
 477.053453, 18213.540577
 479.790779, 18257.953901
 482.528106, 18301.881499
