Time, Altitude
   0.000000, 1219.200000
   1.000000, 1215.797394
   2.000000, 1212.395399
   3.000000, 1208.996530
   4.000000, 1205.600130
   5.000000, 1202.201751
   6.000000, 1198.803518
   7.000000, 1195.407803
   8.000000, 1192.016228
   9.000000, 1188.623575
  10.000000, 1185.229912
  11.000000, 1181.837434
  12.000000, 1178.448292
  13.000000, 1175.062376
  14.000000, 1171.674262
  15.000000, 1168.285312
  16.000000, 1164.897552
  17.000000, 1161.512966
  18.000000, 1158.132513
  19.000000, 1154.750409
  20.000000, 1151.366713
  21.000000, 1147.983267
  22.000000, 1144.601912
  23.000000, 1141.224403
  24.000000, 1137.851365
  25.000000, 1134.476708
  26.000000, 1131.100321
  27.000000, 1127.723785
  28.000000, 1124.348698
  29.000000, 1120.976605
  30.000000, 1117.608923
  31.000000, 1114.244868
  32.000000, 1110.878158
  33.000000, 1107.509329
  34.000000, 1104.139711
  35.000000, 1100.770688
  36.000000, 1097.403628
  37.000000, 1094.039824
  38.000000, 1090.680430
  39.000000, 1087.326411
  40.000000, 1083.974855
  41.000000, 1080.620097
  42.000000, 1077.262835
  43.000000, 1073.904015
  44.000000, 1070.544672
  45.000000, 1067.185881
  46.000000, 1063.828709
  47.000000, 1060.474163
  48.000000, 1057.123143
  49.000000, 1053.776406
  50.000000, 1050.434523
  51.000000, 1047.097862
  52.000000, 1043.766567
  53.000000, 1040.440554
  54.000000, 1037.119517
  55.000000, 1033.802947
  56.000000, 1030.490150
  57.000000, 1027.180287
  58.000000, 1023.872412
  59.000000, 1020.565517
  60.000000, 1017.258581
  61.000000, 1013.950615
  62.000000, 1010.640711
  63.000000, 1007.328084
  64.000000, 1004.012104
  65.000000, 1000.692329
  66.000000,  997.368521
  67.000000,  994.040659
  68.000000,  990.708936
  69.000000,  987.373746
  70.000000,  984.035672
  71.000000,  980.695448
  72.000000,  977.353929
  73.000000,  974.012050
  74.000000,  970.670779
  75.000000,  967.331072
  76.000000,  963.993829
  77.000000,  960.659851
  78.000000,  957.329805
  79.000000,  954.004190
  80.000000,  950.683317
  81.000000,  947.367297
  82.000000,  944.056035
  83.000000,  940.749234
  84.000000,  937.446417
  85.000000,  934.146944
  86.000000,  930.850047
  87.000000,  927.554866
  88.000000,  924.260492
  89.000000,  920.966006
  90.000000,  917.670530
  91.000000,  914.373258
  92.000000,  911.073504
  93.000000,  907.770726
  94.000000,  904.464554
  95.000000,  901.154805
  96.000000,  897.841493
  97.000000,  894.524822
  98.000000,  891.205179
  99.000000,  887.883112
 100.000000,  884.559306
 101.000000,  881.234546
 102.000000,  877.909679
 103.000000,  874.585578
 104.000000,  871.263096
 105.000000,  867.943025
 106.000000,  864.626064
 107.000000,  861.312780
 108.000000,  858.003588
 109.000000,  854.698727
 110.000000,  851.398253
 111.000000,  848.102038
 112.000000,  844.809777
 113.000000,  841.521000
 114.000000,  838.235102
 115.000000,  834.951368
 116.000000,  831.669010
 117.000000,  828.387205
 118.000000,  825.105133
 119.000000,  821.822018
 120.000000,  818.537164
 121.000000,  815.249985
 122.000000,  811.960038
 123.000000,  808.667036
 124.000000,  805.370868
 125.000000,  802.071596
 126.000000,  798.769456
 127.000000,  795.464842
 128.000000,  792.158288
 129.000000,  788.850440
 130.000000,  785.542028
 131.000000,  782.233823
 132.000000,  778.926608
 133.000000,  775.621137
 134.000000,  772.318095
 135.000000,  769.018074
 136.000000,  765.721537
 137.000000,  762.428805
 138.000000,  759.140033
 139.000000,  755.855212
 140.000000,  752.574168
 141.000000,  749.296569
 142.000000,  746.021945
 143.000000,  742.749712
 144.000000,  739.479196
 145.000000,  736.209675
 146.000000,  732.940405
 147.000000,  729.670660
 148.000000,  726.399767
 149.000000,  723.127139
 150.000000,  719.852299
 151.000000,  716.574905
 152.000000,  713.294765
 153.000000,  710.011844
 154.000000,  706.726266
 155.000000,  703.438306
 156.000000,  700.148377
 157.000000,  696.857006
 158.000000,  693.564810
 159.000000,  690.272467
 160.000000,  686.980680
 161.000000,  683.690142
 162.000000,  680.401508
 163.000000,  677.115357
 164.000000,  673.832169
 165.000000,  670.552301
 166.000000,  667.275971
 167.000000,  664.003246
 168.000000,  660.734046
 169.000000,  657.468142
 170.000000,  654.205170
 171.000000,  650.944655
 172.000000,  647.686026
 173.000000,  644.428653
 174.000000,  641.171871
 175.000000,  637.915016
 176.000000,  634.657459
 177.000000,  631.398631
 178.000000,  628.138054
 179.000000,  624.875364
 180.000000,  621.610326
 181.000000,  618.342843
 182.000000,  615.072964
 183.000000,  611.800878
 184.000000,  608.526902
 185.000000,  605.251469
 186.000000,  601.975101
 187.000000,  598.698390
 188.000000,  595.421958
 189.000000,  592.146439
 190.000000,  588.872437
 191.000000,  585.600503
 192.000000,  582.331109
 193.000000,  579.064620
 194.000000,  575.801282
 195.000000,  572.541211
 196.000000,  569.284383
 197.000000,  566.030644
 198.000000,  562.779710
 199.000000,  559.531188
 200.000000,  556.284597
 201.000000,  553.039383
 202.000000,  549.794959
 203.000000,  546.550725
 204.000000,  543.306099
 205.000000,  540.060550
 206.000000,  536.813619
 207.000000,  533.564941
 208.000000,  530.314265
 209.000000,  527.061463
 210.000000,  523.806536
 211.000000,  520.549616
 212.000000,  517.290952
 213.000000,  514.030902
 214.000000,  510.769915
 215.000000,  507.508504
 216.000000,  504.247225
 217.000000,  500.986646
 218.000000,  497.727320
 219.000000,  494.469760
 220.000000,  491.214410
 221.000000,  487.961626
 222.000000,  484.711661
