Ground distance, Fuel used
   0.000000,    0.000000
 113.417104,    0.245694
 226.823191,    0.491397
 340.212370,    0.737113
 453.584210,    0.982844
 566.939547,    1.228588
 680.277961,    1.474348
 793.599986,    1.720121
 906.905205,    1.965909
1020.193701,    2.211711
1133.465049,    2.457527
1246.719938,    2.703358
1359.957947,    2.949202
1473.179893,    3.195061
1586.385364,    3.440935
1699.574914,    3.686824
1812.748135,    3.932728
1925.905688,    4.178646
2039.047170,    4.424579
2152.173134,    4.670528
2265.283182,    4.916491
2378.377959,    5.162470
2491.457075,    5.408464
2604.520985,    5.654474
2717.569301,    5.900499
2830.602662,    6.146539
2943.620687,    6.392595
3056.624014,    6.638667
3169.612268,    6.884755
3282.585940,    7.130858
3395.544659,    7.376978
3508.489021,    7.623113
3621.418659,    7.869265
3734.333581,    8.115432
3847.233410,    8.361615
3960.118685,    8.607814
4072.989034,    8.854029
4185.845038,    9.100259
4298.686330,    9.346506
4411.513267,    9.592769
4524.325485,    9.839048
4637.123495,   10.085343
4749.906936,   10.331654
4862.676472,   10.577981
4975.431749,   10.824325
5088.173488,   11.070685
5200.901345,   11.317063
5313.615684,   11.563457
5426.316158,   11.809868
5539.003329,   12.056295
5651.676857,   12.302740
5764.337323,   12.549202
5876.984395,   12.795681
5989.618382,   13.042177
6102.238948,   13.288690
6214.846509,   13.535220
6327.440732,   13.781768
6440.022143,   14.028332
6552.590412,   14.274915
6665.146171,   14.521514
6777.689100,   14.768132
6890.219738,   15.014767
7002.737772,   15.261420
7115.243504,   15.508090
7227.736619,   15.754779
7340.217496,   16.001485
7452.685823,   16.248209
7565.142068,   16.494951
7677.585922,   16.741712
7790.017931,   16.988490
7902.437793,   17.235286
8014.846119,   17.482101
8127.242614,   17.728935
8239.627935,   17.975787
8352.001798,   18.222658
8464.364807,   18.469548
8576.716683,   18.716457
8689.057568,   18.963386
8801.387180,   19.210333
8913.705763,   19.457299
9026.013036,   19.704284
9138.309287,   19.951288
9250.594235,   20.198311
9362.868212,   20.445352
9475.130938,   20.692413
9587.382784,   20.939493
9699.623472,   21.186592
9811.853408,   21.433709
9924.072316,   21.680846
10036.280629,   21.928003
10148.478077,   22.175178
10260.665109,   22.422373
10372.841460,   22.669588
10485.007592,   22.916821
10597.163244,   23.164075
10709.308879,   23.411348
10821.444242,   23.658642
10933.569790,   23.905955
11045.685273,   24.153288
11157.791131,   24.400641
11269.887121,   24.648015
11381.973662,   24.895409
11494.050514,   25.142823
11606.118067,   25.390258
11718.176085,   25.637713
11830.224928,   25.885189
11942.264359,   26.132685
12054.294702,   26.380202
12166.315725,   26.627740
12278.327712,   26.875298
12390.330431,   27.122877
12502.324127,   27.370477
12614.308571,   27.618097
12726.283969,   27.865738
12838.250090,   28.113400
12950.207108,   28.361082
13062.154790,   28.608785
13174.093279,   28.856509
13286.022340,   29.104253
13397.942090,   29.352017
13509.852293,   29.599802
13621.753047,   29.847607
13733.644112,   30.095432
13845.525574,   30.343277
13957.397190,   30.591142
14069.259042,   30.839027
14181.110881,   31.086932
14292.952794,   31.334857
14404.784528,   31.582801
14516.606180,   31.830765
14628.417491,   32.078749
14740.218575,   32.326751
14852.009172,   32.574773
14963.789416,   32.822815
15075.559044,   33.070875
15187.318217,   33.318955
15299.066668,   33.567054
15410.804589,   33.815172
15522.531712,   34.063308
15634.248261,   34.311464
15745.953965,   34.559639
15857.649081,   34.807832
15969.333339,   35.056045
16081.007027,   35.304276
16192.669876,   35.552527
16304.322203,   35.800796
16415.963740,   36.049085
16527.594831,   36.297392
16639.215209,   36.545718
16750.825242,   36.794064
16862.424665,   37.042428
16974.013862,   37.290812
17085.592572,   37.539215
17197.161189,   37.787637
17308.719456,   38.036079
17420.267772,   38.284540
17531.805884,   38.533021
17643.334190,   38.781521
17754.852440,   39.030040
17866.361026,   39.278580
17977.859700,   39.527139
18089.348842,   39.775718
18200.828209,   40.024317
18312.298161,   40.272936
18423.758458,   40.521575
18535.209440,   40.770234
18646.650869,   41.018913
18758.083059,   41.267612
18869.505775,   41.516331
18980.919305,   41.765070
19092.323413,   42.013830
19203.718361,   42.262609
19315.103913,   42.511409
19426.480304,   42.760229
19537.847300,   43.009069
19649.205106,   43.257929
19760.553490,   43.506810
19871.892634,   43.755710
19983.222303,   44.004630
20094.542661,   44.253571
20205.853470,   44.502531
20317.154878,   44.751511
20428.446647,   45.000512
20539.728913,   45.249531
20651.001433,   45.498571
20762.264340,   45.747630
20873.517389,   45.996709
20984.760710,   46.245807
21095.994056,   46.494925
21207.217562,   46.744062
21318.430978,   46.993219
21429.634449,   47.242395
21540.827721,   47.491590
21652.010953,   47.740804
21763.183889,   47.990037
