Ground distance, Fuel used
   0.000000,    0.000000
   6.087701,    2.367663
  24.231001,    4.737361
  54.248970,    7.108404
  95.959182,    9.480323
 149.177878,   11.852804
 213.720117,   14.225599
 289.399936,   16.598655
 376.030525,   18.972076
 473.424389,   21.345889
 581.393488,   23.720237
 699.749443,   26.095462
 828.303762,   28.471645
 966.868135,   30.848892
1115.254802,   33.227444
1273.276818,   35.607167
1440.748392,   37.988144
1617.484920,   40.370497
1803.303044,   42.754065
1892.083048,   43.854819
2090.868915,   46.240640
2223.019245,   47.772205
2347.010103,   49.173628
2454.916423,   50.368274
2675.751441,   52.758767
2900.678703,   55.149745
2953.360282,   55.706061
3177.476582,   58.064846
3404.795794,   60.453009
3632.112951,   62.838971
3859.428362,   65.222600
4086.742588,   67.603852
4314.055958,   69.982710
4541.369434,   72.359166
4768.682239,   74.733215
4995.995448,   77.104853
5223.308946,   79.474073
5450.622845,   81.840873
5677.937109,   84.205248
5680.901351,   84.236064
5884.134220,   86.347878
6111.448330,   88.707618
6338.762426,   91.064929
6566.076743,   93.419816
6793.391414,   95.772282
7020.706524,   98.122331
7248.022154,  100.469968
7475.338304,  102.815197
7702.654931,  105.158022
7929.972101,  107.498454
8157.289719,  109.836531
8384.607755,  112.172263
8611.926348,  114.505652
8839.245402,  116.836703
9066.564978,  119.165421
9293.884964,  121.491808
9521.205472,  123.815870
9748.526438,  126.137610
9975.847845,  128.457033
10203.169706,  130.774141
10430.492031,  133.088940
10657.814874,  135.401434
10885.138239,  137.711625
11112.462086,  140.019519
11339.786437,  142.325120
11567.111290,  144.628430
11794.436645,  146.929455
12021.762569,  149.228198
12249.089065,  151.524663
12476.416127,  153.818855
12703.743706,  156.110776
12931.071795,  158.400437
13158.400368,  160.687866
13385.729472,  162.973070
13613.059196,  165.256053
13840.389477,  167.536819
14067.720326,  169.815372
14295.051820,  172.091715
14522.383885,  174.365852
14749.716591,  176.637786
14977.049882,  178.907523
15204.383795,  181.175064
15431.718203,  183.440415
15659.053203,  185.703579
15886.388784,  187.964558
16113.724958,  190.223358
16341.061681,  192.479982
16568.399048,  194.734434
16795.737008,  196.986716
17023.075574,  199.236834
17250.414781,  201.484790
17477.754568,  203.730588
17705.094915,  205.974232
17932.435848,  208.215726
18159.776928,  210.453893
18387.116400,  212.686822
18614.455576,  214.914505
18841.795454,  217.136961
19069.135956,  219.354211
19296.476923,  221.566276
19523.818357,  223.773173
19751.160299,  225.974925
19978.502736,  228.171551
20205.845753,  230.363071
20433.189345,  232.549505
20660.533473,  234.730872
20887.878091,  236.907192
21115.223224,  239.078485
21342.568837,  241.244770
21569.915012,  243.406067
21797.261716,  245.562395
22024.608842,  247.713773
22251.956411,  249.860221
22479.304553,  252.001757
22706.653231,  254.138400
22934.002397,  256.270170
23161.352138,  258.397086
23388.702450,  260.519165
23616.053303,  262.636415
23843.404701,  264.748833
24070.756625,  266.856437
24298.109055,  268.959244
24525.462122,  271.057275
24752.815726,  273.150547
24980.169793,  275.239080
25207.524414,  277.322891
25434.879506,  279.401999
25662.235146,  281.476423
25889.591382,  283.546180
26116.948197,  285.611289
26246.719160,  286.787935
